time,y_insar,y_insar_prior,y_insar_post,y_grace,y_grace_prior,y_grace_post,y_smap,y_smap_prior,y_smap_post,theta_shallow,theta_deep,theta_groundwater,x_shallow,x_deep,x_groundwater
2017-01-04,0.00041276848642802475,0.0021669604099185946,0.0004274049016340026,32.73444978003281,17.272689819335938,8.959069206168357,-0.03400892886897949,0.012470219657670789,0.004544890609844075,0.3644595471939729,1.4552707074208295,0.19722706928824352,1.3597475443810998,5.701162156471469,1.8981595053157883
2017-01-10,0.0005094181164232517,0.0015988175946031191,0.0005292771483322255,32.73444978003281,10.640652775764465,6.152839409385799,-0.10125027637708281,0.0042098081539365595,0.0014698893985777516,0.34915828580057007,1.4746044545832446,0.33103644427807505,0.43976382971657035,3.3624025765645853,2.3506730031046437
2017-01-28,0.0004932391224493707,0.0005980958604210329,0.00038796491710588524,32.73444978003281,4.696088075637817,3.413059699160847,-0.09129013880198211,0.0039783553626516616,0.0014197502482783898,0.35686863511662137,1.4893930018173567,0.6486643901368511,0.4247631196116354,1.2652140549529132,1.7230825245962986
2017-02-03,0.0003869399319292945,0.00010778470643534044,6.097308960037726e-05,47.33357050922236,4.5916779190301895,1.7880540457504068,-0.0549671239651785,0.013929189745303822,0.005344219887249141,0.38367054975691794,1.5024312286032984,0.5657226183954087,1.5988921389175008,-0.08161854582338057,0.27078045265628664
2017-02-09,0.0004455246802600534,0.0018317149845792358,0.0004779448903690393,47.33357050922236,33.06137943267822,27.347800703749865,,0.0392257265838601,0.017480963059880544,0.44565045908093637,1.5158684545976375,0.2608876868399662,5.229982112793859,19.995504165253248,2.1223144257027586
2017-02-15,0.0004891459088022323,0.0015927127551584874,0.0005016598415993128,47.33357050922236,24.490867137908936,21.118029201156098,,0.0242229050214532,0.011846724904659671,0.48907118672048333,1.5089101032206031,0.31493913131561346,3.544321850822732,15.345955470953683,2.2277518793796833
2017-02-21,0.0003777159894590234,0.0008497806835681132,0.0004071033741417491,47.33357050922236,17.342886447906494,16.503511015625307,0.009405865828501586,0.018739803891685145,0.009696501478032554,0.5174281189962129,1.4813121832717273,0.4790311479224683,2.9010146130436376,11.794636196216254,1.8078602063654141
2017-02-27,0.0005171992510505455,0.000583961237662578,0.0004614591840054587,47.33357050922236,19.411849975585938,17.91161445326647,0.0036790595666904846,0.030625263589330605,0.016304910693453314,0.5324006647614197,1.4347192617030031,0.7902051097246354,4.878128910023844,10.984228651940743,2.049256891301882
2017-03-05,0.0004913260694657886,0.0003566481693084711,0.0003179493890092849,60.51987310332902,22.167267084121704,20.020973117270508,,0.03908040023705282,0.021464614481081976,0.5492424425257292,1.3706776887804535,0.8914902869943142,6.421817231094927,12.187332952488745,1.4118229336868362
2017-03-11,0.0005379597627389679,0.0007638674265528778,0.0004587529398427912,60.51987310332902,21.62585973739624,18.756366639701938,-0.011338377020152418,0.029396073195961558,0.015545232253490677,0.5288200280990689,1.2785891950860855,0.600536726317553,4.650847115601535,12.068297519473381,2.0372220046270213
2017-03-17,0.0006290077784861872,-5.126245268449736e-05,4.1715732795076465e-06,60.51987310332902,10.186306685209274,9.99256292581637,-0.057423436727873006,0.010958451584791933,0.005772772209358689,0.5267872166693792,1.155768758776976,-0.08055426957340506,1.727107098891481,8.247100903611765,0.01835492331312532
2017-03-23,0.0007296911848308021,-0.0011498977611404393,0.0006444545988361783,60.51987310332902,-0.49627789855003357,7.412884041818835,-0.0767707449796606,0.000606842629296656,0.0003356000257384937,0.5530264512357372,1.0047074117776549,-0.5604209346828262,0.10040534526920251,4.4502682237128885,2.8622104728367432
2017-03-29,0.0006126525608188907,-0.0015342471246064804,0.0006227041294218211,60.51987310332902,-0.22971630096435547,7.166294039207725,,0.014456657986289123,0.00840120921625533,0.5811307996788153,0.8352427765057948,-0.40585153412336705,2.5134870302251264,1.8871964259113314,2.7656105830712674
2017-04-04,0.0007156518462644393,-0.002251880674549067,0.000720629142167196,43.950452296487065,-8.559651523828506,4.079676007214358,-0.08902695410940892,0.0034426718527029903,0.0020346838451123167,0.591018816828214,0.6562840286572946,-0.3200098136866389,0.6087399234628189,0.27033896918074235,3.200597114570797
2017-04-10,0.0007777886407048875,-0.002844399500468997,0.0007785685066177796,43.950452296487065,-11.90656566619873,4.034851652214302,-0.0869734405579973,0.005502344733893333,0.0033911016763066475,0.6163012025433713,0.4759006501676821,-0.2737187520203862,1.0145551505942163,-0.4376380156871708,3.4579345173072555
2017-04-16,0.0007896242954367274,-0.003915102070790155,0.0007924377896531192,43.950452296487065,-18.4248189330101,3.5700396359939863,-0.0676006226232215,0.0032660401831544348,0.00217538729659567,0.6660626246473853,0.29817389390357363,-0.2024055557883319,0.6508358041042671,-0.6003395023187053,3.5195433342084246
2017-04-28,0.000565805754747192,-0.003917639924000849,0.0005706670318831422,43.950452296487065,-8.165858268737793,8.134269558987821,0.035792098017396495,0.02469792910194966,0.017936838446933,0.7262486815348846,0.12651857516174303,-0.1456591118042394,5.366371630452597,0.2334263826562154,2.5344715458790095
2017-05-04,0.0005760714615527043,-0.003638684965478145,0.000581919271633401,72.34621003467134,-12.03660398721695,6.2866224409859255,-0.0026837880514869183,0.016550113162745277,0.012234175754027288,0.739220066577353,-0.050660777829148795,-0.1599210344956423,3.6602400073246466,0.041902367728463466,2.5844800659328158
2017-05-10,0.000678876275203141,-0.0030145059992401357,0.0006765879552343355,72.34621003467134,-1.7262358665466309,8.768147088309167,-0.0184060645896654,0.029001877352967942,0.021498814085183175,0.7412904283240502,-0.2239961435304143,-0.2244332160028246,6.432049122616076,-0.6688090267118533,3.0049069924049445
2017-05-16,0.0005919954332122082,-0.0033241876946075444,0.0005972646842929305,72.34621003467134,-15.02885203063488,2.90140479345273,,0.0003942992909131342,0.0003033800647636005,0.7694156995844976,-0.41267673007493144,-0.1796721349266627,0.09076572650241134,0.15794357108154447,2.652695495868774
2017-05-22,0.0006113838666416207,-0.003733961601082747,0.000615774179293358,72.34621003467134,-23.209500312805176,2.491298468435898,-0.049574301482553706,-0.010094361323375501,-0.008043249819698518,0.7968062130956985,-0.5998554370331011,-0.1649131554012134,-2.406392173111951,2.162778481892283,2.734912159655566
2017-05-28,0.0007022588455648595,-0.004330603576894632,0.0007045754171692235,72.34621003467134,-37.31012582778931,-0.6034856201863281,-0.0922478974150637,-0.03718263087067597,-0.03032270989139664,0.8155073802297998,-0.767991113575301,-0.16270282619048584,-9.071996193814138,5.3391351202848965,3.129375453342914
2017-06-03,0.0005547954118875289,-0.00489387966526067,0.0005582113798222446,23.486189739565052,-52.37343883514404,-3.254194748806098,-0.0900153549804586,-0.06701791534402855,-0.05091454960198676,0.7597155080193547,-0.8971878642628689,-0.11407051312403085,-15.23269529185574,9.499153285012905,2.4793472580367357
2017-06-09,0.0006475907343038792,-0.005177783230472244,0.0006479234022058416,23.486189739565052,-56.05426025390625,3.746654238509384,,-0.06785146909449268,-0.0399533547002647,0.5888355142999787,-1.0050190231102836,-0.1251377502253892,-11.953307704656904,12.82228131391257,2.877680629253718
2017-06-15,0.0006406030937861154,-0.0057325623243755786,0.0006417818937082079,23.486189739565052,-68.55331993103027,9.121246279658152,0.001642286866624293,-0.08853164635966687,-0.03976172482290809,0.4491244256474448,-1.0939738034003696,-0.11195277381641779,-11.89597557556202,18.166911810003953,2.8503100452162187
2017-06-21,0.0006944819819246853,-0.0061448325088449,0.0006940089743428536,23.486189739565052,-76.89030075073242,9.733089619007046,-0.07600364616923241,-0.09917146281274358,-0.0553816909648239,0.5584438244033577,-1.1651284122702241,-0.11294122059989724,-16.569181693830863,23.220005129764484,3.0822661830734264
2017-06-27,0.0004285316212254777,-0.006446583286972896,0.00043085037659049456,23.486189739565052,-77.25864028930664,14.016479177470202,-0.057563633444687595,-0.08765537225431011,-0.05057976435171773,0.577029827732329,-1.215731984377409,-0.06682855632914864,-15.132533712397187,27.235637703273113,1.9133751865942754
2017-07-03,0.0005621474032587806,-0.006000310042864498,0.0005614648621124769,26.453801588943136,-62.08145046234131,18.68880533822615,,-0.05138886061928177,-0.029713283211094163,0.5782047481306747,-1.2506506356684757,-0.09356427151519925,-8.889666957940616,25.085054987554358,2.4934173086124076
2017-07-09,0.0004946399916726598,-0.006276238373537524,0.0004953344734199751,26.453801588943136,-74.8402156829834,18.126560981560218,-0.05387976370755332,-0.07880749012633685,-0.0463816723062466,0.5885439598684313,-1.2743076443642067,-0.07891459691863793,-13.876541909744969,29.803393572810265,2.1997093184949223
2017-07-15,0.00047219640546892447,-0.006402100992538351,0.00047287004018910635,26.453801588943136,-72.52316856384277,23.563769607620884,-0.01549289358989181,-0.06305356076325849,-0.0364881197477716,0.5786845232225701,-1.283662723761719,-0.07385060658205775,-10.9165732435127,32.38050287422318,2.0998399769104017
2017-07-21,0.0006005441158841798,-0.0066721079736069555,0.0005992556897900876,26.453801588943136,-85.97197532653809,19.817302725374148,-0.07697456086987062,-0.09546756787965888,-0.06226293803722883,0.6521894232784273,-1.2882492051493033,-0.08980797742025974,-18.627924051395162,35.78398129297306,2.66124548379625
2017-07-27,0.00024859121768450973,-0.006756038503986872,0.0002500165168903372,26.453801588943136,-77.20222091674805,25.659131593550423,,-0.06187501831190478,-0.040606954426723095,0.6562738167127184,-1.2793525289936432,-0.03699321721554945,-12.148852702183357,36.69798259380499,1.110001701928792
2017-08-02,0.0003036371330446066,-0.007042816533378016,0.000303222385501014,29.5203338333005,-89.7166690826416,22.875943658960473,-0.05871402230796399,-0.09115812896968652,-0.060289042447450154,0.6613677038884653,-1.2696045591845988,-0.04304360925137305,-18.037370854085466,39.56695118939441,1.3463633236515293
2017-08-08,0.00010875808075717328,-0.007353459178759181,0.00011019551418747715,29.5203338333005,-90.49942779541016,24.39206980500749,-0.0495343353121952,-0.08311666127703367,-0.05727507315305878,0.6890925630681548,-1.244589015890047,-0.014973318375479596,-17.13564676461848,41.03870667157482,0.4890098980511473
2017-08-14,0.0002824548486452052,-0.006992870876054269,0.00028272259985939713,29.5203338333005,-81.19733047485352,25.77000369024907,-0.0732590121295128,-0.061034050179596136,-0.04670261642416256,0.7651895341491755,-1.2072667849475647,-0.04041757899515373,-13.972562477385157,38.48730257040144,1.2552635972327866
