epoch,pilot_label,train_total,train_forward,train_spatial_s0,train_spatial_sg,train_temporal_s0,train_temporal_sg,train_n_samples,val_total,val_forward,val_spatial_s0,val_spatial_sg,val_temporal_s0,val_temporal_sg,val_n_samples
1,grouped_support_expanded_reliability_finetune,0.7121372872187446,0.712119795071582,0.008268209304272507,0.007352122029988095,0.0019694545944124306,0.0017692162713501603,120,6.0656595428784685,6.065624987830718,0.016994143603369594,0.01731592162201802,0.0004271535202860832,0.0004283481738336074,60
2,grouped_support_expanded_reliability_finetune,0.7121328065482279,0.7121198814672728,0.00625386240426451,0.005298085112978394,0.0014428303562453947,0.001300133059703512,120,6.065654634684324,6.065625330309073,0.014426850946620107,0.014567201732036968,0.00038402643525235666,0.00039375260336479794,60
3,grouped_support_expanded_reliability_finetune,0.7121300471170495,0.7121198968651394,0.004699225469569986,0.004289926376077347,0.001206693835410988,0.0011086587634054012,120,6.065651589880387,6.065625634044409,0.01285285078920424,0.012972604351428647,0.00035028331015685886,0.00036674041960698864,60
4,grouped_support_expanded_reliability_finetune,0.7121286477427929,0.7121198984328657,0.004054979703505523,0.003699282334612993,0.001031246412458131,0.000980822696631852,120,6.065649221092462,6.065625870724519,0.011422441503964365,0.011784392114107808,0.0003267969499574974,0.000344751043303404,60
