run,val_forward,best_val_forward,forward_rmse_norm_mean
grouped_support_expanded,1.4286398053169251,1.4286393945415814,0.9919190754493078
grouped_support_expanded_reliability_finetune,6.065625870724519,6.065624987830718,0.9919189860423406
