run,val_forward,best_val_forward,forward_rmse_norm_mean
grouped_support_expanded,1.4286398053169251,1.4286393945415814,0.9919190754493078
grouped_support_expanded_grace_uncertainty_anom,1.428638677423199,1.428638298685352,0.9919184098641077
