epoch,pilot_label,train_total,train_forward,train_spatial_s0,train_spatial_sg,train_temporal_s0,train_temporal_sg,train_n_samples,val_total,val_forward,val_spatial_s0,val_spatial_sg,val_temporal_s0,val_temporal_sg,val_n_samples
1,phase1_fuller,0.23420926273926548,0.2341503238955435,0.02558155211469663,0.03102388177649118,0.0023537166942636154,0.002316204332297881,192,2.498656511073932,2.4986164928413928,0.01967686640273314,0.019929541405872442,0.00043553550176511635,0.0004476151566450426,96
2,phase1_fuller,0.2341612185142973,0.23415040152030997,0.004539600974870457,0.005068247372037149,0.0011944752118324686,0.0012211411214290517,192,2.4986448262352496,2.498616856057197,0.014315619235276245,0.013314877694938332,0.00033600454798943247,0.00033231016489783843,96
3,phase1_fuller,0.23415811071996964,0.23415039430498533,0.0030766836492451453,0.0037324056096016043,0.0008576502609685122,0.0009545328258961187,192,2.498640154643605,2.4986169618399194,0.011866233951877803,0.01107191856378146,0.00028332626402516325,0.0002803780118180536,96
4,phase1_fuller,0.2341562165747746,0.23415039049238354,0.0025001793019328034,0.002612533957896327,0.0007038970513804088,0.0007256165432257452,192,2.4986371841126434,2.4986169860543064,0.01014120242325589,0.00984213724344348,0.00024955207656300143,0.00025288151982749696,96
5,phase1_fuller,0.2341554237937089,0.2341503900461248,0.0021763876038676244,0.0022291182673749668,0.0006124292409973956,0.0006441519214301176,192,2.498635373233507,2.498617014847696,0.009116944147535833,0.009031005606326895,0.00022683892530039884,0.00023341808658490967,96
6,phase1_fuller,0.2341548115000478,0.23415039026440354,0.0018905055100428096,0.0019704993007205,0.0005352735552908902,0.0005844860139253191,192,2.498633650286744,2.4986170306025692,0.008241042580872696,0.008233103800497096,0.00020785663855349412,0.00021745534058936755,96
