pixel_label,date,row,col,lat,lon,S0_pred,Sg_pred
high_coherence,2019-02-07,461,630,31.378611111097964,76.03506944441465,-0.08050537109375,0.03302001953125
high_coherence,2019-02-19,461,630,31.378611111097964,76.03506944441465,-0.0239410400390625,0.038421630859375
high_coherence,2019-03-03,461,630,31.378611111097964,76.03506944441465,-0.0430908203125,0.0301361083984375
high_coherence,2019-03-15,461,630,31.378611111097964,76.03506944441465,-0.02532958984375,0.0221099853515625
high_coherence,2019-03-27,461,630,31.378611111097964,76.03506944441465,-0.00795745849609375,0.0169525146484375
high_coherence,2019-04-08,461,630,31.378611111097964,76.03506944441465,-0.0130767822265625,0.017608642578125
high_coherence,2019-04-20,461,630,31.378611111097964,76.03506944441465,-0.00019800662994384766,0.0163421630859375
high_coherence,2019-05-02,461,630,31.378611111097964,76.03506944441465,-0.018463134765625,0.019683837890625
high_coherence,2019-05-14,461,630,31.378611111097964,76.03506944441465,-0.02325439453125,0.02294921875
high_coherence,2019-05-26,461,630,31.378611111097964,76.03506944441465,-0.0333251953125,0.025970458984375
high_coherence,2019-06-07,461,630,31.378611111097964,76.03506944441465,-0.03704833984375,0.032440185546875
high_coherence,2019-06-19,461,630,31.378611111097964,76.03506944441465,-0.031341552734375,0.033966064453125
high_coherence,2019-07-01,461,630,31.378611111097964,76.03506944441465,-0.0216064453125,0.0303192138671875
high_coherence,2019-07-13,461,630,31.378611111097964,76.03506944441465,-0.07098388671875,0.032928466796875
high_coherence,2019-07-25,461,630,31.378611111097964,76.03506944441465,-0.0679931640625,0.040313720703125
high_coherence,2019-08-06,461,630,31.378611111097964,76.03506944441465,-0.10589599609375,0.0498046875
high_coherence,2019-08-18,461,630,31.378611111097964,76.03506944441465,-0.06640625,0.053741455078125
high_coherence,2019-08-30,461,630,31.378611111097964,76.03506944441465,-0.09246826171875,0.049163818359375
high_coherence,2019-09-11,461,630,31.378611111097964,76.03506944441465,-0.07708740234375,0.046722412109375
high_coherence,2019-09-23,461,630,31.378611111097964,76.03506944441465,-0.07257080078125,0.04052734375
high_coherence,2019-10-05,461,630,31.378611111097964,76.03506944441465,-0.052093505859375,0.036102294921875
high_coherence,2019-10-17,461,630,31.378611111097964,76.03506944441465,-0.07745361328125,0.034149169921875
high_coherence,2019-10-29,461,630,31.378611111097964,76.03506944441465,-0.06756591796875,0.03875732421875
high_coherence,2019-11-10,461,630,31.378611111097964,76.03506944441465,-0.0748291015625,0.040771484375
high_coherence,2019-11-22,461,630,31.378611111097964,76.03506944441465,-0.06842041015625,0.0400390625
high_coherence,2019-12-04,461,630,31.378611111097964,76.03506944441465,-0.0645751953125,0.0374755859375
high_coherence,2019-12-16,461,630,31.378611111097964,76.03506944441465,-0.06182861328125,0.035308837890625
high_coherence,2019-12-28,461,630,31.378611111097964,76.03506944441465,-0.05413818359375,0.031982421875
high_coherence,2020-01-09,461,630,31.378611111097964,76.03506944441465,-0.050079345703125,0.02862548828125
high_coherence,2020-01-21,461,630,31.378611111097964,76.03506944441465,-0.041961669921875,0.0257720947265625
high_coherence,2020-02-02,461,630,31.378611111097964,76.03506944441465,-0.039459228515625,0.0229034423828125
high_coherence,2020-02-14,461,630,31.378611111097964,76.03506944441465,-0.0294952392578125,0.0202178955078125
high_coherence,2020-02-26,461,630,31.378611111097964,76.03506944441465,-0.027130126953125,0.0166473388671875
high_coherence,2020-03-09,461,630,31.378611111097964,76.03506944441465,-0.02398681640625,0.01526641845703125
high_coherence,2020-03-21,461,630,31.378611111097964,76.03506944441465,-0.0185546875,0.01445770263671875
high_coherence,2020-04-02,461,630,31.378611111097964,76.03506944441465,-0.01554107666015625,0.01259613037109375
high_coherence,2020-04-14,461,630,31.378611111097964,76.03506944441465,-0.01953125,0.01128387451171875
high_coherence,2020-04-26,461,630,31.378611111097964,76.03506944441465,-0.0229644775390625,0.015045166015625
high_coherence,2020-05-08,461,630,31.378611111097964,76.03506944441465,-0.020538330078125,0.021240234375
high_coherence,2020-05-20,461,630,31.378611111097964,76.03506944441465,-0.030029296875,0.0236968994140625
high_coherence,2020-06-01,461,630,31.378611111097964,76.03506944441465,-0.032684326171875,0.0276031494140625
high_coherence,2020-06-13,461,630,31.378611111097964,76.03506944441465,-0.044403076171875,0.032135009765625
high_coherence,2020-06-25,461,630,31.378611111097964,76.03506944441465,-0.03466796875,0.03497314453125
high_coherence,2020-07-07,461,630,31.378611111097964,76.03506944441465,-0.0204315185546875,0.034271240234375
high_coherence,2020-07-19,461,630,31.378611111097964,76.03506944441465,-0.0513916015625,0.029541015625
high_coherence,2020-07-31,461,630,31.378611111097964,76.03506944441465,-0.047760009765625,0.02984619140625
high_coherence,2020-08-12,461,630,31.378611111097964,76.03506944441465,-0.09375,0.036712646484375
high_coherence,2020-08-24,461,630,31.378611111097964,76.03506944441465,-0.100830078125,0.051544189453125
high_coherence,2020-09-05,461,630,31.378611111097964,76.03506944441465,-0.061614990234375,0.05255126953125
high_coherence,2020-09-17,461,630,31.378611111097964,76.03506944441465,-0.07135009765625,0.037322998046875
high_coherence,2020-09-29,461,630,31.378611111097964,76.03506944441465,-0.0191802978515625,0.0225677490234375
high_coherence,2020-10-11,461,630,31.378611111097964,76.03506944441465,-0.0024280548095703125,0.0194244384765625
high_coherence,2020-10-23,461,630,31.378611111097964,76.03506944441465,-0.057281494140625,0.0190582275390625
high_coherence,2020-11-04,461,630,31.378611111097964,76.03506944441465,-0.0237274169921875,0.0225067138671875
high_coherence,2020-11-16,461,630,31.378611111097964,76.03506944441465,-0.045867919921875,0.0267791748046875
high_coherence,2020-11-28,461,630,31.378611111097964,76.03506944441465,-0.047393798828125,0.032623291015625
high_coherence,2020-12-10,461,630,31.378611111097964,76.03506944441465,-0.044677734375,0.0313720703125
high_coherence,2020-12-22,461,630,31.378611111097964,76.03506944441465,-0.050689697265625,0.03399658203125
high_coherence,2021-01-03,461,630,31.378611111097964,76.03506944441465,-0.0489501953125,0.03399658203125
high_coherence,2021-01-15,461,630,31.378611111097964,76.03506944441465,-0.05670166015625,0.03399658203125
high_coherence,2021-01-27,461,630,31.378611111097964,76.03506944441465,-0.054046630859375,0.03564453125
high_coherence,2021-02-08,461,630,31.378611111097964,76.03506944441465,-0.055389404296875,0.034149169921875
high_coherence,2021-02-20,461,630,31.378611111097964,76.03506944441465,-0.059967041015625,0.03436279296875
high_coherence,2021-03-04,461,630,31.378611111097964,76.03506944441465,-0.0604248046875,0.034912109375
high_coherence,2021-03-16,461,630,31.378611111097964,76.03506944441465,-0.055877685546875,0.035491943359375
high_coherence,2021-03-28,461,630,31.378611111097964,76.03506944441465,-0.06927490234375,0.03570556640625
high_coherence,2021-04-09,461,630,31.378611111097964,76.03506944441465,-0.0606689453125,0.036376953125
high_coherence,2021-04-21,461,630,31.378611111097964,76.03506944441465,-0.06768798828125,0.035308837890625
high_coherence,2021-05-03,461,630,31.378611111097964,76.03506944441465,-0.06256103515625,0.034027099609375
high_coherence,2021-05-15,461,630,31.378611111097964,76.03506944441465,-0.0513916015625,0.0305328369140625
high_coherence,2021-05-27,461,630,31.378611111097964,76.03506944441465,-0.06170654296875,0.0276947021484375
high_coherence,2021-06-08,461,630,31.378611111097964,76.03506944441465,-0.05108642578125,0.0277099609375
high_coherence,2021-06-20,461,630,31.378611111097964,76.03506944441465,-0.059478759765625,0.03277587890625
high_coherence,2021-07-02,461,630,31.378611111097964,76.03506944441465,-0.07110595703125,0.03753662109375
high_coherence,2021-07-14,461,630,31.378611111097964,76.03506944441465,-0.0677490234375,0.04254150390625
high_coherence,2021-07-26,461,630,31.378611111097964,76.03506944441465,-0.0745849609375,0.04718017578125
high_coherence,2021-08-07,461,630,31.378611111097964,76.03506944441465,-0.05108642578125,0.04901123046875
high_coherence,2021-08-19,461,630,31.378611111097964,76.03506944441465,-0.07562255859375,0.044158935546875
high_coherence,2021-08-31,461,630,31.378611111097964,76.03506944441465,-0.08221435546875,0.04632568359375
high_coherence,2021-09-12,461,630,31.378611111097964,76.03506944441465,-0.062744140625,0.047393798828125
high_coherence,2021-09-24,461,630,31.378611111097964,76.03506944441465,-0.072509765625,0.04486083984375
high_coherence,2021-10-06,461,630,31.378611111097964,76.03506944441465,-0.045166015625,0.038330078125
high_coherence,2021-10-18,461,630,31.378611111097964,76.03506944441465,-0.0577392578125,0.0302276611328125
high_coherence,2021-10-30,461,630,31.378611111097964,76.03506944441465,-0.057403564453125,0.0304718017578125
high_coherence,2021-11-11,461,630,31.378611111097964,76.03506944441465,-0.0545654296875,0.0328369140625
high_coherence,2021-11-23,461,630,31.378611111097964,76.03506944441465,-0.054290771484375,0.03485107421875
high_coherence,2021-12-05,461,630,31.378611111097964,76.03506944441465,-0.051300048828125,0.033233642578125
high_coherence,2021-12-17,461,630,31.378611111097964,76.03506944441465,-0.045318603515625,0.03228759765625
high_coherence,2021-12-29,461,630,31.378611111097964,76.03506944441465,-0.05072021484375,0.031951904296875
high_coherence,2022-01-10,461,630,31.378611111097964,76.03506944441465,-0.0419921875,0.031341552734375
high_coherence,2022-01-22,461,630,31.378611111097964,76.03506944441465,-0.0465087890625,0.0308990478515625
high_coherence,2022-02-03,461,630,31.378611111097964,76.03506944441465,-0.0294189453125,0.030181884765625
high_coherence,2022-02-15,461,630,31.378611111097964,76.03506944441465,-0.050262451171875,0.02581787109375
high_coherence,2022-02-27,461,630,31.378611111097964,76.03506944441465,-0.03204345703125,0.02740478515625
high_coherence,2022-03-11,461,630,31.378611111097964,76.03506944441465,-0.0343017578125,0.0255889892578125
high_coherence,2022-03-23,461,630,31.378611111097964,76.03506944441465,-0.03656005859375,0.0266265869140625
high_coherence,2022-04-04,461,630,31.378611111097964,76.03506944441465,-0.0250701904296875,0.02520751953125
high_coherence,2022-04-16,461,630,31.378611111097964,76.03506944441465,-0.02813720703125,0.0250091552734375
high_coherence,2022-04-28,461,630,31.378611111097964,76.03506944441465,-0.02984619140625,0.026031494140625
high_coherence,2022-05-10,461,630,31.378611111097964,76.03506944441465,-0.020965576171875,0.0247650146484375
high_coherence,2022-05-22,461,630,31.378611111097964,76.03506944441465,-0.0279388427734375,0.02545166015625
high_coherence,2022-06-03,461,630,31.378611111097964,76.03506944441465,-0.05682373046875,0.029998779296875
high_coherence,2022-06-15,461,630,31.378611111097964,76.03506944441465,-0.0199737548828125,0.03424072265625
high_coherence,2022-06-27,461,630,31.378611111097964,76.03506944441465,-0.051422119140625,0.031829833984375
high_coherence,2022-07-09,461,630,31.378611111097964,76.03506944441465,-0.06121826171875,0.03253173828125
high_coherence,2022-07-21,461,630,31.378611111097964,76.03506944441465,-0.0229034423828125,0.035400390625
high_coherence,2022-08-02,461,630,31.378611111097964,76.03506944441465,-0.054901123046875,0.0335693359375
high_coherence,2022-08-14,461,630,31.378611111097964,76.03506944441465,-0.003215789794921875,0.03240966796875
high_coherence,2022-08-26,461,630,31.378611111097964,76.03506944441465,-0.058868408203125,0.0215606689453125
high_coherence,2022-09-07,461,630,31.378611111097964,76.03506944441465,-0.01302337646484375,0.034454345703125
high_coherence,2022-09-19,461,630,31.378611111097964,76.03506944441465,-0.08441162109375,0.0037441253662109375
high_coherence,2022-10-01,461,630,31.378611111097964,76.03506944441465,-0.0202484130859375,0.023406982421875
high_coherence,2022-10-13,461,630,31.378611111097964,76.03506944441465,-0.046234130859375,0.030517578125
high_coherence,2022-10-25,461,630,31.378611111097964,76.03506944441465,-0.044219970703125,0.035491943359375
high_coherence,2022-11-06,461,630,31.378611111097964,76.03506944441465,-0.060791015625,0.03411865234375
high_coherence,2022-11-18,461,630,31.378611111097964,76.03506944441465,-0.042999267578125,0.03515625
high_coherence,2022-11-30,461,630,31.378611111097964,76.03506944441465,-0.048614501953125,0.032318115234375
high_coherence,2022-12-12,461,630,31.378611111097964,76.03506944441465,-0.0462646484375,0.0310516357421875
high_coherence,2022-12-24,461,630,31.378611111097964,76.03506944441465,-0.047882080078125,0.03265380859375
high_coherence,2023-01-05,461,630,31.378611111097964,76.03506944441465,-0.0382080078125,0.033935546875
high_coherence,2023-01-17,461,630,31.378611111097964,76.03506944441465,-0.061279296875,0.032989501953125
high_coherence,2023-01-29,461,630,31.378611111097964,76.03506944441465,-0.041259765625,0.0361328125
high_coherence,2023-02-10,461,630,31.378611111097964,76.03506944441465,-0.040985107421875,0.03424072265625
high_coherence,2023-02-22,461,630,31.378611111097964,76.03506944441465,-0.03631591796875,0.029998779296875
high_coherence,2023-03-06,461,630,31.378611111097964,76.03506944441465,-0.035614013671875,0.0251312255859375
high_coherence,2023-03-18,461,630,31.378611111097964,76.03506944441465,-0.016204833984375,0.024322509765625
high_coherence,2023-03-30,461,630,31.378611111097964,76.03506944441465,-0.0165863037109375,0.0200958251953125
high_coherence,2023-04-11,461,630,31.378611111097964,76.03506944441465,-0.040130615234375,0.0203857421875
high_coherence,2023-04-23,461,630,31.378611111097964,76.03506944441465,0.002872467041015625,0.028839111328125
high_coherence,2023-05-05,461,630,31.378611111097964,76.03506944441465,-0.027679443359375,0.0168609619140625
high_coherence,2023-05-17,461,630,31.378611111097964,76.03506944441465,-0.0237274169921875,0.0195770263671875
high_coherence,2023-05-29,461,630,31.378611111097964,76.03506944441465,-0.043304443359375,0.0265960693359375
high_coherence,2023-06-10,461,630,31.378611111097964,76.03506944441465,-0.0006971359252929688,0.041229248046875
high_coherence,2023-06-22,461,630,31.378611111097964,76.03506944441465,-0.096435546875,0.01401519775390625
high_coherence,2023-07-04,461,630,31.378611111097964,76.03506944441465,-0.01323699951171875,0.031890869140625
high_coherence,2023-07-16,461,630,31.378611111097964,76.03506944441465,-0.0704345703125,0.036041259765625
high_coherence,2023-08-21,461,630,31.378611111097964,76.03506944441465,-0.0938720703125,0.050811767578125
high_coherence,2023-09-02,461,630,31.378611111097964,76.03506944441465,-0.07598876953125,0.05413818359375
high_coherence,2023-09-14,461,630,31.378611111097964,76.03506944441465,-0.0305023193359375,0.04595947265625
high_coherence,2023-09-26,461,630,31.378611111097964,76.03506944441465,-0.10125732421875,0.0286407470703125
high_coherence,2023-10-08,461,630,31.378611111097964,76.03506944441465,-0.053009033203125,0.04156494140625
high_coherence,2023-10-20,461,630,31.378611111097964,76.03506944441465,-0.07366943359375,0.0418701171875
high_coherence,2023-11-01,461,630,31.378611111097964,76.03506944441465,-0.0229339599609375,0.03558349609375
high_coherence,2023-11-13,461,630,31.378611111097964,76.03506944441465,-0.07452392578125,0.019775390625
high_coherence,2023-11-25,461,630,31.378611111097964,76.03506944441465,-0.06549072265625,0.0311737060546875
high_coherence,2023-12-07,461,630,31.378611111097964,76.03506944441465,-0.05352783203125,0.033660888671875
high_coherence,2023-12-19,461,630,31.378611111097964,76.03506944441465,-0.06512451171875,0.030975341796875
high_coherence,2023-12-31,461,630,31.378611111097964,76.03506944441465,-0.060150146484375,0.031890869140625
high_coherence,2024-01-12,461,630,31.378611111097964,76.03506944441465,-0.07525634765625,0.033905029296875
high_coherence,2024-01-24,461,630,31.378611111097964,76.03506944441465,-0.057708740234375,0.035614013671875
river_reference,2016-10-20,241,1401,31.256388888871417,76.57048611107206,-0.05816650390625,0.0012960433959960938
river_reference,2016-11-13,241,1401,31.256388888871417,76.57048611107206,-0.058258056640625,0.002452850341796875
river_reference,2016-12-07,241,1401,31.256388888871417,76.57048611107206,-0.05450439453125,0.0029296875
river_reference,2016-12-31,241,1401,31.256388888871417,76.57048611107206,-0.053863525390625,0.00449371337890625
river_reference,2017-01-24,241,1401,31.256388888871417,76.57048611107206,-0.052337646484375,0.004978179931640625
river_reference,2017-02-05,241,1401,31.256388888871417,76.57048611107206,-0.05072021484375,0.00621795654296875
river_reference,2017-02-17,241,1401,31.256388888871417,76.57048611107206,-0.048583984375,0.0067291259765625
river_reference,2017-03-01,241,1401,31.256388888871417,76.57048611107206,-0.049102783203125,0.006870269775390625
river_reference,2017-03-13,241,1401,31.256388888871417,76.57048611107206,-0.049102783203125,0.00658416748046875
river_reference,2017-03-25,241,1401,31.256388888871417,76.57048611107206,-0.049224853515625,0.006244659423828125
river_reference,2017-04-06,241,1401,31.256388888871417,76.57048611107206,-0.049591064453125,0.005767822265625
river_reference,2017-04-18,241,1401,31.256388888871417,76.57048611107206,-0.051971435546875,0.006561279296875
river_reference,2017-04-30,241,1401,31.256388888871417,76.57048611107206,-0.044830322265625,0.006618499755859375
river_reference,2017-05-12,241,1401,31.256388888871417,76.57048611107206,-0.055419921875,0.005558013916015625
river_reference,2017-05-24,241,1401,31.256388888871417,76.57048611107206,-0.05029296875,0.005123138427734375
river_reference,2017-06-05,241,1401,31.256388888871417,76.57048611107206,-0.053497314453125,0.005130767822265625
river_reference,2017-06-29,241,1401,31.256388888871417,76.57048611107206,-0.04998779296875,0.00499725341796875
river_reference,2017-07-11,241,1401,31.256388888871417,76.57048611107206,-0.052337646484375,0.004962921142578125
river_reference,2017-07-23,241,1401,31.256388888871417,76.57048611107206,-0.05419921875,0.004207611083984375
river_reference,2017-08-04,241,1401,31.256388888871417,76.57048611107206,-0.052825927734375,0.004428863525390625
river_reference,2017-08-16,241,1401,31.256388888871417,76.57048611107206,-0.05242919921875,0.0045013427734375
river_reference,2017-08-28,241,1401,31.256388888871417,76.57048611107206,-0.051116943359375,0.005077362060546875
river_reference,2017-09-09,241,1401,31.256388888871417,76.57048611107206,-0.052093505859375,0.00492095947265625
river_reference,2017-09-21,241,1401,31.256388888871417,76.57048611107206,-0.05230712890625,0.00431060791015625
river_reference,2017-10-03,241,1401,31.256388888871417,76.57048611107206,-0.0538330078125,0.00408935546875
river_reference,2017-10-15,241,1401,31.256388888871417,76.57048611107206,-0.051727294921875,0.00449371337890625
river_reference,2017-10-27,241,1401,31.256388888871417,76.57048611107206,-0.0511474609375,0.0055694580078125
river_reference,2017-11-08,241,1401,31.256388888871417,76.57048611107206,-0.0489501953125,0.006031036376953125
river_reference,2017-11-20,241,1401,31.256388888871417,76.57048611107206,-0.051239013671875,0.0065460205078125
river_reference,2017-12-02,241,1401,31.256388888871417,76.57048611107206,-0.048675537109375,0.00838470458984375
river_reference,2017-12-14,241,1401,31.256388888871417,76.57048611107206,-0.0439453125,0.00949859619140625
river_reference,2017-12-26,241,1401,31.256388888871417,76.57048611107206,-0.0472412109375,0.0097808837890625
river_reference,2018-01-07,241,1401,31.256388888871417,76.57048611107206,-0.044677734375,0.0102386474609375
river_reference,2018-01-19,241,1401,31.256388888871417,76.57048611107206,-0.04498291015625,0.01055908203125
river_reference,2018-01-31,241,1401,31.256388888871417,76.57048611107206,-0.044281005859375,0.011016845703125
river_reference,2018-02-12,241,1401,31.256388888871417,76.57048611107206,-0.043853759765625,0.0115509033203125
river_reference,2018-02-24,241,1401,31.256388888871417,76.57048611107206,-0.0433349609375,0.01174163818359375
river_reference,2018-03-08,241,1401,31.256388888871417,76.57048611107206,-0.043792724609375,0.01216888427734375
river_reference,2018-03-20,241,1401,31.256388888871417,76.57048611107206,-0.04278564453125,0.01220703125
river_reference,2018-04-01,241,1401,31.256388888871417,76.57048611107206,-0.0435791015625,0.01235198974609375
river_reference,2018-04-13,241,1401,31.256388888871417,76.57048611107206,-0.04278564453125,0.012298583984375
river_reference,2018-04-25,241,1401,31.256388888871417,76.57048611107206,-0.043426513671875,0.0124053955078125
river_reference,2018-05-07,241,1401,31.256388888871417,76.57048611107206,-0.042572021484375,0.01258087158203125
river_reference,2018-05-19,241,1401,31.256388888871417,76.57048611107206,-0.04296875,0.01265716552734375
river_reference,2018-05-31,241,1401,31.256388888871417,76.57048611107206,-0.04278564453125,0.01204681396484375
river_reference,2018-06-12,241,1401,31.256388888871417,76.57048611107206,-0.04498291015625,0.01172637939453125
river_reference,2018-06-24,241,1401,31.256388888871417,76.57048611107206,-0.04290771484375,0.01220703125
river_reference,2018-07-18,241,1401,31.256388888871417,76.57048611107206,-0.042388916015625,0.01293182373046875
river_reference,2018-07-30,241,1401,31.256388888871417,76.57048611107206,-0.042022705078125,0.0122222900390625
river_reference,2018-08-11,241,1401,31.256388888871417,76.57048611107206,-0.04547119140625,0.01195526123046875
river_reference,2018-08-23,241,1401,31.256388888871417,76.57048611107206,-0.04144287109375,0.0125885009765625
river_reference,2018-09-04,241,1401,31.256388888871417,76.57048611107206,-0.042572021484375,0.01242828369140625
river_reference,2018-09-16,241,1401,31.256388888871417,76.57048611107206,-0.042633056640625,0.0130615234375
river_reference,2018-09-28,241,1401,31.256388888871417,76.57048611107206,-0.040374755859375,0.0140228271484375
river_reference,2018-10-10,241,1401,31.256388888871417,76.57048611107206,-0.04052734375,0.0145111083984375
river_reference,2018-10-22,241,1401,31.256388888871417,76.57048611107206,-0.04010009765625,0.01509857177734375
river_reference,2018-11-03,241,1401,31.256388888871417,76.57048611107206,-0.039794921875,0.01511383056640625
river_reference,2018-11-15,241,1401,31.256388888871417,76.57048611107206,-0.040008544921875,0.01544952392578125
river_reference,2018-11-27,241,1401,31.256388888871417,76.57048611107206,-0.03857421875,0.01580810546875
river_reference,2018-12-09,241,1401,31.256388888871417,76.57048611107206,-0.0391845703125,0.0159454345703125
river_reference,2018-12-21,241,1401,31.256388888871417,76.57048611107206,-0.0384521484375,0.016571044921875
river_reference,2019-01-02,241,1401,31.256388888871417,76.57048611107206,-0.037628173828125,0.0164337158203125
