epoch,pilot_label,train_total,train_forward,train_spatial_s0,train_spatial_sg,train_temporal_s0,train_temporal_sg,train_n_samples,val_total,val_forward,val_spatial_s0,val_spatial_sg,val_temporal_s0,val_temporal_sg,val_n_samples
1,grouped_support_expanded_rebalanced,0.2477074781122307,0.17000610113609582,0.007669243530835956,0.007119958001809815,0.0019840031998076785,0.0017713675682898612,120,1.576191752155622,1.4286396854867538,0.014772231318056583,0.014573940836514036,0.0004089124139378934,0.0004122985560873834,60
2,grouped_support_expanded_rebalanced,0.22059707497246564,0.17000613293688124,0.005084111834488188,0.00453334350604564,0.0013305047218940065,0.0011731643785121075,120,1.548946170012156,1.4286397472023964,0.011960845068097114,0.011959133320488036,0.000347726336622145,0.0003588150265083338,60
3,grouped_support_expanded_rebalanced,0.20872821075220901,0.1700061309384182,0.0038231389325422546,0.003515590269428988,0.0010653661447577178,0.0009630701202695491,120,1.5295095858474572,1.4286398409555356,0.009989329217933118,0.010058573198815186,0.00030848211390548385,0.0003217709684880295,60
4,grouped_support_expanded_rebalanced,0.20169686949811877,0.1700061309694623,0.0030678128755729024,0.0029316082732596745,0.0008773136008433843,0.0008163185244484339,120,1.5174222418417533,1.4286398919920127,0.008817706319193045,0.008823122161750992,0.0002817826966444651,0.00029643875216909995,60
