year,bperp
2018.7260273972602,175.0
2018.7424657534248,0.0
2018.7424657534248,175.0
2018.7424657534248,175.0
2018.7424657534248,175.0
2018.7424657534248,175.0
2018.7589041095891,0.0
2018.7589041095891,175.0
2018.7589041095891,175.0
2018.7589041095891,175.0
2018.7589041095891,175.0
2018.7753424657535,0.0
2018.7753424657535,175.0
2018.7753424657535,175.0
2018.7753424657535,175.0
2018.7753424657535,175.0
2018.7917808219179,0.0
2018.7917808219179,175.0
2018.7917808219179,175.0
2018.7917808219179,175.0
2018.7917808219179,175.0
2018.8082191780823,0.0
2018.8082191780823,175.0
2018.8082191780823,175.0
2018.8082191780823,175.0
2018.8082191780823,175.0
2018.8246575342466,0.0
2018.8246575342466,175.0
2018.8246575342466,175.0
2018.8246575342466,175.0
2018.8246575342466,175.0
2018.841095890411,0.0
2018.841095890411,175.0
2018.841095890411,175.0
2018.841095890411,175.0
2018.841095890411,175.0
2018.8575342465754,0.0
2018.8575342465754,175.0
2018.8575342465754,175.0
2018.8575342465754,175.0
2018.8575342465754,175.0
2018.8739726027397,0.0
2018.8739726027397,175.0
2018.8739726027397,175.0
2018.8739726027397,175.0
2018.8739726027397,175.0
2018.890410958904,0.0
2018.890410958904,175.0
2018.890410958904,175.0
2018.890410958904,175.0
2018.890410958904,175.0
2018.9068493150685,0.0
2018.9068493150685,175.0
2018.9068493150685,175.0
2018.9068493150685,175.0
2018.9068493150685,175.0
2018.9232876712329,0.0
2018.9232876712329,175.0
2018.9232876712329,175.0
2018.9232876712329,175.0
2018.9232876712329,175.0
2018.9397260273972,0.0
2018.9397260273972,175.0
2018.9397260273972,175.0
2018.9397260273972,175.0
2018.9397260273972,175.0
2018.9561643835616,0.0
2018.9561643835616,175.0
2018.9561643835616,175.0
2018.9561643835616,175.0
2018.9561643835616,175.0
2018.972602739726,0.0
2018.972602739726,175.0
2018.972602739726,175.0
2018.972602739726,175.0
2018.972602739726,175.0
2018.9890410958903,0.0
2018.9890410958903,175.0
2018.9890410958903,175.0
2018.9890410958903,175.0
2018.9890410958903,175.0
2019.0054794520547,0.0
2019.0054794520547,175.0
2019.0054794520547,175.0
2019.0054794520547,175.0
2019.0054794520547,175.0
2019.021917808219,0.0
2019.021917808219,175.0
2019.021917808219,175.0
2019.021917808219,175.0
2019.021917808219,175.0
2019.0383561643835,0.0
2019.0383561643835,175.0
2019.0383561643835,175.0
2019.0383561643835,175.0
2019.0383561643835,175.0
2019.054794520548,0.0
2019.054794520548,175.0
2019.054794520548,175.0
2019.054794520548,175.0
2019.054794520548,175.0
2019.0712328767124,0.0
2019.0712328767124,175.0
2019.0712328767124,175.0
2019.0712328767124,175.0
2019.0712328767124,175.0
2019.0876712328768,0.0
2019.0876712328768,175.0
2019.0876712328768,175.0
2019.0876712328768,175.0
2019.0876712328768,175.0
2019.1041095890412,0.0
2019.1041095890412,175.0
2019.1041095890412,175.0
2019.1041095890412,175.0
2019.1041095890412,175.0
2019.1205479452055,0.0
2019.1205479452055,175.0
2019.1205479452055,175.0
2019.1205479452055,175.0
2019.1205479452055,175.0
2019.13698630137,0.0
2019.13698630137,175.0
2019.13698630137,175.0
2019.13698630137,175.0
2019.13698630137,175.0
2019.1534246575343,0.0
2019.1534246575343,175.0
2019.1534246575343,175.0
2019.1534246575343,175.0
2019.1534246575343,175.0
2019.1698630136987,0.0
2019.1698630136987,175.0
2019.1698630136987,175.0
2019.1698630136987,175.0
2019.1698630136987,175.0
2019.186301369863,0.0
2019.186301369863,175.0
2019.186301369863,175.0
2019.186301369863,175.0
2019.186301369863,175.0
2019.2027397260274,0.0
2019.2027397260274,175.0
2019.2027397260274,175.0
2019.2027397260274,175.0
2019.2027397260274,175.0
2019.2191780821918,0.0
2019.2191780821918,175.0
2019.2191780821918,175.0
2019.2191780821918,175.0
2019.2191780821918,175.0
2019.2356164383561,0.0
2019.2356164383561,175.0
2019.2356164383561,175.0
2019.2356164383561,175.0
2019.2356164383561,175.0
2019.2520547945205,0.0
2019.2520547945205,175.0
2019.2520547945205,175.0
2019.2520547945205,175.0
2019.2520547945205,175.0
2019.268493150685,0.0
2019.268493150685,175.0
2019.268493150685,175.0
2019.268493150685,175.0
2019.268493150685,175.0
2019.2849315068493,0.0
2019.2849315068493,175.0
2019.2849315068493,175.0
2019.2849315068493,175.0
2019.2849315068493,175.0
2019.3013698630136,0.0
2019.3013698630136,175.0
2019.3013698630136,175.0
2019.3013698630136,175.0
2019.3013698630136,175.0
2019.317808219178,0.0
2019.317808219178,175.0
2019.317808219178,175.0
2019.317808219178,175.0
2019.317808219178,175.0
2019.3342465753424,0.0
2019.3342465753424,175.0
2019.3342465753424,175.0
2019.3342465753424,175.0
2019.3342465753424,175.0
2019.3506849315067,0.0
2019.3506849315067,175.0
2019.3506849315067,175.0
2019.3506849315067,175.0
2019.3506849315067,175.0
2019.3671232876711,0.0
2019.3671232876711,175.0
2019.3671232876711,175.0
2019.3671232876711,175.0
2019.3671232876711,175.0
2019.3835616438357,0.0
2019.3835616438357,175.0
2019.3835616438357,175.0
2019.3835616438357,175.0
2019.3835616438357,175.0
2019.4,0.0
2019.4,175.0
2019.4,175.0
2019.4,175.0
2019.4,175.0
2019.4164383561645,0.0
2019.4164383561645,175.0
2019.4164383561645,175.0
2019.4164383561645,175.0
2019.4164383561645,175.0
2019.4328767123288,0.0
2019.4328767123288,175.0
2019.4328767123288,175.0
2019.4328767123288,175.0
2019.4328767123288,175.0
2019.4493150684932,0.0
2019.4493150684932,175.0
2019.4493150684932,175.0
2019.4493150684932,175.0
2019.4493150684932,175.0
2019.4657534246576,0.0
2019.4657534246576,175.0
2019.4657534246576,175.0
2019.4657534246576,175.0
2019.4657534246576,175.0
2019.482191780822,0.0
2019.482191780822,175.0
2019.482191780822,175.0
2019.482191780822,175.0
2019.482191780822,175.0
2019.4986301369863,0.0
2019.4986301369863,175.0
2019.4986301369863,175.0
2019.4986301369863,175.0
2019.4986301369863,175.0
2019.5150684931507,0.0
2019.5150684931507,175.0
2019.5150684931507,175.0
2019.5150684931507,175.0
2019.5150684931507,175.0
2019.531506849315,0.0
2019.531506849315,175.0
2019.531506849315,175.0
2019.531506849315,175.0
2019.531506849315,175.0
2019.5479452054794,0.0
2019.5479452054794,175.0
2019.5479452054794,175.0
2019.5479452054794,175.0
2019.5479452054794,175.0
2019.5643835616438,0.0
2019.5643835616438,175.0
2019.5643835616438,175.0
2019.5643835616438,175.0
2019.5643835616438,175.0
2019.5808219178082,0.0
2019.5808219178082,175.0
2019.5808219178082,175.0
2019.5808219178082,175.0
2019.5808219178082,175.0
2019.5972602739726,0.0
2019.5972602739726,175.0
2019.5972602739726,175.0
2019.5972602739726,175.0
2019.5972602739726,175.0
2019.613698630137,0.0
2019.613698630137,175.0
2019.613698630137,175.0
2019.613698630137,175.0
2019.613698630137,175.0
2019.6301369863013,0.0
2019.6301369863013,175.0
2019.6301369863013,175.0
2019.6301369863013,175.0
2019.6301369863013,175.0
2019.6465753424657,0.0
2019.6465753424657,175.0
2019.6465753424657,175.0
2019.6465753424657,175.0
2019.6465753424657,175.0
2019.66301369863,0.0
2019.66301369863,175.0
2019.66301369863,175.0
2019.66301369863,175.0
2019.66301369863,175.0
2019.6794520547944,0.0
2019.6794520547944,175.0
2019.6794520547944,175.0
2019.6794520547944,175.0
2019.6794520547944,175.0
2019.695890410959,0.0
2019.695890410959,175.0
2019.695890410959,175.0
2019.695890410959,175.0
2019.695890410959,175.0
2019.7123287671234,0.0
2019.7287671232878,0.0
2019.7287671232878,175.0
2019.7287671232878,175.0
2019.7287671232878,175.0
2019.7287671232878,175.0
2019.7616438356165,0.0
2019.7616438356165,175.0
2019.7616438356165,175.0
2019.7616438356165,175.0
2019.7616438356165,175.0
2019.7780821917809,0.0
2019.7780821917809,175.0
2019.7780821917809,175.0
2019.7780821917809,175.0
2019.7780821917809,175.0
2019.7945205479452,0.0
2019.7945205479452,175.0
2019.7945205479452,175.0
2019.7945205479452,175.0
2019.7945205479452,175.0
2019.8109589041096,0.0
2019.8109589041096,175.0
2019.8109589041096,175.0
2019.8109589041096,175.0
2019.8109589041096,175.0
2019.827397260274,0.0
2019.827397260274,175.0
2019.827397260274,175.0
2019.827397260274,175.0
2019.827397260274,175.0
2019.8438356164384,0.0
2019.8438356164384,175.0
2019.8438356164384,175.0
2019.8438356164384,175.0
2019.8438356164384,175.0
2019.8602739726027,0.0
2019.8602739726027,175.0
2019.8602739726027,175.0
2019.8602739726027,175.0
2019.8602739726027,175.0
2019.876712328767,0.0
2019.876712328767,175.0
2019.876712328767,175.0
2019.876712328767,175.0
2019.876712328767,175.0
2019.8931506849315,0.0
2019.8931506849315,175.0
2019.8931506849315,175.0
2019.8931506849315,175.0
2019.8931506849315,175.0
2019.9095890410958,0.0
2019.9095890410958,175.0
2019.9095890410958,175.0
2019.9095890410958,175.0
2019.9095890410958,175.0
2019.9260273972602,0.0
2019.9260273972602,175.0
2019.9260273972602,175.0
2019.9260273972602,175.0
2019.9260273972602,175.0
2019.9424657534246,0.0
2019.9424657534246,175.0
2019.9424657534246,175.0
2019.9424657534246,175.0
2019.9424657534246,175.0
2019.958904109589,0.0
2019.958904109589,175.0
2019.958904109589,175.0
2019.958904109589,175.0
2019.958904109589,175.0
2019.9753424657533,0.0
2019.9753424657533,175.0
2019.9753424657533,175.0
2019.9753424657533,175.0
2019.9753424657533,175.0
2019.9917808219177,0.0
2019.9917808219177,175.0
2019.9917808219177,175.0
2019.9917808219177,175.0
2019.9917808219177,175.0
2020.0082191780823,0.0
2020.0082191780823,175.0
2020.0082191780823,175.0
2020.0082191780823,175.0
2020.0082191780823,175.0
2020.0246575342467,0.0
2020.0246575342467,175.0
2020.0246575342467,175.0
2020.0246575342467,175.0
2020.0246575342467,175.0
2020.041095890411,0.0
2020.041095890411,175.0
2020.041095890411,175.0
2020.041095890411,175.0
2020.041095890411,175.0
2020.041095890411,175.0
2020.041095890411,175.0
2020.0575342465754,0.0
2020.0575342465754,175.0
2020.0575342465754,175.0
2020.0575342465754,175.0
2020.0575342465754,175.0
2020.0739726027398,0.0
2020.0739726027398,0.0
2020.0739726027398,175.0
2020.0739726027398,175.0
2020.0739726027398,175.0
2020.0739726027398,0.0
2020.0739726027398,175.0
2020.0739726027398,175.0
2020.0739726027398,175.0
2020.0739726027398,175.0
2020.0739726027398,175.0
2020.0739726027398,175.0
2020.0904109589042,0.0
2020.0904109589042,175.0
2020.0904109589042,175.0
2020.0904109589042,175.0
2020.0904109589042,175.0
2020.1068493150685,0.0
2020.1068493150685,0.0
2020.1068493150685,175.0
2020.1068493150685,175.0
2020.1068493150685,0.0
2020.1068493150685,175.0
2020.1068493150685,175.0
2020.1068493150685,175.0
2020.1068493150685,175.0
2020.123287671233,0.0
2020.123287671233,175.0
2020.123287671233,175.0
2020.123287671233,175.0
2020.123287671233,175.0
2020.1397260273973,0.0
2020.1397260273973,175.0
2020.1397260273973,175.0
2020.1397260273973,175.0
2020.1397260273973,175.0
2020.1561643835616,0.0
2020.1561643835616,175.0
2020.1561643835616,175.0
2020.1561643835616,175.0
2020.1561643835616,175.0
2020.172602739726,0.0
2020.172602739726,175.0
2020.172602739726,175.0
2020.172602739726,175.0
2020.172602739726,175.0
2020.1890410958904,0.0
2020.1890410958904,175.0
2020.1890410958904,175.0
2020.1890410958904,175.0
2020.1890410958904,175.0
2020.2054794520548,0.0
2020.2219178082191,0.0
2020.2219178082191,175.0
2020.2219178082191,175.0
2020.2219178082191,175.0
2020.2219178082191,175.0
2020.2547945205479,0.0
2020.2547945205479,175.0
2020.2547945205479,175.0
2020.2547945205479,175.0
2020.2547945205479,175.0
2020.2712328767122,0.0
2020.2712328767122,0.0
2020.2712328767122,175.0
2020.2712328767122,175.0
2020.2712328767122,175.0
2020.2712328767122,0.0
2020.2712328767122,175.0
2020.2712328767122,175.0
2020.2712328767122,175.0
2020.2712328767122,175.0
2020.2712328767122,175.0
2020.2712328767122,175.0
2020.2876712328766,0.0
2020.2876712328766,175.0
2020.2876712328766,175.0
2020.2876712328766,175.0
2020.2876712328766,175.0
2020.304109589041,0.0
2020.304109589041,0.0
2020.304109589041,175.0
2020.304109589041,175.0
2020.304109589041,0.0
2020.304109589041,175.0
2020.304109589041,175.0
2020.304109589041,175.0
2020.304109589041,175.0
2020.3205479452056,0.0
2020.3205479452056,175.0
2020.3205479452056,175.0
2020.3205479452056,175.0
2020.3205479452056,175.0
2020.33698630137,0.0
2020.33698630137,175.0
2020.33698630137,175.0
2020.33698630137,175.0
2020.33698630137,175.0
2020.3534246575343,0.0
2020.3534246575343,175.0
2020.3534246575343,175.0
2020.3534246575343,175.0
2020.3534246575343,175.0
2020.3698630136987,0.0
2020.3698630136987,175.0
2020.3698630136987,175.0
2020.3698630136987,175.0
2020.3698630136987,175.0
2020.386301369863,0.0
2020.386301369863,175.0
2020.386301369863,175.0
2020.386301369863,175.0
2020.386301369863,175.0
2020.4027397260274,0.0
2020.4027397260274,175.0
2020.4027397260274,175.0
2020.4027397260274,175.0
2020.4027397260274,175.0
2020.4191780821918,0.0
2020.4191780821918,175.0
2020.4191780821918,175.0
2020.4191780821918,175.0
2020.4191780821918,175.0
2020.4356164383562,0.0
2020.4356164383562,175.0
2020.4356164383562,175.0
2020.4356164383562,175.0
2020.4356164383562,175.0
2020.4520547945206,0.0
2020.4520547945206,175.0
2020.4520547945206,175.0
2020.4520547945206,175.0
2020.4520547945206,175.0
2020.468493150685,0.0
2020.468493150685,175.0
2020.468493150685,175.0
2020.468493150685,175.0
2020.468493150685,175.0
2020.4849315068493,0.0
2020.4849315068493,175.0
2020.4849315068493,175.0
2020.4849315068493,175.0
2020.4849315068493,175.0
2020.5013698630137,0.0
2020.5013698630137,175.0
2020.5013698630137,175.0
2020.5013698630137,175.0
2020.5013698630137,175.0
2020.517808219178,0.0
2020.517808219178,175.0
2020.517808219178,175.0
2020.517808219178,175.0
2020.517808219178,175.0
2020.5342465753424,0.0
2020.5342465753424,175.0
2020.5342465753424,175.0
2020.5342465753424,175.0
2020.5342465753424,175.0
2020.5506849315068,0.0
2020.5506849315068,175.0
2020.5506849315068,175.0
2020.5506849315068,175.0
2020.5506849315068,175.0
2020.5671232876712,0.0
2020.5671232876712,175.0
2020.5671232876712,175.0
2020.5835616438355,0.0
2020.5835616438355,175.0
2020.5835616438355,175.0
2020.5835616438355,175.0
2020.5835616438355,175.0
2020.6,175.0
2020.6,175.0
2020.6164383561643,0.0
2020.6164383561643,175.0
2020.6164383561643,175.0
2020.6164383561643,175.0
2020.6164383561643,175.0
2020.6328767123289,0.0
2020.6328767123289,175.0
2020.6328767123289,175.0
2020.6328767123289,175.0
2020.6328767123289,175.0
2020.6493150684933,0.0
2020.6493150684933,175.0
2020.6493150684933,175.0
2020.6493150684933,175.0
2020.6493150684933,175.0
2020.6657534246576,0.0
2020.6657534246576,175.0
2020.6657534246576,175.0
2020.6657534246576,175.0
2020.6657534246576,175.0
2020.682191780822,0.0
2020.682191780822,175.0
2020.682191780822,175.0
2020.682191780822,175.0
2020.682191780822,175.0
2020.6986301369864,0.0
2020.6986301369864,175.0
2020.6986301369864,175.0
2020.6986301369864,175.0
2020.6986301369864,175.0
2020.7150684931507,0.0
2020.7150684931507,175.0
2020.7150684931507,175.0
2020.7150684931507,175.0
2020.7150684931507,175.0
2020.731506849315,0.0
2020.731506849315,175.0
2020.731506849315,175.0
2020.731506849315,175.0
2020.731506849315,175.0
2020.7479452054795,0.0
2020.7479452054795,175.0
2020.7479452054795,175.0
2020.7479452054795,175.0
2020.7479452054795,175.0
2020.7643835616439,0.0
2020.7643835616439,175.0
2020.7643835616439,175.0
2020.7643835616439,175.0
2020.7643835616439,175.0
2020.7808219178082,0.0
2020.7808219178082,175.0
2020.7808219178082,175.0
2020.7808219178082,175.0
2020.7808219178082,175.0
2020.7972602739726,0.0
2020.7972602739726,175.0
2020.7972602739726,175.0
2020.7972602739726,175.0
2020.7972602739726,175.0
2020.813698630137,0.0
2020.813698630137,175.0
2020.813698630137,175.0
2020.813698630137,175.0
2020.813698630137,175.0
2020.8301369863013,0.0
2020.8301369863013,175.0
2020.8301369863013,175.0
2020.8301369863013,175.0
2020.8301369863013,175.0
2020.8465753424657,0.0
2020.8465753424657,175.0
2020.8465753424657,175.0
2020.8465753424657,175.0
2020.8465753424657,175.0
2020.86301369863,0.0
2020.86301369863,175.0
2020.86301369863,175.0
2020.86301369863,175.0
2020.86301369863,175.0
2020.8794520547945,0.0
2020.8794520547945,175.0
2020.8794520547945,175.0
2020.8794520547945,175.0
2020.8794520547945,175.0
2020.8958904109588,0.0
2020.8958904109588,175.0
2020.8958904109588,175.0
2020.8958904109588,175.0
2020.8958904109588,175.0
2020.9123287671232,0.0
2020.9123287671232,175.0
2020.9123287671232,175.0
2020.9123287671232,175.0
2020.9123287671232,175.0
2020.9287671232876,0.0
2020.9287671232876,175.0
2020.9287671232876,175.0
2020.945205479452,0.0
2020.945205479452,175.0
2020.945205479452,175.0
2020.945205479452,175.0
2020.945205479452,175.0
2020.9616438356165,175.0
2020.9616438356165,175.0
2020.978082191781,0.0
2020.978082191781,175.0
2020.978082191781,175.0
2020.978082191781,175.0
2020.978082191781,175.0
2020.9945205479453,0.0
2020.9945205479453,175.0
2020.9945205479453,175.0
2020.9945205479453,175.0
2020.9945205479453,175.0
2021.0082191780823,0.0
2021.0082191780823,175.0
2021.0082191780823,175.0
2021.0082191780823,175.0
2021.0082191780823,175.0
2021.0246575342467,0.0
2021.0246575342467,175.0
2021.0246575342467,175.0
2021.0246575342467,175.0
2021.0246575342467,175.0
2021.041095890411,0.0
2021.041095890411,175.0
2021.041095890411,175.0
2021.041095890411,175.0
2021.041095890411,175.0
2021.0575342465754,0.0
2021.0575342465754,175.0
2021.0575342465754,175.0
2021.0575342465754,175.0
2021.0575342465754,175.0
2021.0739726027398,0.0
2021.0739726027398,175.0
2021.0739726027398,175.0
2021.0739726027398,175.0
2021.0739726027398,175.0
2021.0904109589042,0.0
2021.0904109589042,175.0
2021.0904109589042,175.0
2021.0904109589042,175.0
2021.0904109589042,175.0
2021.1068493150685,0.0
2021.1068493150685,175.0
2021.1068493150685,175.0
2021.1068493150685,175.0
2021.1068493150685,175.0
2021.123287671233,0.0
2021.123287671233,175.0
2021.123287671233,175.0
2021.123287671233,175.0
2021.123287671233,175.0
2021.1397260273973,0.0
2021.1397260273973,175.0
2021.1397260273973,175.0
2021.1397260273973,175.0
2021.1397260273973,175.0
2021.1561643835616,0.0
2021.1561643835616,175.0
2021.1561643835616,175.0
2021.1561643835616,175.0
2021.1561643835616,175.0
2021.172602739726,0.0
2021.172602739726,175.0
2021.172602739726,175.0
2021.172602739726,175.0
2021.172602739726,175.0
2021.1890410958904,0.0
2021.1890410958904,175.0
2021.1890410958904,175.0
2021.1890410958904,175.0
2021.1890410958904,175.0
2021.2054794520548,0.0
2021.2054794520548,175.0
2021.2054794520548,175.0
2021.2054794520548,175.0
2021.2054794520548,175.0
2021.2219178082191,0.0
2021.2219178082191,175.0
2021.2219178082191,175.0
2021.2219178082191,175.0
2021.2219178082191,175.0
2021.2383561643835,0.0
2021.2383561643835,175.0
2021.2383561643835,175.0
2021.2383561643835,175.0
2021.2383561643835,175.0
2021.2547945205479,0.0
2021.2547945205479,175.0
2021.2547945205479,175.0
2021.2547945205479,175.0
2021.2547945205479,175.0
2021.2712328767122,0.0
2021.2712328767122,175.0
2021.2712328767122,175.0
2021.2712328767122,175.0
2021.2712328767122,175.0
2021.2876712328766,0.0
2021.2876712328766,175.0
2021.2876712328766,175.0
2021.304109589041,0.0
2021.304109589041,175.0
2021.304109589041,175.0
2021.304109589041,175.0
2021.304109589041,175.0
2021.3205479452056,175.0
2021.3205479452056,175.0
2021.33698630137,0.0
2021.33698630137,175.0
2021.33698630137,175.0
2021.33698630137,175.0
2021.33698630137,175.0
2021.3534246575343,0.0
2021.3534246575343,175.0
2021.3534246575343,175.0
2021.3534246575343,175.0
2021.3534246575343,175.0
2021.3698630136987,0.0
2021.3698630136987,175.0
2021.3698630136987,175.0
2021.3698630136987,175.0
2021.3698630136987,175.0
2021.386301369863,0.0
2021.386301369863,175.0
2021.386301369863,175.0
2021.386301369863,175.0
2021.386301369863,175.0
2021.4027397260274,0.0
2021.4027397260274,175.0
2021.4027397260274,175.0
2021.4027397260274,175.0
2021.4027397260274,175.0
2021.4191780821918,0.0
2021.4191780821918,175.0
2021.4191780821918,175.0
2021.4191780821918,175.0
2021.4191780821918,175.0
2021.4356164383562,0.0
2021.4356164383562,175.0
2021.4356164383562,175.0
2021.4356164383562,175.0
2021.4356164383562,175.0
2021.4520547945206,0.0
2021.4520547945206,175.0
2021.4520547945206,175.0
2021.4520547945206,175.0
2021.4520547945206,175.0
2021.468493150685,0.0
2021.468493150685,175.0
2021.468493150685,175.0
2021.468493150685,175.0
2021.468493150685,175.0
2021.4849315068493,0.0
2021.4849315068493,175.0
2021.4849315068493,175.0
2021.4849315068493,175.0
2021.4849315068493,175.0
2021.5013698630137,0.0
2021.5013698630137,175.0
2021.5013698630137,175.0
2021.5013698630137,175.0
2021.5013698630137,175.0
2021.517808219178,0.0
2021.517808219178,175.0
2021.517808219178,175.0
2021.517808219178,175.0
2021.517808219178,175.0
2021.5342465753424,0.0
2021.5342465753424,175.0
2021.5342465753424,175.0
2021.5342465753424,175.0
2021.5342465753424,175.0
2021.5506849315068,0.0
2021.5506849315068,175.0
2021.5506849315068,175.0
2021.5506849315068,175.0
2021.5506849315068,175.0
2021.5671232876712,0.0
2021.5671232876712,175.0
2021.5671232876712,175.0
2021.5671232876712,175.0
2021.5671232876712,175.0
2021.5835616438355,0.0
2021.5835616438355,175.0
2021.5835616438355,175.0
2021.5835616438355,175.0
2021.5835616438355,175.0
2021.6,0.0
2021.6,175.0
2021.6,175.0
2021.6,175.0
2021.6,175.0
2021.6164383561643,0.0
2021.6164383561643,175.0
2021.6164383561643,175.0
2021.6164383561643,175.0
2021.6164383561643,175.0
2021.6328767123289,0.0
2021.6328767123289,175.0
2021.6328767123289,175.0
2021.6328767123289,175.0
2021.6328767123289,175.0
2021.6493150684933,0.0
2021.6493150684933,175.0
2021.6493150684933,175.0
2021.6657534246576,0.0
2021.6657534246576,175.0
2021.6657534246576,175.0
2021.6657534246576,175.0
