time,source_month,lwe_thickness_mean,lwe_thickness_mean_anom
2017-11-06,2017-11-01,-4.199745904663481,2.534394191396944
2017-11-12,2017-11-01,-4.199745904663481,2.534394191396944
2017-11-18,2017-11-01,-4.199745904663481,2.534394191396944
2017-11-24,2017-11-01,-4.199745904663481,2.534394191396944
2017-11-30,2017-11-01,-4.199745904663481,2.534394191396944
2017-12-06,2017-12-01,-3.8649316310241795,2.8692084650362446
2017-12-12,2017-12-01,-3.8649316310241795,2.8692084650362446
2017-12-24,2017-12-01,-3.8649316310241795,2.8692084650362446
2017-12-30,2017-12-01,-3.8649316310241795,2.8692084650362446
2018-01-05,2018-01-01,-3.5189568815969023,3.2151832144635217
2018-01-11,2018-01-01,-3.5189568815969023,3.2151832144635217
2018-01-17,2018-01-01,-3.5189568815969023,3.2151832144635217
2018-01-23,2018-01-01,-3.5189568815969023,3.2151832144635217
2018-01-29,2018-01-01,-3.5189568815969023,3.2151832144635217
2018-02-04,2018-02-01,-3.172982132169625,3.561157963890799
2018-02-10,2018-02-01,-3.172982132169625,3.561157963890799
2018-02-16,2018-02-01,-3.172982132169625,3.561157963890799
2018-02-22,2018-02-01,-3.172982132169625,3.561157963890799
2018-02-28,2018-02-01,-3.172982132169625,3.561157963890799
2018-03-06,2018-03-01,-2.8604888101062778,3.8736512859541454
2018-03-12,2018-03-01,-2.8604888101062778,3.8736512859541454
2018-03-18,2018-03-01,-2.8604888101062778,3.8736512859541454
2018-03-24,2018-03-01,-2.8604888101062778,3.8736512859541454
2018-03-30,2018-03-01,-2.8604888101062778,3.8736512859541454
2018-04-11,2018-04-01,-2.514514060679001,4.219626035381424
2018-04-17,2018-04-01,-2.514514060679001,4.219626035381424
2018-04-23,2018-04-01,-2.514514060679001,4.219626035381424
2018-04-29,2018-04-01,-2.514514060679001,4.219626035381424
2018-05-05,2018-05-01,-2.1796997870397004,4.554440309020724
2018-05-11,2018-05-01,-2.1796997870397004,4.554440309020724
2018-05-17,2018-05-01,-2.1796997870397004,4.554440309020724
2018-05-23,2018-05-01,-2.1796997870397004,4.554440309020724
2018-05-29,2018-05-01,-2.1796997870397004,4.554440309020724
2018-06-04,2018-06-01,-1.8337250376124237,4.900415058448001
2018-06-10,2018-06-01,-1.8337250376124237,4.900415058448001
2018-06-22,2018-06-01,-1.8337250376124237,4.900415058448001
2018-06-28,2018-06-01,-1.8337250376124237,4.900415058448001
2018-07-04,2018-07-01,-7.7936187502486325,-1.0594786541882089
2018-07-10,2018-07-01,-7.7936187502486325,-1.0594786541882089
