time,grace_tws_anom,smap_surface_sm,swot_river_wse_mean,swot_lake_wse_mean
2017-01-04,3.273444978003245,0.2090228142107234,,
2017-01-10,3.273444978003245,0.1417814667026201,,
2017-01-28,3.273444978003245,0.1517416042777208,,
2017-02-03,4.7333570509222,0.1880646191145244,,
2017-02-09,4.7333570509222,0.20952228237908443,,
2017-02-15,4.7333570509222,0.23097994564364446,,
2017-02-21,4.7333570509222,0.2524376089082045,,
2017-02-27,4.7333570509222,0.2467108026463934,,
2017-03-05,6.051987310332866,0.23920208435297194,,
2017-03-11,6.051987310332866,0.2316933660595505,,
2017-03-17,6.051987310332866,0.1856083063518299,,
2017-03-23,6.051987310332866,0.1662609981000423,,
2017-03-29,6.051987310332866,0.16013289353516813,,
2017-04-04,4.39504522964867,0.154004788970294,,
2017-04-10,4.39504522964867,0.1560583025217056,,
2017-04-16,4.39504522964867,0.1754311204564814,,
2017-04-28,4.39504522964867,0.2788238410970994,,
2017-05-04,7.2346210034670975,0.240347955028216,,
2017-05-10,7.2346210034670975,0.2246256784900375,,
2017-05-16,7.2346210034670975,0.20904156004359337,,
2017-05-22,7.2346210034670975,0.1934574415971492,,
2017-05-28,7.2346210034670975,0.1507838456646392,,
2017-06-03,2.3486189739564685,0.1530163880992443,,
2017-06-09,2.3486189739564685,0.19884520902278574,,
2017-06-15,2.3486189739564685,0.2446740299463272,,
2017-06-21,2.3486189739564685,0.1670280969104705,,
2017-06-27,2.3486189739564685,0.1854681096350153,,
2017-07-03,2.645380158894277,0.18731004450358246,,
2017-07-09,2.645380158894277,0.1891519793721496,,
2017-07-15,2.645380158894277,0.2275388494898111,,
2017-07-21,2.645380158894277,0.1660571822098323,,
2017-07-27,2.645380158894277,0.1751874514907856,,
2017-08-02,2.9520333833300136,0.1843177207717389,,
2017-08-08,2.9520333833300136,0.1934974077675077,,
2017-08-14,2.9520333833300136,0.1697727309501901,,
2017-08-20,2.9520333833300136,0.16459775280412436,,
2017-08-26,2.9520333833300136,0.1594227746580586,,
2017-09-01,3.2586866077657506,0.2513214106912966,,
2017-09-07,3.2586866077657506,0.1679423717515809,,
2017-09-13,3.2586866077657506,0.2542079220090824,,
2017-09-19,3.2586866077657506,0.3404734722665838,,
2017-09-25,3.2586866077657506,0.2938754843213619,,
2017-10-07,3.555447792703559,0.2510102325572799,,
2017-10-13,3.555447792703559,0.2081449807931979,,
2017-10-19,3.555447792703559,0.1636613797396421,,
2017-10-25,3.555447792703559,0.2215623706579208,,
2017-10-31,3.555447792703559,0.2598464188861175,,
2017-11-06,3.8621010171392927,0.2981304671143142,,
2017-11-12,3.8621010171392927,0.3092707938900808,,
2017-11-18,3.8621010171392927,0.2986389639025384,,
2017-11-24,3.8621010171392927,0.3145106300781514,,
2017-11-30,3.8621010171392927,0.3303822962537644,,
2017-12-06,4.158862202077102,0.2339765487969676,,
2017-12-12,4.158862202077102,0.2912238186597824,,
2017-12-24,4.158862202077102,0.2059140758168312,,
2017-12-30,4.158862202077102,0.2618132721686709,,
2018-01-05,4.465515426512839,0.2503434525659451,,
2018-01-11,4.465515426512839,0.2615689508412238,,
2018-01-17,4.465515426512839,0.2727944491165024,,
2018-01-23,4.465515426512839,0.2508584974810134,,
2018-01-29,4.465515426512839,0.2213082923912085,,
2018-02-04,4.772168650948576,0.26203265112753094,,
2018-02-10,4.772168650948576,0.3027570098638534,,
2018-02-16,4.772168650948576,0.2556247362723717,,
2018-02-22,4.772168650948576,0.2878795873660307,,
2018-02-28,4.772168650948576,0.3140633576879134,,
2018-03-06,5.049145756890528,0.3402471280097961,,
2018-03-12,5.049145756890528,0.3622466612607241,,
2018-03-18,5.049145756890528,0.333124121614531,,
2018-03-24,5.049145756890528,0.28344874020968497,,
2018-03-30,5.049145756890528,0.233773358804839,,
2018-04-11,5.355798981326267,0.2367437281170669,,
2018-04-17,5.355798981326267,0.20366493026664315,,
2018-04-23,5.355798981326267,0.1705861324162194,,
2018-04-29,5.355798981326267,0.1396370539931874,,
2018-05-05,5.6525601662640765,0.16031744721905067,,
2018-05-11,5.6525601662640765,0.18099784044491393,,
2018-05-17,5.6525601662640765,0.2016782336707772,,
2018-05-23,5.6525601662640765,0.2689355043946085,,
2018-05-29,5.6525601662640765,0.237078920640844,,
2018-06-04,5.959213390699811,0.24766183136712955,,
2018-06-10,5.959213390699811,0.2582447420934151,,
2018-06-22,5.959213390699811,0.1630302360829185,,
2018-06-28,5.959213390699811,0.19116197054909465,,
2018-07-04,-1.582029759136355,0.2192937050152708,,
2018-07-10,-1.582029759136355,0.1841713468997906,,
2018-07-16,-1.582029759136355,0.2562519241960681,,
2018-07-22,-1.582029759136355,0.2268007397448935,,
2018-07-28,-1.582029759136355,0.1973495552937189,,
2018-08-03,-3.6517419135161417,0.1967714230219523,,
2018-08-09,-3.6517419135161417,0.18150516158464,,
2018-08-15,-3.6517419135161417,0.1831854038244607,,
2018-08-21,-3.6517419135161417,0.1848656460642814,,
2018-08-27,-3.6517419135161417,0.2620707588431276,,
2018-09-02,-5.721454067895929,0.2963598806943212,,
2018-09-08,-5.721454067895929,0.24690680874736748,,
2018-09-14,-5.721454067895929,0.1974537368004138,,
2018-09-20,-5.721454067895929,0.2179172223433852,,
2018-09-26,-5.721454067895929,0.1784385551388065,,
2018-10-02,-7.724401314069918,0.23474951160560342,,
2018-10-08,-7.724401314069918,0.2910604680724004,,
2018-10-14,-7.724401314069918,0.2282377062365412,,
2018-10-20,-7.724401314069918,0.2115323266812733,,
2018-10-26,-7.724401314069918,0.27540233278913157,,
2018-11-01,-0.245987649634095,0.3392723388969898,,
2018-11-07,-0.245987649634095,0.3548615520320287,,
2018-11-13,-0.245987649634095,0.3124062856849359,,
2018-11-19,-0.245987649634095,0.32640738372682176,,
