Granule Name,Platform,Sensor,Beam Mode,Beam Mode Description,Orbit,Path Number,Frame Number,Acquisition Date,Processing Date,Processing Level,Start Time,End Time,Center Lat,Center Lon,Near Start Lat,Near Start Lon,Far Start Lat,Far Start Lon,Near End Lat,Near End Lon,Far End Lat,Far End Lon,Faraday Rotation,Ascending or Descending?,URL,Size (MB),Off Nadir Angle,Stack Size,Doppler,GroupID,Pointing Angle,relativeBurstID,absoluteBurstID,fullBurstID,burstIndex,azimuthTime,azimuthAnxTime,samplesPerBurst,subswath
S1A_IW_SLC__1SDV_20151017T181009_20151017T181036_008196_00B863_0BBE,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",8196,74,21,2015-10-17T18:10:36.378503Z,2015-10-17T18:10:09.323271Z,SLC,2015-10-17T18:10:09.323271Z,2015-10-17T18:10:36.378503Z,8.3566,0.9029,7.310924,-0.046554,7.764921,2.185968,8.947635,-0.382994,9.397178,1.859085,None,ASCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20151017T181009_20151017T181036_008196_00B863_0BBE.zip,4593.28705501556,None,None,0,S1A_IWDV_0023_0028_008196_074,,,,,,,,,
S1A_IW_SLC__1SDV_20150923T181008_20150923T181036_007846_00AEEF_18BF,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",7846,74,21,2015-09-23T18:10:36.017511Z,2015-09-23T18:10:08.962279Z,SLC,2015-09-23T18:10:08.962279Z,2015-09-23T18:10:36.017511Z,8.3557,0.9032,7.310047,-0.046041,7.76397,2.18602,8.946752,-0.38248,9.39622,1.85913,None,ASCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20150923T181008_20150923T181036_007846_00AEEF_18BF.zip,4599.87102222443,None,None,0,S1A_IWDV_0023_0028_007846_074,,,,,,,,,
S1A_IW_SLC__1SDV_20150911T181008_20150911T181035_007671_00AA54_603F,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",7671,74,21,2015-09-11T18:10:35.757238Z,2015-09-11T18:10:08.704062Z,SLC,2015-09-11T18:10:08.704062Z,2015-09-11T18:10:35.757238Z,8.3561,0.9031,7.310479,-0.046476,7.764491,2.186188,8.947056,-0.382867,9.396613,1.859349,None,ASCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20150911T181008_20150911T181035_007671_00AA54_603F.zip,4627.32769203186,None,None,0,S1A_IWDV_0023_0028_007671_074,,,,,,,,,
S1A_IW_SLC__1SDV_20150830T181008_20150830T181035_007496_00A58E_0A66,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",7496,74,21,2015-08-30T18:10:35.289048Z,2015-08-30T18:10:08.231761Z,SLC,2015-08-30T18:10:08.231761Z,2015-08-30T18:10:35.289048Z,8.3552,0.9033,7.309502,-0.046202,7.76349,2.186438,8.946332,-0.382627,9.395863,1.859565,None,ASCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20150830T181008_20150830T181035_007496_00A58E_0A66.zip,4617.05758094788,None,None,0,S1A_IWDV_0023_0028_007496_074,,,,,,,,,
S1A_IW_SLC__1SDV_20150818T181007_20150818T181034_007321_00A0C7_57EF,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",7321,74,21,2015-08-18T18:10:34.788027Z,2015-08-18T18:10:07.736907Z,SLC,2015-08-18T18:10:07.736907Z,2015-08-18T18:10:34.788027Z,8.3559,0.9029,7.310265,-0.046713,7.764314,2.186021,8.94671,-0.383092,9.396305,1.859192,None,ASCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20150818T181007_20150818T181034_007321_00A0C7_57EF.zip,4608.43138027191,None,None,0,S1A_IWDV_0023_0028_007321_074,,,,,,,,,
S1A_IW_SLC__1SDV_20150806T181007_20150806T181034_007146_009C04_C161,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",7146,74,21,2015-08-06T18:10:34.074083Z,2015-08-06T18:10:07.020907Z,SLC,2015-08-06T18:10:07.020907Z,2015-08-06T18:10:34.074083Z,8.3564,0.903,7.310708,-0.046508,7.764758,2.186115,8.947282,-0.38294,9.396878,1.859238,None,ASCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20150806T181007_20150806T181034_007146_009C04_C161.zip,4551.19364738464,None,None,0,S1A_IWDV_0022_0027_007146_074,,,,,,,,,
S1A_IW_SLC__1SDV_20150725T181006_20150725T181033_006971_009731_DD3C,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",6971,74,21,2015-07-25T18:10:33.543856Z,2015-07-25T18:10:06.484513Z,SLC,2015-07-25T18:10:06.484513Z,2015-07-25T18:10:33.543856Z,8.3571,0.9024,7.311236,-0.04696,7.765247,2.185524,8.948195,-0.383463,9.397751,1.858577,None,ASCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20150725T181006_20150725T181033_006971_009731_DD3C.zip,4570.13281345367,None,None,0,S1A_IWDV_0022_0027_006971_074,,,,,,,,,
S1A_IW_SLC__1SDV_20150713T181005_20150713T181032_006796_009237_EF3F,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",6796,74,21,2015-07-13T18:10:32.636650Z,2015-07-13T18:10:05.581418Z,SLC,2015-07-13T18:10:05.581418Z,2015-07-13T18:10:32.636650Z,8.3564,0.9032,7.310651,-0.04639,7.764686,2.18635,8.947345,-0.382815,9.396926,1.859479,None,ASCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20150713T181005_20150713T181032_006796_009237_EF3F.zip,4576.98297405243,None,None,0,S1A_IWDV_0022_0027_006796_074,,,,,,,,,
S1A_IW_SLC__1SDV_20150701T181005_20150701T181032_006621_008D49_5540,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",6621,74,21,2015-07-01T18:10:32.176336Z,2015-07-01T18:10:05.123160Z,SLC,2015-07-01T18:10:05.123160Z,2015-07-01T18:10:32.176336Z,8.3561,0.9021,7.310433,-0.047431,7.764431,2.185248,8.947011,-0.383817,9.396554,1.858417,None,ASCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20150701T181005_20150701T181032_006621_008D49_5540.zip,4539.72473526001,None,None,0,S1A_IWDV_0022_0027_006621_074,,,,,,,,,
S1A_IW_SLC__1SDV_20150619T181005_20150619T181032_006446_008877_2CD7,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",6446,74,21,2015-06-19T18:10:32.245647Z,2015-06-19T18:10:05.194527Z,SLC,2015-06-19T18:10:05.194527Z,2015-06-19T18:10:32.245647Z,8.3555,0.9032,7.309974,-0.046318,7.763989,2.186349,8.946427,-0.382693,9.395988,1.859527,None,ASCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20150619T181005_20150619T181032_006446_008877_2CD7.zip,4564.10066223145,None,None,0,S1A_IWDV_0022_0027_006446_074,,,,,,,,,
S1A_IW_SLC__1SDV_20150607T181004_20150607T181031_006271_008372_5634,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",6271,74,21,2015-06-07T18:10:31.665338Z,2015-06-07T18:10:04.605996Z,SLC,2015-06-07T18:10:04.605996Z,2015-06-07T18:10:31.665338Z,8.3564,0.9027,7.310621,-0.046736,7.764635,2.185788,8.947577,-0.383246,9.397137,1.858839,None,ASCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20150607T181004_20150607T181031_006271_008372_5634.zip,4571.34575176239,None,None,0,S1A_IWDV_0022_0027_006271_074,,,,,,,,,
S1A_IW_SLC__1SDV_20150526T181003_20150526T181030_006096_007E6C_B165,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",6096,74,21,2015-05-26T18:10:30.871727Z,2015-05-26T18:10:03.824718Z,SLC,2015-05-26T18:10:03.824718Z,2015-05-26T18:10:30.871727Z,8.3559,0.9026,7.310411,-0.046907,7.764457,2.185704,8.946613,-0.383271,9.396206,1.858895,None,ASCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20150526T181003_20150526T181030_006096_007E6C_B165.zip,4538.34430408478,None,None,0,S1A_IWDV_0022_0027_006096_074,,,,,,,,,
S1A_IW_SLC__1SDV_20150514T181002_20150514T181029_005921_007A0A_3561,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",5921,74,21,2015-05-14T18:10:29.629387Z,2015-05-14T18:10:02.580322Z,SLC,2015-05-14T18:10:02.580322Z,2015-05-14T18:10:29.629387Z,8.3573,0.9044,7.311782,-0.044865,7.765695,2.187193,8.94813,-0.38124,9.39759,1.860372,None,ASCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20150514T181002_20150514T181029_005921_007A0A_3561.zip,4514.6549911499,None,None,0,S1A_IWDV_0021_0026_005921_074,,,,,,,,,
S1A_IW_SLC__1SDV_20150420T181001_20150420T181029_005571_007208_A970,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",5571,74,21,2015-04-20T18:10:29.332652Z,2015-04-20T18:10:01.449031Z,SLC,2015-04-20T18:10:01.449031Z,2015-04-20T18:10:29.332652Z,8.3816,0.8978,7.3109,-0.046682,7.76493,2.186006,8.997717,-0.393419,9.447159,1.849153,None,ASCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20150420T181001_20150420T181029_005571_007208_A970.zip,4611.33278656006,None,None,0,S1A_IWDV_0021_0026_005571_074,,,,,,,,,
S1A_IW_SLC__1SDV_20150408T181000_20150408T181028_005396_006DB7_D558,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",5396,74,21,2015-04-08T18:10:28.560746Z,2015-04-08T18:10:00.685347Z,SLC,2015-04-08T18:10:00.685347Z,2015-04-08T18:10:28.560746Z,8.3808,0.9014,7.309813,-0.045739,7.764908,2.192219,8.996123,-0.392376,9.446619,1.855487,None,ASCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20150408T181000_20150408T181028_005396_006DB7_D558.zip,4676.31923103333,None,None,0,S1A_IWDV_0021_0026_005396_074,,,,,,,,,
S1A_IW_SLC__1SDV_20150327T181000_20150327T181028_005221_00697A_8494,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",5221,74,21,2015-03-27T18:10:28.528179Z,2015-03-27T18:10:00.648669Z,SLC,2015-03-27T18:10:00.648669Z,2015-03-27T18:10:28.528179Z,8.3805,0.8977,7.309833,-0.046812,7.763911,2.185923,8.996393,-0.393524,9.445884,1.849092,None,ASCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20150327T181000_20150327T181028_005221_00697A_8494.zip,4643.20194339752,None,None,0,S1A_IWDV_0021_0026_005221_074,,,,,,,,,
