"Granule Name",Platform,Sensor,"Beam Mode","Beam Mode Description",Orbit,"Path Number","Frame Number","Acquisition Date","Processing Date","Processing Level","Start Time","End Time","Center Lat","Center Lon","Near Start Lat","Near Start Lon","Far Start Lat","Far Start Lon","Near End Lat","Near End Lon","Far End Lat","Far End Lon","Faraday Rotation","Ascending or Descending?",URL,"Size (MB)","Off Nadir Angle","Stack Size",Doppler,GroupID,"Pointing Angle",relativeBurstID,absoluteBurstID,fullBurstID,burstIndex,azimuthTime,azimuthAnxTime,samplesPerBurst,subswath
S1B_IW_SLC__1SDV_20211223T051056_20211223T051123_030148_039993_53D5,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",30148,22,448,2021-12-23T05:11:23.957809Z,2021-12-23T05:10:56.993021Z,SLC,2021-12-23T05:10:56.993021Z,2021-12-23T05:11:23.957809Z,43.3154,13.9466,43.913879,15.726027,44.312752,12.550325,42.296268,15.291086,42.69529,12.201401,,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20211223T051056_20211223T051123_030148_039993_53D5.zip,3870.73346614838,,,0,S1B_IWDV_0447_0454_030148_022,,,,,,,,,
S1B_IW_SLC__1SDV_20211223T051031_20211223T051059_030148_039993_EEE7,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",30148,22,443,2021-12-23T05:10:59.139023Z,2021-12-23T05:10:31.201957Z,SLC,2021-12-23T05:10:31.201957Z,2021-12-23T05:10:59.139023Z,44.8325,14.3277,45.458447,16.166286,45.858421,12.896806,43.783703,15.701494,44.183388,12.528394,,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20211223T051031_20211223T051059_030148_039993_EEE7.zip,3917.00570964813,,,0,S1B_IWDV_0442_0449_030148_022,,,,,,,,,
S1A_IW_SLC__1SDV_20211222T051938_20211222T052005_041117_04E2A1_A547,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",41117,95,445,2021-12-22T05:20:05.682604Z,2021-12-22T05:19:38.703427Z,SLC,2021-12-22T05:19:38.703427Z,2021-12-22T05:20:05.682604Z,44.16,12.0659,44.757217,13.881864,45.157932,10.637411,43.139359,13.439982,43.540047,10.28591,,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211222T051938_20211222T052005_041117_04E2A1_A547.zip,4211.35199546814,,,0,S1A_IWDV_0444_0451_041117_095,,,,,,,,,
S1A_IW_SLC__1SDV_20211222T051913_20211222T051940_041117_04E2A1_E32A,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",41117,95,440,2021-12-22T05:19:40.853540Z,2021-12-22T05:19:13.882585Z,SLC,2021-12-22T05:19:13.882585Z,2021-12-22T05:19:40.853540Z,45.6489,12.4351,46.244686,14.300626,46.64576,10.966633,44.628475,13.845051,45.029091,10.60853,,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211222T051913_20211222T051940_041117_04E2A1_E32A.zip,4193.49805259705,,,0,S1A_IWDV_0439_0446_041117_095,,,,,,,,,
S1B_IW_SLC__1SDV_20211221T052723_20211221T052750_030119_0398B0_FF06,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",30119,168,448,2021-12-21T05:27:50.323798Z,2021-12-21T05:27:23.352843Z,SLC,2021-12-21T05:27:23.352843Z,2021-12-21T05:27:50.323798Z,43.3947,9.8401,43.995918,11.604598,44.390099,8.459463,42.377987,11.169661,42.772308,8.109955,,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20211221T052723_20211221T052750_030119_0398B0_FF06.zip,3591.51798439026,,,0,S1B_IWDV_0448_0453_030119_168,,,,,,,,,
S1B_IW_SLC__1SDV_20211221T052657_20211221T052725_030119_0398B0_849F,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",30119,168,442,2021-12-21T05:27:25.505011Z,2021-12-21T05:26:57.576168Z,SLC,2021-12-21T05:26:57.576168Z,2021-12-21T05:27:25.505011Z,44.9127,10.2107,45.541443,12.03088,45.935696,8.798439,43.867229,11.566733,44.261204,8.429791,,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20211221T052657_20211221T052725_030119_0398B0_849F.zip,4513.25625324249,,,0,S1B_IWDV_0442_0448_030119_168,,,,,,,,,
S1B_IW_SLC__1SDV_20211221T052632_20211221T052659_030119_0398B0_86F9,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",30119,168,437,2021-12-21T05:26:59.711890Z,2021-12-21T05:26:32.751214Z,SLC,2021-12-21T05:26:32.751214Z,2021-12-21T05:26:59.711890Z,46.4344,10.5578,47.034569,12.411683,47.426098,9.106475,45.419548,11.95014,45.810421,8.744009,,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20211221T052632_20211221T052659_030119_0398B0_86F9.zip,4251.84194278717,,,0,S1B_IWDV_0437_0443_030119_168,,,,,,,,,
S1A_IW_SLC__1SDV_20211220T053600_20211220T053627_041088_04E198_A7B6,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",41088,66,444,2021-12-20T05:36:27.574416Z,2021-12-20T05:36:00.582906Z,SLC,2021-12-20T05:36:00.582906Z,2021-12-20T05:36:27.574416Z,44.5093,8.0118,45.108479,9.827914,45.505825,6.58496,43.49012,9.383757,43.887386,6.232203,,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211220T053600_20211220T053627_041088_04E198_A7B6.zip,4241.34477329254,,,0,S1A_IWDV_0444_0449_041088_066,,,,,,,,,
S1A_IW_SLC__1SDV_20211220T053535_20211220T053602_041088_04E198_7C46,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",41088,66,439,2021-12-20T05:36:02.739185Z,2021-12-20T05:35:35.760008Z,SLC,2021-12-20T05:35:35.760008Z,2021-12-20T05:36:02.739185Z,45.9985,8.3812,46.596085,10.247046,46.993706,6.914312,44.97963,9.789042,45.376736,6.554872,,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211220T053535_20211220T053602_041088_04E198_7C46.zip,4333.58361148834,,,0,S1A_IWDV_0438_0445_041088_066,,,,,,,,,
S1A_IW_SLC__1SDV_20211217T051127_20211217T051154_041044_04E03C_4EAE,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",41044,22,445,2021-12-17T05:11:54.445532Z,2021-12-17T05:11:27.458133Z,SLC,2021-12-17T05:11:27.458133Z,2021-12-17T05:11:54.445532Z,44.0373,14.1051,44.634392,15.919601,45.035995,12.677683,43.015953,15.478256,43.417545,12.326321,,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211217T051127_20211217T051154_041044_04E03C_4EAE.zip,3729.68628787994,,,0,S1A_IWDV_0446_0451_041044_022,,,,,,,,,
S1A_IW_SLC__1SDV_20211217T051102_20211217T051129_041044_04E03C_004E,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",41044,22,440,2021-12-17T05:11:29.614412Z,2021-12-17T05:11:02.637291Z,SLC,2021-12-17T05:11:02.637291Z,2021-12-17T05:11:29.614412Z,45.5263,14.4745,46.121826,16.338482,46.523842,13.007106,44.505161,15.883538,44.906727,12.649199,,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211217T051102_20211217T051129_041044_04E03C_004E.zip,4223.02024173737,,,0,S1A_IWDV_0441_0446_041044_022,,,,,,,,,
S1B_IW_SLC__1SDV_20211216T051909_20211216T051936_030046_039664_CBCD,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",30046,95,447,2021-12-16T05:19:36.325892Z,2021-12-16T05:19:09.354937Z,SLC,2021-12-16T05:19:09.354937Z,2021-12-16T05:19:36.325892Z,43.4369,11.922,44.035126,13.707476,44.434666,10.520579,42.417244,13.271245,42.816895,10.171041,,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20211216T051909_20211216T051936_030046_039664_CBCD.zip,4320.79547405243,,,0,S1B_IWDV_0448_0453_030046_095,,,,,,,,,
S1B_IW_SLC__1SDV_20211216T051843_20211216T051911_030046_039664_ACBD,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",30046,95,442,2021-12-16T05:19:11.511216Z,2021-12-16T05:18:43.570039Z,SLC,2021-12-16T05:18:43.570039Z,2021-12-16T05:19:11.511216Z,44.9545,12.2972,45.580391,14.140306,45.980423,10.862622,43.90551,13.67434,44.305214,10.493679,,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20211216T051843_20211216T051911_030046_039664_ACBD.zip,4181.41601848602,,,0,S1B_IWDV_0443_0448_030046_095,,,,,,,,,
S1B_IW_SLC__1SDV_20211216T051818_20211216T051845_030046_039664_AFF4,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",30046,95,437,2021-12-16T05:18:45.709874Z,2021-12-16T05:18:18.747142Z,SLC,2021-12-16T05:18:18.747142Z,2021-12-16T05:18:45.709874Z,46.4752,12.6545,47.071747,14.534555,47.469955,11.177883,45.456696,14.070912,45.854176,10.815023,,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20211216T051818_20211216T051845_030046_039664_AFF4.zip,4309.36613559723,,,0,S1B_IWDV_0437_0443_030046_095,,,,,,,,,
S1A_IW_SLC__1SDV_20211215T052748_20211215T052815_041015_04DF48_0FF8,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",41015,168,444,2021-12-15T05:28:15.157030Z,2021-12-15T05:27:48.177854Z,SLC,2021-12-15T05:27:48.177854Z,2021-12-15T05:28:15.157030Z,44.4476,10.0758,45.045406,11.895772,45.444782,8.645112,43.427769,11.451558,43.827042,8.292306,,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211215T052748_20211215T052815_041015_04DF48_0FF8.zip,4134.59347820282,,,0,S1A_IWDV_0444_0449_041015_168,,,,,,,,,
S1A_IW_SLC__1SDV_20211215T052723_20211215T052750_041015_04DF48_B81F,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",41015,168,439,2021-12-15T05:27:50.332077Z,2021-12-15T05:27:23.352900Z,SLC,2021-12-15T05:27:23.352900Z,2021-12-15T05:27:50.332077Z,45.9374,10.4384,46.534355,12.306207,46.933353,8.969528,44.917873,11.848214,45.316345,8.61003,,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211215T052723_20211215T052750_041015_04DF48_B81F.zip,4340.98496055603,,,0,S1A_IWDV_0439_0444_041015_168,,,,,,,,,
S1B_IW_SLC__1SDV_20211214T053503_20211214T053530_030017_03957A_B7E9,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",30017,66,441,2021-12-14T05:35:30.508226Z,2021-12-14T05:35:03.531105Z,SLC,2021-12-14T05:35:03.531105Z,2021-12-14T05:35:30.508226Z,45.4448,8.245,46.045883,10.068864,46.437862,6.816755,44.429096,9.616873,44.820728,6.45921,,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20211214T053503_20211214T053530_030017_03957A_B7E9.zip,4321.8346786499,,,0,S1B_IWDV_0441_0446_030017_066,,,,,,,,,
S1B_IW_SLC__1SDV_20211214T053438_20211214T053505_030017_03957A_256C,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",30017,66,436,2021-12-14T05:35:05.683273Z,2021-12-14T05:34:38.704097Z,SLC,2021-12-14T05:34:38.704097Z,2021-12-14T05:35:05.683273Z,46.9301,8.6469,47.528603,10.529964,47.923603,7.170825,45.912933,10.061897,46.307079,6.805183,,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20211214T053438_20211214T053505_030017_03957A_256C.zip,4289.89360332489,,,0,S1B_IWDV_0435_0442_030017_066,,,,,,,,,
S1B_IW_SLC__1SDV_20211211T051057_20211211T051124_029973_039405_431A,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",29973,22,448,2021-12-11T05:11:24.825969Z,2021-12-11T05:10:57.848848Z,SLC,2021-12-11T05:10:57.848848Z,2021-12-11T05:11:24.825969Z,43.3159,13.9464,43.914761,15.726051,44.313698,12.550203,42.296413,15.290854,42.695503,12.201067,,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20211211T051057_20211211T051124_029973_039405_431A.zip,4040.14559459686,,,0,S1B_IWDV_0447_0454_029973_022,,,,,,,,,
S1B_IW_SLC__1SDV_20211211T051032_20211211T051059_029973_039405_F342,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",29973,22,443,2021-12-11T05:10:59.990737Z,2021-12-11T05:10:32.070116Z,SLC,2021-12-11T05:10:32.070116Z,2021-12-11T05:10:59.990737Z,44.8332,14.3277,45.45858,16.166168,45.858612,12.89666,43.784832,15.701588,44.18457,12.528405,,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20211211T051032_20211211T051059_029973_039405_F342.zip,4102.93264102936,,,0,S1B_IWDV_0442_0449_029973_022,,,,,,,,,
S1A_IW_SLC__1SDV_20211210T051939_20211210T052006_040942_04DCC5_A220,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",40942,95,445,2021-12-10T05:20:06.312619Z,2021-12-10T05:19:39.333443Z,SLC,2021-12-10T05:19:39.333443Z,2021-12-10T05:20:06.312619Z,44.1598,12.0667,44.757015,13.882731,45.15781,10.638247,43.139168,13.440784,43.539928,10.286678,,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211210T051939_20211210T052006_040942_04DCC5_A220.zip,4221.98003864288,,,0,S1A_IWDV_0444_0451_040942_095,,,,,,,,,
S1A_IW_SLC__1SDV_20211210T051914_20211210T051941_040942_04DCC5_1C52,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",40942,95,440,2021-12-10T05:19:41.483555Z,2021-12-10T05:19:14.510545Z,SLC,2021-12-10T05:19:14.510545Z,2021-12-10T05:19:41.483555Z,45.6488,12.436,46.244598,14.301604,46.645752,10.967569,44.628273,13.845923,45.028965,10.609367,,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211210T051914_20211210T051941_040942_04DCC5_1C52.zip,4225.42715549469,,,0,S1A_IWDV_0439_0446_040942_095,,,,,,,,,
S1B_IW_SLC__1SDV_20211209T052724_20211209T052750_029944_039327_5279,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",29944,168,448,2021-12-09T05:27:50.990819Z,2021-12-09T05:27:24.011643Z,SLC,2021-12-09T05:27:24.011643Z,2021-12-09T05:27:50.990819Z,43.3944,9.8405,43.995804,11.60508,44.390057,8.459959,42.377384,11.169947,42.771778,8.110278,,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20211209T052724_20211209T052750_029944_039327_5279.zip,3724.9046792984,,,0,S1B_IWDV_0447_0453_029944_168,,,,,,,,,
S1B_IW_SLC__1SDV_20211209T052658_20211209T052726_029944_039327_E855,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",29944,168,442,2021-12-09T05:27:26.159699Z,2021-12-09T05:26:58.228800Z,SLC,2021-12-09T05:26:58.228800Z,2021-12-09T05:27:26.159699Z,44.9129,10.2113,45.541687,12.031539,45.936016,8.799048,43.867359,11.567285,44.26141,8.4303,,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20211209T052658_20211209T052726_029944_039327_E855.zip,4524.8751077652,,,0,S1B_IWDV_0442_0448_029944_168,,,,,,,,,
S1B_IW_SLC__1SDV_20211209T052633_20211209T052700_029944_039327_5A36,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",29944,168,437,2021-12-09T05:27:00.366579Z,2021-12-09T05:26:33.399736Z,SLC,2021-12-09T05:26:33.399736Z,2021-12-09T05:27:00.366579Z,46.4347,10.5585,47.035046,12.412539,47.426659,9.107244,45.419666,11.950812,45.810619,8.744617,,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20211209T052633_20211209T052700_029944_039327_5A36.zip,4234.49167060852,,,0,S1B_IWDV_0437_0443_029944_168,,,,,,,,,
S1A_IW_SLC__1SDV_20211208T053601_20211208T053628_040913_04DBC0_4D73,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",40913,66,444,2021-12-08T05:36:28.010853Z,2021-12-08T05:36:01.039899Z,SLC,2021-12-08T05:36:01.039899Z,2021-12-08T05:36:28.010853Z,44.5095,8.0128,45.108097,9.828814,45.505508,6.58587,43.490978,9.384931,43.888306,6.233319,,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211208T053601_20211208T053628_040913_04DBC0_4D73.zip,4263.804895401,,,0,S1A_IWDV_0443_0450_040913_066,,,,,,,,,
S1A_IW_SLC__1SDV_20211208T053536_20211208T053603_040913_04DBC0_7A01,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",40913,66,439,2021-12-08T05:36:03.194122Z,2021-12-08T05:35:36.214945Z,SLC,2021-12-08T05:35:36.214945Z,2021-12-08T05:36:03.194122Z,45.9982,8.3821,46.595825,10.247997,46.993511,6.915287,44.979378,9.789932,45.376545,6.555783,,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211208T053536_20211208T053603_040913_04DBC0_7A01.zip,4321.55038356781,,,0,S1A_IWDV_0438_0445_040913_066,,,,,,,,,
S1A_IW_SLC__1SDV_20211205T051127_20211205T051154_040869_04DA4B_F748,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",40869,22,445,2021-12-05T05:11:54.854625Z,2021-12-05T05:11:27.879559Z,SLC,2021-12-05T05:11:27.879559Z,2021-12-05T05:11:54.854625Z,44.0369,14.1049,44.63369,15.919255,45.035286,12.677436,43.015987,15.478116,43.417572,12.326235,,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211205T051127_20211205T051154_040869_04DA4B_F748.zip,3724.74885463715,,,0,S1A_IWDV_0445_0451_040869_022,,,,,,,,,
S1A_IW_SLC__1SDV_20211205T051103_20211205T051130_040869_04DA4B_2ECB,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",40869,22,440,2021-12-05T05:11:30.033782Z,2021-12-05T05:11:03.052550Z,SLC,2021-12-05T05:11:03.052550Z,2021-12-05T05:11:30.033782Z,45.5259,14.4742,46.121494,16.33824,46.523506,13.006899,44.504581,15.883231,44.906143,12.64894,,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211205T051103_20211205T051130_040869_04DA4B_2ECB.zip,4264.86588573456,,,0,S1A_IWDV_0440_0446_040869_022,,,,,,,,,
S1B_IW_SLC__1SDV_20211204T051909_20211204T051936_029871_0390DB_6FB6,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",29871,95,447,2021-12-04T05:19:36.756643Z,2021-12-04T05:19:09.783633Z,SLC,2021-12-04T05:19:09.783633Z,2021-12-04T05:19:36.756643Z,43.4368,11.9216,44.03511,13.707082,44.434628,10.520209,42.417103,13.270839,42.81673,10.170662,,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20211204T051909_20211204T051936_029871_0390DB_6FB6.zip,4304.70873737335,,,0,S1B_IWDV_0447_0453_029871_095,,,,,,,,,
S1B_IW_SLC__1SDV_20211204T051844_20211204T051911_029871_0390DB_A7FE,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",29871,95,442,2021-12-04T05:19:11.937857Z,2021-12-04T05:18:44.000791Z,SLC,2021-12-04T05:18:44.000791Z,2021-12-04T05:19:11.937857Z,44.9544,12.2968,45.580257,14.139861,45.980267,10.862209,43.905617,13.673985,44.305302,10.49334,,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20211204T051844_20211204T051911_029871_0390DB_A7FE.zip,4202.22423267365,,,0,S1B_IWDV_0442_0448_029871_095,,,,,,,,,
S1B_IW_SLC__1SDV_20211204T051819_20211204T051846_029871_0390DB_067C,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",29871,95,437,2021-12-04T05:18:46.140625Z,2021-12-04T05:18:19.175837Z,SLC,2021-12-04T05:18:19.175837Z,2021-12-04T05:18:46.140625Z,46.4751,12.6541,47.071739,14.534126,47.469929,11.17748,45.456562,14.070472,45.854019,10.814612,,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20211204T051819_20211204T051846_029871_0390DB_067C.zip,4251.6011133194,,,0,S1B_IWDV_0437_0443_029871_095,,,,,,,,,
S1A_IW_SLC__1SDV_20211203T052748_20211203T052815_040840_04D945_ACAF,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",40840,168,444,2021-12-03T05:28:15.564531Z,2021-12-03T05:27:48.587410Z,SLC,2021-12-03T05:27:48.587410Z,2021-12-03T05:28:15.564531Z,44.4474,10.0754,45.045185,11.895364,45.444527,8.644763,43.427666,11.451209,43.826908,8.292007,,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211203T052748_20211203T052815_040840_04D945_ACAF.zip,4255.19318294525,,,0,S1A_IWDV_0443_0450_040840_168,,,,,,,,,
S1A_IW_SLC__1SDV_20211203T052723_20211203T052750_040840_04D945_3F03,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",40840,168,439,2021-12-03T05:27:50.741633Z,2021-12-03T05:27:23.760401Z,SLC,2021-12-03T05:27:23.760401Z,2021-12-03T05:27:50.741633Z,45.9373,10.438,46.534264,12.305817,46.933228,8.969188,44.917652,11.847817,45.316093,8.609688,,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211203T052723_20211203T052750_040840_04D945_3F03.zip,4348.94578361511,,,0,S1A_IWDV_0438_0445_040840_168,,,,,,,,,
S1B_IW_SLC__1SDV_20211202T053503_20211202T053530_029842_038FF5_44ED,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",29842,66,441,2021-12-02T05:35:30.880907Z,2021-12-02T05:35:03.903787Z,SLC,2021-12-02T05:35:03.903787Z,2021-12-02T05:35:30.880907Z,45.4447,8.2449,46.045841,10.068749,46.437786,6.8167,44.429047,9.616785,44.820648,6.45918,,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20211202T053503_20211202T053530_029842_038FF5_44ED.zip,4334.95583629608,,,0,S1B_IWDV_0441_0446_029842_066,,,,,,,,,
S1B_IW_SLC__1SDV_20211202T053439_20211202T053506_029842_038FF5_D4EE,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",29842,66,436,2021-12-02T05:35:06.055953Z,2021-12-02T05:34:39.080888Z,SLC,2021-12-02T05:34:39.080888Z,2021-12-02T05:35:06.055953Z,46.93,8.6468,47.52832,10.52975,47.92329,7.17069,45.912891,10.061784,46.307003,6.80513,,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20211202T053439_20211202T053506_029842_038FF5_D4EE.zip,4276.57876777649,,,0,S1B_IWDV_0435_0442_029842_066,,,,,,,,,
