"Granule Name",Platform,Sensor,"Beam Mode","Beam Mode Description",Orbit,"Path Number","Frame Number","Acquisition Date","Processing Date","Processing Level","Start Time","End Time","Center Lat","Center Lon","Near Start Lat","Near Start Lon","Far Start Lat","Far Start Lon","Near End Lat","Near End Lon","Far End Lat","Far End Lon","Faraday Rotation","Ascending or Descending?",URL,"Size (MB)","Off Nadir Angle","Stack Size",Doppler,GroupID,"Pointing Angle",relativeBurstID,absoluteBurstID,fullBurstID,burstIndex,azimuthTime,azimuthAnxTime,samplesPerBurst,subswath
S1A_IW_SLC__1SDV_20241206T051945_20241206T052012_056867_06FBAC_58B3,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",56867,95,445,2024-12-06T05:20:12.643184Z,2024-12-06T05:19:45.666063Z,SLC,2024-12-06T05:19:45.666063Z,2024-12-06T05:20:12.643184Z,44.1601,12.0654,44.757317,13.881398,45.157997,10.636903,43.139576,13.439591,43.540234,10.285467,,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20241206T051945_20241206T052012_056867_06FBAC_58B3.zip,4334.40016365051,,,0,S1A_IWDV_0444_0451_056867_095,,,,,,,,,
S1A_IW_SLC__1SDV_20241206T051920_20241206T051947_056867_06FBAC_BD99,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",56867,95,440,2024-12-06T05:19:47.816174Z,2024-12-06T05:19:20.839053Z,SLC,2024-12-06T05:19:20.839053Z,2024-12-06T05:19:47.816174Z,45.6492,12.4346,46.245163,14.300173,46.646198,10.966138,44.628578,13.844537,45.029156,10.607995,,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20241206T051920_20241206T051947_056867_06FBAC_BD99.zip,4283.09229755402,,,0,S1A_IWDV_0439_0446_056867_095,,,,,,,,,
S1A_IW_SLC__1SDV_20241204T053607_20241204T053634_056838_06FA89_033C,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",56838,66,444,2024-12-04T05:36:34.528697Z,2024-12-04T05:36:07.549521Z,SLC,2024-12-04T05:36:07.549521Z,2024-12-04T05:36:34.528697Z,44.5091,8.0154,45.107349,9.835467,45.505756,6.584427,43.489735,9.391331,43.888058,6.231879,,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20241204T053607_20241204T053634_056838_06FA89_033C.zip,4381.22426319122,,,0,S1A_IWDV_0444_0449_056838_066,,,,,,,,,
S1A_IW_SLC__1SDV_20241204T053542_20241204T053609_056838_06FA89_0285,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",56838,66,439,2024-12-04T05:36:09.705799Z,2024-12-04T05:35:42.724567Z,SLC,2024-12-04T05:35:42.724567Z,2024-12-04T05:36:09.705799Z,45.998,8.3848,46.595074,10.254799,46.993763,6.913754,44.9785,9.796565,45.376667,6.554338,,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20241204T053542_20241204T053609_056838_06FA89_0285.zip,4438.92763233185,,,0,S1A_IWDV_0439_0444_056838_066,,,,,,,,,
S1A_IW_SLC__1SDV_20241129T052755_20241129T052822_056765_06F7AD_4280,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",56765,168,444,2024-11-29T05:28:22.366459Z,2024-11-29T05:27:55.387282Z,SLC,2024-11-29T05:27:55.387282Z,2024-11-29T05:28:22.366459Z,44.4475,10.0784,45.04475,11.90234,45.445133,8.643639,43.427109,11.457994,43.827385,8.290929,,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20241129T052755_20241129T052822_056765_06F7AD_4280.zip,4369.15580749512,,,0,S1A_IWDV_0444_0449_056765_168,,,,,,,,,
S1A_IW_SLC__1SDV_20241129T052730_20241129T052757_056765_06F7AD_7A2E,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",56765,168,439,2024-11-29T05:27:57.543561Z,2024-11-29T05:27:30.568496Z,SLC,2024-11-29T05:27:30.568496Z,2024-11-29T05:27:57.543561Z,45.9371,10.4409,46.533337,12.312759,46.933346,8.967867,44.917099,11.854696,45.316574,8.608526,,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20241129T052730_20241129T052757_056765_06F7AD_7A2E.zip,4476.56733322144,,,0,S1A_IWDV_0439_0444_056765_168,,,,,,,,,
S1A_IW_SLC__1SDV_20241124T051946_20241124T052013_056692_06F4C3_C3CB,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",56692,95,445,2024-11-24T05:20:13.648570Z,2024-11-24T05:19:46.667338Z,SLC,2024-11-24T05:19:46.667338Z,2024-11-24T05:20:13.648570Z,44.1601,12.0662,44.757442,13.88218,45.158169,10.637683,43.139462,13.440269,43.540157,10.286157,,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20241124T051946_20241124T052013_056692_06F4C3_C3CB.zip,4324.6889705658,,,0,S1A_IWDV_0444_0451_056692_095,,,,,,,,,
S1A_IW_SLC__1SDV_20241124T051921_20241124T051948_056692_06F4C3_1D87,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",56692,95,440,2024-11-24T05:19:48.825673Z,2024-11-24T05:19:21.842385Z,SLC,2024-11-24T05:19:21.842385Z,2024-11-24T05:19:48.825673Z,45.6491,12.4353,46.245167,14.30095,46.646244,10.966925,44.628216,13.845174,45.028835,10.608661,,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20241124T051921_20241124T051948_056692_06F4C3_1D87.zip,4299.36902809143,,,0,S1A_IWDV_0439_0446_056692_095,,,,,,,,,
S1A_IW_SLC__1SDV_20241122T053608_20241122T053635_056663_06F3A0_0FD4,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",56663,66,444,2024-11-22T05:36:35.378801Z,2024-11-22T05:36:08.379069Z,SLC,2024-11-22T05:36:08.379069Z,2024-11-22T05:36:35.378801Z,44.5084,8.0164,45.107254,9.836514,45.505707,6.585694,43.488407,9.391992,43.886772,6.232817,,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20241122T053608_20241122T053635_056663_06F3A0_0FD4.zip,4398.90334320068,,,0,S1A_IWDV_0443_0450_056663_066,,,,,,,,,
S1A_IW_SLC__1SDV_20241122T053543_20241122T053610_056663_06F3A0_1B55,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",56663,66,439,2024-11-22T05:36:10.535348Z,2024-11-22T05:35:43.554116Z,SLC,2024-11-22T05:35:43.554116Z,2024-11-22T05:36:10.535348Z,45.9979,8.386,46.594978,10.255936,46.993717,6.915105,44.978401,9.797644,45.376617,6.555621,,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20241122T053543_20241122T053610_056663_06F3A0_1B55.zip,4420.14598560333,,,0,S1A_IWDV_0438_0445_056663_066,,,,,,,,,
S1A_IW_SLC__1SDV_20241119T051135_20241119T051202_056619_06F1DF_ED96,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",56619,22,445,2024-11-19T05:12:02.373974Z,2024-11-19T05:11:35.394797Z,SLC,2024-11-19T05:11:35.394797Z,2024-11-19T05:12:02.373974Z,44.0368,14.1037,44.633755,15.918073,45.035301,12.67638,43.015793,15.476921,43.417328,12.32517,,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20241119T051135_20241119T051202_056619_06F1DF_ED96.zip,3766.05107212067,,,0,S1A_IWDV_0446_0451_056619_022,,,,,,,,,
S1A_IW_SLC__1SDV_20241119T051110_20241119T051137_056619_06F1DF_FDBD,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",56619,22,440,2024-11-19T05:11:37.551076Z,2024-11-19T05:11:10.569844Z,SLC,2024-11-19T05:11:10.569844Z,2024-11-19T05:11:37.551076Z,45.5258,14.4731,46.121452,16.336969,46.523403,13.005816,44.504524,15.882019,44.906029,12.647902,,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20241119T051110_20241119T051137_056619_06F1DF_FDBD.zip,4325.63984203339,,,0,S1A_IWDV_0441_0446_056619_022,,,,,,,,,
S1A_IW_SLC__1SDV_20241117T052756_20241117T052823_056590_06F0B1_44C3,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",56590,168,444,2024-11-17T05:28:23.245765Z,2024-11-17T05:27:56.264533Z,SLC,2024-11-17T05:27:56.264533Z,2024-11-17T05:28:23.245765Z,44.447,10.0773,45.044304,11.901134,45.444668,8.642632,43.426529,11.456776,43.826786,8.289903,,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20241117T052756_20241117T052823_056590_06F0B1_44C3.zip,4351.89567279816,,,0,S1A_IWDV_0443_0450_056590_168,,,,,,,,,
S1A_IW_SLC__1SDV_20241117T052731_20241117T052758_056590_06F0B1_F9C8,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",56590,168,439,2024-11-17T05:27:58.418756Z,2024-11-17T05:27:31.437524Z,SLC,2024-11-17T05:27:31.437524Z,2024-11-17T05:27:58.418756Z,45.937,10.4399,46.533398,12.311669,46.93338,8.96696,44.916779,11.853521,45.316231,8.607544,,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20241117T052731_20241117T052758_056590_06F0B1_F9C8.zip,4486.47506427765,,,0,S1A_IWDV_0438_0445_056590_168,,,,,,,,,
S1A_IW_SLC__1SDV_20241112T051947_20241112T052014_056517_06EDC4_4777,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",56517,95,445,2024-11-12T05:20:14.343774Z,2024-11-12T05:19:47.362542Z,SLC,2024-11-12T05:19:47.362542Z,2024-11-12T05:20:14.343774Z,44.1602,12.066,44.757538,13.881856,45.158207,10.637643,43.139538,13.439972,43.54018,10.286132,,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20241112T051947_20241112T052014_056517_06EDC4_4777.zip,4360.12452125549,,,0,S1A_IWDV_0445_0450_056517_095,,,,,,,,,
S1A_IW_SLC__1SDV_20241112T051922_20241112T051949_056517_06EDC4_8B18,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",56517,95,440,2024-11-12T05:19:49.512654Z,2024-11-12T05:19:22.539644Z,SLC,2024-11-12T05:19:22.539644Z,2024-11-12T05:19:49.512654Z,45.6493,12.4351,46.245163,14.300497,46.646183,10.966804,44.628811,13.844922,45.029373,10.608692,,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20241112T051922_20241112T051949_056517_06EDC4_8B18.zip,4356.50004005432,,,0,S1A_IWDV_0439_0446_056517_095,,,,,,,,,
S1A_IW_SLC__1SDV_20241110T053609_20241110T053636_056488_06EC96_555E,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",56488,66,444,2024-11-10T05:36:36.182671Z,2024-11-10T05:36:09.209661Z,SLC,2024-11-10T05:36:09.209661Z,2024-11-10T05:36:36.182671Z,44.5089,8.0164,45.106911,9.836338,45.505375,6.585656,43.489658,9.392231,43.888035,6.2331,,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20241110T053609_20241110T053636_056488_06EC96_555E.zip,4397.88374137878,,,0,S1A_IWDV_0443_0450_056488_066,,,,,,,,,
S1A_IW_SLC__1SDV_20241110T053544_20241110T053611_056488_06EC96_DECB,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",56488,66,439,2024-11-10T05:36:11.363885Z,2024-11-10T05:35:44.382653Z,SLC,2024-11-10T05:35:44.382653Z,2024-11-10T05:36:11.363885Z,45.9977,8.3859,46.594769,10.255782,46.993515,6.915102,44.978184,9.797473,45.376411,6.555592,,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20241110T053544_20241110T053611_056488_06EC96_DECB.zip,4478.43014431,,,0,S1A_IWDV_0438_0445_056488_066,,,,,,,,,
S1A_IW_SLC__1SDV_20241107T051135_20241107T051202_056444_06EADC_047E,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",56444,22,445,2024-11-07T05:12:02.780225Z,2024-11-07T05:11:35.803104Z,SLC,2024-11-07T05:11:35.803104Z,2024-11-07T05:12:02.780225Z,44.0372,14.1057,44.633976,15.920057,45.035591,12.678333,43.016144,15.47888,43.417744,12.327089,,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20241107T051135_20241107T051202_056444_06EADC_047E.zip,3685.59319877625,,,0,S1A_IWDV_0445_0451_056444_022,,,,,,,,,
S1A_IW_SLC__1SDV_20241107T051110_20241107T051137_056444_06EADC_E44A,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",56444,22,440,2024-11-07T05:11:37.959383Z,2024-11-07T05:11:10.982262Z,SLC,2024-11-07T05:11:10.982262Z,2024-11-07T05:11:37.959383Z,45.5259,14.475,46.121422,16.338936,46.523445,13.00777,44.504745,15.883994,44.906322,12.649848,,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20241107T051110_20241107T051137_056444_06EADC_E44A.zip,4337.48079681396,,,0,S1A_IWDV_0440_0446_056444_022,,,,,,,,,
S1A_IW_SLC__1SDV_20241105T052756_20241105T052823_056415_06E9B5_3560,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",56415,168,444,2024-11-05T05:28:23.478942Z,2024-11-05T05:27:56.497710Z,SLC,2024-11-05T05:27:56.497710Z,2024-11-05T05:28:23.478942Z,44.447,10.0791,45.044327,11.90287,45.444717,8.644543,43.426548,11.45847,43.826836,8.291763,,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20241105T052756_20241105T052823_056415_06E9B5_3560.zip,4357.38565444946,,,0,S1A_IWDV_0443_0450_056415_168,,,,,,,,,
S1A_IW_SLC__1SDV_20241105T052731_20241105T052758_056415_06E9B5_45F8,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",56415,168,439,2024-11-05T05:27:58.653989Z,2024-11-05T05:27:31.676868Z,SLC,2024-11-05T05:27:31.676868Z,2024-11-05T05:27:58.653989Z,45.9367,10.4416,46.533051,12.313347,46.933067,8.96884,44.916676,11.855227,45.316162,8.609426,,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20241105T052731_20241105T052758_056415_06E9B5_45F8.zip,4521.49357700348,,,0,S1A_IWDV_0438_0445_056415_168,,,,,,,,,
S1A_IW_SLC__1SDV_20241031T051948_20241031T052014_056342_06E6CC_2C42,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",56342,95,445,2024-10-31T05:20:14.997791Z,2024-10-31T05:19:48.026837Z,SLC,2024-10-31T05:19:48.026837Z,2024-10-31T05:20:14.997791Z,44.1598,12.0648,44.756855,13.880593,45.15752,10.636333,43.139469,13.438902,43.540112,10.284978,,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20241031T051948_20241031T052014_056342_06E6CC_2C42.zip,4398.08602523804,,,0,S1A_IWDV_0444_0451_056342_095,,,,,,,,,
S1A_IW_SLC__1SDV_20241031T051923_20241031T051950_056342_06E6CC_0A12,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",56342,95,440,2024-10-31T05:19:50.187227Z,2024-10-31T05:19:23.197772Z,SLC,2024-10-31T05:19:23.197772Z,2024-10-31T05:19:50.187227Z,45.6485,12.434,46.244808,14.299619,46.645844,10.965729,44.627468,13.843786,45.028049,10.607419,,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20241031T051923_20241031T051950_056342_06E6CC_0A12.zip,4349.04741764069,,,0,S1A_IWDV_0439_0446_056342_095,,,,,,,,,
S1A_IW_SLC__1SDV_20241029T053609_20241029T053636_056313_06E5AC_ABED,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",56313,66,444,2024-10-29T05:36:36.644866Z,2024-10-29T05:36:09.665690Z,SLC,2024-10-29T05:36:09.665690Z,2024-10-29T05:36:36.644866Z,44.5088,8.016,45.107006,9.835919,45.505444,6.585245,43.489376,9.391751,43.88773,6.232642,,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20241029T053609_20241029T053636_056313_06E5AC_ABED.zip,4387.25751876831,,,0,S1A_IWDV_0443_0450_056313_066,,,,,,,,,
S1A_IW_SLC__1SDV_20241029T053544_20241029T053611_056313_06E5AC_B947,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",56313,66,439,2024-10-29T05:36:11.821969Z,2024-10-29T05:35:44.842792Z,SLC,2024-10-29T05:35:44.842792Z,2024-10-29T05:36:11.821969Z,45.9976,8.3854,46.59462,10.255259,46.99334,6.914606,44.978153,9.797026,45.37635,6.555158,,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20241029T053544_20241029T053611_056313_06E5AC_B947.zip,4493.57071113586,,,0,S1A_IWDV_0439_0444_056313_066,,,,,,,,,
