"Granule Name",Platform,Sensor,"Beam Mode","Beam Mode Description",Orbit,"Path Number","Frame Number","Acquisition Date","Processing Date","Processing Level","Start Time","End Time","Center Lat","Center Lon","Near Start Lat","Near Start Lon","Far Start Lat","Far Start Lon","Near End Lat","Near End Lon","Far End Lat","Far End Lon","Faraday Rotation","Ascending or Descending?",URL,"Size (MB)","Off Nadir Angle","Stack Size",Doppler,GroupID,"Pointing Angle",relativeBurstID,absoluteBurstID,fullBurstID,burstIndex,azimuthTime,azimuthAnxTime,samplesPerBurst,subswath
S1B_IW_SLC__1SDV_20211222T171438_20211222T171505_030141_039960_FB32,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",30141,15,146,2021-12-22T17:15:05.652059Z,2021-12-22T17:14:38.572160Z,SLC,2021-12-22T17:14:38.572160Z,2021-12-22T17:15:05.652059Z,46.0512,9.3796,45.02771,7.962638,45.42778,11.217922,46.6502,7.50135,47.050854,10.856423,,ASCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20211222T171438_20211222T171505_030141_039960_FB32.zip,4288.03345394135,,,0,S1B_IWDV_0146_0152_030141_015,,,,,,,,,
S1B_IW_SLC__1SDV_20211222T171413_20211222T171440_030141_039960_C487,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",30141,15,142,2021-12-22T17:14:40.829161Z,2021-12-22T17:14:13.747206Z,SLC,2021-12-22T17:14:13.747206Z,2021-12-22T17:14:40.829161Z,44.5592,9.7251,43.534439,8.337906,43.937019,11.523187,45.158195,7.889882,45.560963,11.168065,,ASCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20211222T171413_20211222T171440_030141_039960_C487.zip,4178.5731306076,,,0,S1B_IWDV_0141_0147_030141_015,,,,,,,,,
S1B_IW_SLC__1SDV_20211222T171348_20211222T171416_030141_039960_F792,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",30141,15,137,2021-12-22T17:14:16.004208Z,2021-12-22T17:13:48.922253Z,SLC,2021-12-22T17:13:48.922253Z,2021-12-22T17:14:16.004208Z,43.07,10.092,42.045452,8.739862,42.447971,11.844866,43.670334,8.304878,44.072624,11.496008,,ASCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20211222T171348_20211222T171416_030141_039960_F792.zip,3896.17863559723,,,0,S1B_IWDV_0136_0142_030141_015,,,,,,,,,
S1A_IW_SLC__1SDV_20211218T165855_20211218T165922_041066_04E0EF_E763,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",41066,44,147,2021-12-18T16:59:22.641619Z,2021-12-18T16:58:55.666554Z,SLC,2021-12-18T16:58:55.666554Z,2021-12-18T16:59:22.641619Z,46.1773,13.4576,45.157066,12.037838,45.556923,15.298192,46.773167,11.576994,47.173649,14.937334,,ASCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211218T165855_20211218T165922_041066_04E0EF_E763.zip,4302.73248672485,,,0,S1A_IWDV_0146_0153_041066_044,,,,,,,,,
S1A_IW_SLC__1SDV_20211218T165830_20211218T165857_041066_04E0EF_8484,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",41066,44,142,2021-12-18T16:58:57.816665Z,2021-12-18T16:58:30.845711Z,SLC,2021-12-18T16:58:30.845711Z,2021-12-18T16:58:57.816665Z,44.6884,13.8276,43.668289,12.443719,44.068333,15.620979,45.285316,11.997208,45.685543,15.267139,,ASCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211218T165830_20211218T165857_041066_04E0EF_8484.zip,3864.05532360077,,,0,S1A_IWDV_0141_0148_041066_044,,,,,,,,,
S1A_IW_SLC__1SDV_20211218T165806_20211218T165832_041066_04E0EF_A432,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",41066,44,137,2021-12-18T16:58:32.997878Z,2021-12-18T16:58:06.020758Z,SLC,2021-12-18T16:58:06.020758Z,2021-12-18T16:58:32.997878Z,43.1979,14.1823,42.177155,12.83042,42.578342,15.933883,43.795658,12.396409,44.19664,15.585989,,ASCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211218T165806_20211218T165832_041066_04E0EF_A432.zip,3724.10178756714,,,0,S1A_IWDV_0136_0143_041066_044,,,,,,,,,
S1B_IW_SLC__1SDV_20211217T170642_20211217T170710_030068_039713_748B,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",30068,117,150,2021-12-17T17:07:10.036756Z,2021-12-17T17:06:42.952746Z,SLC,2021-12-17T17:06:42.952746Z,2021-12-17T17:07:10.036756Z,47.102,11.1654,46.078011,9.720497,46.478542,13.040407,47.699871,9.248,48.101334,12.67336,,ASCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20211217T170642_20211217T170710_030068_039713_748B.zip,4257.17813682556,,,0,S1B_IWDV_0150_0155_030068_117,,,,,,,,,
S1B_IW_SLC__1SDV_20211217T170618_20211217T170645_030068_039713_FD7A,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",30068,117,145,2021-12-17T17:06:45.211802Z,2021-12-17T17:06:18.136015Z,SLC,2021-12-17T17:06:18.136015Z,2021-12-17T17:06:45.211802Z,45.6108,11.5178,44.58604,10.104639,44.988777,13.349854,46.208599,9.646688,46.611835,12.989939,,ASCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20211217T170618_20211217T170645_030068_039713_FD7A.zip,4204.84969520569,,,0,S1B_IWDV_0145_0150_030068_117,,,,,,,,,
S1B_IW_SLC__1SDV_20211217T170553_20211217T170620_030068_039713_9265,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",30068,117,140,2021-12-17T17:06:20.388905Z,2021-12-17T17:05:53.311062Z,SLC,2021-12-17T17:05:53.311062Z,2021-12-17T17:06:20.388905Z,44.1219,11.8881,43.097202,10.510824,43.499935,13.673245,44.72105,10.066778,45.123844,13.320077,,ASCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20211217T170553_20211217T170620_030068_039713_9265.zip,3989.0380115509,,,0,S1B_IWDV_0140_0145_030068_117,,,,,,,,,
S1A_IW_SLC__1SDV_20211216T171533_20211216T171600_041037_04DFFA_2593,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",41037,15,149,2021-12-16T17:16:00.966666Z,2021-12-16T17:15:33.995712Z,SLC,2021-12-16T17:15:33.995712Z,2021-12-16T17:16:00.966666Z,46.8261,9.1971,45.807796,7.7724,46.204304,11.047073,47.423161,7.30585,47.820457,10.683123,,ASCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211216T171533_20211216T171600_041037_04DFFA_2593.zip,4261.05333805084,,,0,S1A_IWDV_0149_0154_041037_015,,,,,,,,,
S1A_IW_SLC__1SDV_20211216T171509_20211216T171536_041037_04DFFA_D3B4,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",41037,15,144,2021-12-16T17:15:36.145824Z,2021-12-16T17:15:09.172814Z,SLC,2021-12-16T17:15:09.172814Z,2021-12-16T17:15:36.145824Z,45.3341,9.5421,44.314354,8.147124,44.713638,11.351705,45.931,7.694324,46.330673,10.994434,,ASCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211216T171509_20211216T171536_041037_04DFFA_D3B4.zip,4341.43326854706,,,0,S1A_IWDV_0144_0150_041037_015,,,,,,,,,
S1A_IW_SLC__1SDV_20211216T171443_20211216T171511_041037_04DFFA_2E87,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",41037,15,139,2021-12-16T17:15:11.322926Z,2021-12-16T17:14:43.392027Z,SLC,2021-12-16T17:14:43.392027Z,2021-12-16T17:15:11.322926Z,43.8167,9.9202,42.768459,8.569372,43.167553,11.688347,44.443726,8.11489,44.842773,11.325397,,ASCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211216T171443_20211216T171511_041037_04DFFA_2E87.zip,4106.69240188599,,,0,S1A_IWDV_0139_0144_041037_015,,,,,,,,,
S1B_IW_SLC__1SDV_20211212T165812_20211212T165839_029995_0394BB_C247,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",29995,44,147,2021-12-12T16:58:39.297419Z,2021-12-12T16:58:12.209298Z,SLC,2021-12-12T16:58:12.209298Z,2021-12-12T16:58:39.297419Z,46.0636,13.469,45.03841,12.043458,45.441223,15.316865,46.661339,11.580966,47.064777,14.954816,,ASCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20211212T165812_20211212T165839_029995_0394BB_C247.zip,4268.45803928375,,,0,S1B_IWDV_0147_0152_029995_044,,,,,,,,,
S1B_IW_SLC__1SDV_20211212T165747_20211212T165814_029995_0394BB_6B70,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",29995,44,142,2021-12-12T16:58:14.476577Z,2021-12-12T16:57:47.390512Z,SLC,2021-12-12T16:57:47.390512Z,2021-12-12T16:58:14.476577Z,44.5752,13.8413,43.550159,12.452326,43.952908,15.6412,45.174145,12.004232,45.577072,15.286175,,ASCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20211212T165747_20211212T165814_029995_0394BB_6B70.zip,3810.28003025055,,,0,S1B_IWDV_0142_0147_029995_044,,,,,,,,,
S1A_IW_SLC__1SDV_20211211T170713_20211211T170740_040964_04DD90_33EA,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",40964,117,148,2021-12-11T17:07:40.118054Z,2021-12-11T17:07:13.147100Z,SLC,2021-12-11T17:07:13.147100Z,2021-12-11T17:07:40.118054Z,46.3881,11.3546,45.368904,9.935925,45.766998,13.195393,46.9846,9.473399,47.383369,12.833507,,ASCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211211T170713_20211211T170740_040964_04DD90_33EA.zip,4276.40688228607,,,0,S1A_IWDV_0148_0153_040964_117,,,,,,,,,
S1A_IW_SLC__1SDV_20211211T170648_20211211T170715_040964_04DD90_7238,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",40964,117,143,2021-12-11T17:07:15.297212Z,2021-12-11T17:06:48.330369Z,SLC,2021-12-11T17:06:48.330369Z,2021-12-11T17:07:15.297212Z,44.8968,11.7036,43.876667,10.315615,44.277008,13.503062,45.493271,9.866776,45.893883,13.147839,,ASCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211211T170648_20211211T170715_040964_04DD90_7238.zip,4119.09725475311,,,0,S1A_IWDV_0143_0148_040964_117,,,,,,,,,
S1A_IW_SLC__1SDV_20211211T170623_20211211T170650_040964_04DD90_E567,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",40964,117,138,2021-12-11T17:06:50.474314Z,2021-12-11T17:06:23.501304Z,SLC,2021-12-11T17:06:23.501304Z,2021-12-11T17:06:50.474314Z,43.4079,12.0737,42.387867,10.721393,42.787968,13.82706,44.005974,10.285768,44.405926,13.478206,,ASCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211211T170623_20211211T170650_040964_04DD90_E567.zip,4343.67287635803,,,0,S1A_IWDV_0137_0144_040964_117,,,,,,,,,
S1B_IW_SLC__1SDV_20211210T171439_20211210T171506_029966_0393D1_D70B,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",29966,15,146,2021-12-10T17:15:06.503118Z,2021-12-10T17:14:39.423219Z,SLC,2021-12-10T17:14:39.423219Z,2021-12-10T17:15:06.503118Z,46.0512,9.3773,45.027649,7.960318,45.42778,11.215568,46.650135,7.498969,47.05085,10.854005,,ASCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20211210T171439_20211210T171506_029966_0393D1_D70B.zip,4282.33761119843,,,0,S1B_IWDV_0146_0152_029966_015,,,,,,,,,
S1B_IW_SLC__1SDV_20211210T171414_20211210T171441_029966_0393D1_B25B,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",29966,15,142,2021-12-10T17:14:41.678164Z,2021-12-10T17:14:14.600321Z,SLC,2021-12-10T17:14:14.600321Z,2021-12-10T17:14:41.678164Z,44.5592,9.7226,43.534492,8.33549,43.937138,11.520795,45.157997,7.887473,45.560829,11.165665,,ASCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20211210T171414_20211210T171441_029966_0393D1_B25B.zip,4253.06538486481,,,0,S1B_IWDV_0141_0147_029966_015,,,,,,,,,
S1B_IW_SLC__1SDV_20211210T171349_20211210T171416_029966_0393D1_2565,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",29966,15,137,2021-12-10T17:14:16.855266Z,2021-12-10T17:13:49.773312Z,SLC,2021-12-10T17:13:49.773312Z,2021-12-10T17:14:16.855266Z,43.07,10.0896,42.045387,8.737535,42.447971,11.842555,43.670265,8.302492,44.07262,11.493638,,ASCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20211210T171349_20211210T171416_029966_0393D1_2565.zip,4012.79999542236,,,0,S1B_IWDV_0136_0142_029966_015,,,,,,,,,
S1A_IW_SLC__1SDV_20211206T165856_20211206T165923_040891_04DAFD_7DAE,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",40891,44,147,2021-12-06T16:59:23.068235Z,2021-12-06T16:58:56.089058Z,SLC,2021-12-06T16:58:56.089058Z,2021-12-06T16:59:23.068235Z,46.1773,13.4568,45.156948,12.037124,45.556831,15.297428,46.773293,11.576175,47.173801,14.93648,,ASCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211206T165856_20211206T165923_040891_04DAFD_7DAE.zip,4292.8414068222,,,0,S1A_IWDV_0147_0152_040891_044,,,,,,,,,
S1A_IW_SLC__1SDV_20211206T165831_20211206T165858_040891_04DAFD_EDC7,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",40891,44,142,2021-12-06T16:58:58.245337Z,2021-12-06T16:58:31.272327Z,SLC,2021-12-06T16:58:31.272327Z,2021-12-06T16:58:58.245337Z,44.6886,13.8268,43.668415,12.442977,44.068485,15.620197,45.285564,11.996398,45.685822,15.266297,,ASCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211206T165831_20211206T165858_040891_04DAFD_EDC7.zip,3993.84296607971,,,0,S1A_IWDV_0141_0148_040891_044,,,,,,,,,
S1A_IW_SLC__1SDV_20211206T165806_20211206T165833_040891_04DAFD_492B,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",40891,44,137,2021-12-06T16:58:33.426550Z,2021-12-06T16:58:06.443262Z,SLC,2021-12-06T16:58:06.443262Z,2021-12-06T16:58:33.426550Z,43.198,14.1815,42.177032,12.829762,42.578247,15.933178,43.795906,12.395619,44.196915,15.585172,,ASCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211206T165806_20211206T165833_040891_04DAFD_492B.zip,3857.96775913238,,,0,S1A_IWDV_0136_0143_040891_044,,,,,,,,,
S1B_IW_SLC__1SDV_20211205T170643_20211205T170710_029893_03918C_1338,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",29893,117,150,2021-12-05T17:07:10.512494Z,2021-12-05T17:06:43.430540Z,SLC,2021-12-05T17:06:43.430540Z,2021-12-05T17:07:10.512494Z,47.1021,11.1647,46.078144,9.719837,46.478687,13.03976,47.699883,9.247368,48.101353,12.672729,,ASCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20211205T170643_20211205T170710_029893_03918C_1338.zip,4226.46203327179,,,0,S1B_IWDV_0150_0156_029893_117,,,,,,,,,
S1B_IW_SLC__1SDV_20211205T170618_20211205T170645_029893_03918C_87B3,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",29893,117,145,2021-12-05T17:06:45.687540Z,2021-12-05T17:06:18.607642Z,SLC,2021-12-05T17:06:18.607642Z,2021-12-05T17:06:45.687540Z,45.6107,11.5173,44.585808,10.104094,44.988552,13.349298,46.208611,9.646068,46.611858,12.98932,,ASCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20211205T170618_20211205T170645_029893_03918C_87B3.zip,4231.25458717346,,,0,S1B_IWDV_0145_0151_029893_117,,,,,,,,,
S1B_IW_SLC__1SDV_20211205T170553_20211205T170620_029893_03918C_227B,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",29893,117,140,2021-12-05T17:06:20.856421Z,2021-12-05T17:05:53.780633Z,SLC,2021-12-05T17:05:53.780633Z,2021-12-05T17:06:20.856421Z,44.1215,11.8876,43.096844,10.51032,43.49958,13.672686,44.72057,10.066302,45.123367,13.319534,,ASCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20211205T170553_20211205T170620_029893_03918C_227B.zip,4045.94137382507,,,0,S1B_IWDV_0140_0146_029893_117,,,,,,,,,
S1A_IW_SLC__1SDV_20211204T171534_20211204T171601_040862_04DA03_F9DE,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",40862,15,149,2021-12-04T17:16:01.372420Z,2021-12-04T17:15:34.397355Z,SLC,2021-12-04T17:15:34.397355Z,2021-12-04T17:16:01.372420Z,46.8258,9.1974,45.807331,7.772756,46.203819,11.047363,47.422943,7.306153,47.820225,10.683371,,ASCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211204T171534_20211204T171601_040862_04DA03_F9DE.zip,4267.16727542877,,,0,S1A_IWDV_0149_0155_040862_015,,,,,,,,,
S1A_IW_SLC__1SDV_20211204T171509_20211204T171536_040862_04DA03_203A,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",40862,15,144,2021-12-04T17:15:36.547467Z,2021-12-04T17:15:09.570346Z,SLC,2021-12-04T17:15:09.570346Z,2021-12-04T17:15:36.547467Z,45.3335,9.5424,44.313625,8.147428,44.712898,11.351975,45.930519,7.694575,46.330185,10.994664,,ASCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211204T171509_20211204T171536_040862_04DA03_203A.zip,4358.64838314056,,,0,S1A_IWDV_0144_0150_040862_015,,,,,,,,,
S1A_IW_SLC__1SDV_20211204T171444_20211204T171511_040862_04DA03_90A6,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",40862,15,139,2021-12-04T17:15:11.720458Z,2021-12-04T17:14:44.745393Z,SLC,2021-12-04T17:14:44.745393Z,2021-12-04T17:15:11.720458Z,43.8449,9.9152,42.825386,8.556543,43.224293,11.677565,44.44331,8.117452,44.842175,11.326968,,ASCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211204T171444_20211204T171511_040862_04DA03_90A6.zip,4210.85975170135,,,0,S1A_IWDV_0139_0145_040862_015,,,,,,,,,
S1B_IW_SLC__1SDV_20211130T165812_20211130T165839_029820_038F39_769C,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",29820,44,147,2021-11-30T16:58:39.705790Z,2021-11-30T16:58:12.615614Z,SLC,2021-11-30T16:58:12.615614Z,2021-11-30T16:58:39.705790Z,46.0637,13.4706,45.038425,12.04511,45.441166,15.318432,46.661484,11.582647,47.06485,14.956416,,ASCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20211130T165812_20211130T165839_029820_038F39_769C.zip,4277.42631435394,,,0,S1B_IWDV_0146_0153_029820_044,,,,,,,,,
S1B_IW_SLC__1SDV_20211130T165747_20211130T165814_029820_038F39_D307,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",29820,44,142,2021-11-30T16:58:14.880837Z,2021-11-30T16:57:47.794772Z,SLC,2021-11-30T16:57:47.794772Z,2021-11-30T16:58:14.880837Z,44.575,13.8429,43.550041,12.453955,43.952724,15.642779,45.174034,12.005924,45.576897,15.287815,,ASCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20211130T165747_20211130T165814_029820_038F39_D307.zip,3923.00115013123,,,0,S1B_IWDV_0141_0148_029820_044,,,,,,,,,
S1A_IW_SLC__1SDV_20211129T170713_20211129T170740_040789_04D780_EFA0,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",40789,117,148,2021-11-29T17:07:40.621062Z,2021-11-29T17:07:13.648052Z,SLC,2021-11-29T17:07:13.648052Z,2021-11-29T17:07:40.621062Z,46.3876,11.3558,45.368397,9.937116,45.766441,13.196525,46.984226,9.474611,47.382942,12.834663,,ASCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211129T170713_20211129T170740_040789_04D780_EFA0.zip,4264.20889663696,,,0,S1A_IWDV_0147_0154_040789_117,,,,,,,,,
S1A_IW_SLC__1SDV_20211129T170648_20211129T170715_040789_04D780_2D9D,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",40789,117,143,2021-11-29T17:07:15.798164Z,2021-11-29T17:06:48.831321Z,SLC,2021-11-29T17:06:48.831321Z,2021-11-29T17:07:15.798164Z,44.8963,11.7048,43.87616,10.316803,44.276451,13.504214,45.492771,9.868018,45.89333,13.149042,,ASCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211129T170648_20211129T170715_040789_04D780_2D9D.zip,4082.34819984436,,,0,S1A_IWDV_0142_0149_040789_117,,,,,,,,,
S1A_IW_SLC__1SDV_20211129T170624_20211129T170650_040789_04D780_436B,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",40789,117,138,2021-11-29T17:06:50.975266Z,2021-11-29T17:06:24.002256Z,SLC,2021-11-29T17:06:24.002256Z,2021-11-29T17:06:50.975266Z,43.4074,12.0749,42.38736,10.722576,42.787407,13.828154,44.005474,10.287003,44.405365,13.479346,,ASCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211129T170624_20211129T170650_040789_04D780_436B.zip,4318.80659008026,,,0,S1A_IWDV_0137_0144_040789_117,,,,,,,,,
S1B_IW_SLC__1SDV_20211128T171439_20211128T171506_029791_038E4D_9D07,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",29791,15,146,2021-11-28T17:15:06.991189Z,2021-11-28T17:14:39.911290Z,SLC,2021-11-28T17:14:39.911290Z,2021-11-28T17:15:06.991189Z,46.0511,9.3783,45.027615,7.961321,45.427704,11.216522,46.650108,7.500012,47.050777,10.854998,,ASCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20211128T171439_20211128T171506_029791_038E4D_9D07.zip,4290.83027172089,,,0,S1B_IWDV_0146_0152_029791_015,,,,,,,,,
S1B_IW_SLC__1SDV_20211128T171415_20211128T171442_029791_038E4D_93FE,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",29791,15,142,2021-11-28T17:14:42.168290Z,2021-11-28T17:14:15.071947Z,SLC,2021-11-28T17:14:15.071947Z,2021-11-28T17:14:42.168290Z,44.5587,9.7237,43.533466,8.336738,43.936069,11.521896,45.158089,7.888457,45.560875,11.166561,,ASCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20211128T171415_20211128T171442_029791_038E4D_93FE.zip,4244.72886562347,,,0,S1B_IWDV_0141_0147_029791_015,,,,,,,,,
