"Granule Name",Platform,Sensor,"Beam Mode","Beam Mode Description",Orbit,"Path Number","Frame Number","Acquisition Date","Processing Date","Processing Level","Start Time","End Time","Center Lat","Center Lon","Near Start Lat","Near Start Lon","Far Start Lat","Far Start Lon","Near End Lat","Near End Lon","Far End Lat","Far End Lon","Faraday Rotation","Ascending or Descending?",URL,"Size (MB)","Off Nadir Angle","Stack Size",Doppler,GroupID,"Pointing Angle",relativeBurstID,absoluteBurstID,fullBurstID,burstIndex,azimuthTime,azimuthAnxTime,samplesPerBurst,subswath
S1A_IW_SLC__1SDV_20230727T171518_20230727T171545_049612_05F73D_0947,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",49612,15,144,2023-07-27T17:15:45.672620Z,2023-07-27T17:15:18.695499Z,SLC,2023-07-27T17:15:18.695499Z,2023-07-27T17:15:45.672620Z,45.3332,9.542,44.313286,8.147277,44.712517,11.35128,45.930214,7.69445,46.32983,10.99396,,ASCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230727T171518_20230727T171545_049612_05F73D_0947.zip,4495.02759838104,,,0,S1A_IWDV_0144_0150_049612_015,,,,,,,,,
S1A_IW_SLC__1SDV_20230727T171453_20230727T171520_049612_05F73D_4C92,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",49612,15,139,2023-07-27T17:15:20.847666Z,2023-07-27T17:14:53.874656Z,SLC,2023-07-27T17:14:53.874656Z,2023-07-27T17:15:20.847666Z,43.8447,9.9147,42.82526,8.556278,43.224136,11.676848,44.443092,8.117243,44.841919,11.326271,,ASCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230727T171453_20230727T171520_049612_05F73D_4C92.zip,4098.0218372345,,,0,S1A_IWDV_0139_0145_049612_015,,,,,,,,,
S1A_IW_SLC__1SDV_20230722T170722_20230722T170749_049539_05F4F3_A7AD,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",49539,117,148,2023-07-22T17:07:49.347667Z,2023-07-22T17:07:22.374657Z,SLC,2023-07-22T17:07:22.374657Z,2023-07-22T17:07:49.347667Z,46.3875,11.3566,45.368305,9.938107,45.766247,13.197083,46.984173,9.475696,47.382778,12.835287,,ASCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230722T170722_20230722T170749_049539_05F4F3_A7AD.zip,4481.89084434509,,,0,S1A_IWDV_0147_0154_049539_117,,,,,,,,,
S1A_IW_SLC__1SDV_20230722T170657_20230722T170724_049539_05F4F3_6D22,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",49539,117,143,2023-07-22T17:07:24.522714Z,2023-07-22T17:06:57.551760Z,SLC,2023-07-22T17:06:57.551760Z,2023-07-22T17:07:24.522714Z,44.8958,11.7056,43.875671,10.317857,44.275852,13.504738,45.492565,9.869098,45.893009,13.149574,,ASCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230722T170657_20230722T170724_049539_05F4F3_6D22.zip,4124.42047405243,,,0,S1A_IWDV_0142_0149_049539_117,,,,,,,,,
S1A_IW_SLC__1SDV_20230722T170632_20230722T170659_049539_05F4F3_AF4B,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",49539,117,138,2023-07-22T17:06:59.697760Z,2023-07-22T17:06:32.726806Z,SLC,2023-07-22T17:06:32.726806Z,2023-07-22T17:06:59.697760Z,43.407,12.0756,42.387089,10.723517,42.787025,13.828591,44.005116,10.288068,44.404892,13.479871,,ASCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230722T170632_20230722T170659_049539_05F4F3_AF4B.zip,4405.79808044434,,,0,S1A_IWDV_0137_0144_049539_117,,,,,,,,,
S1A_IW_SLC__1SDV_20230717T165904_20230717T165931_049466_05F2B5_C8C8,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",49466,44,147,2023-07-17T16:59:31.844367Z,2023-07-17T16:59:04.869302Z,SLC,2023-07-17T16:59:04.869302Z,2023-07-17T16:59:31.844367Z,46.177,13.4581,45.156769,12.038583,45.556541,15.298358,46.772907,11.577805,47.173298,14.937531,,ASCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230717T165904_20230717T165931_049466_05F2B5_C8C8.zip,4499.64135074615,,,0,S1A_IWDV_0146_0153_049466_044,,,,,,,,,
S1A_IW_SLC__1SDV_20230717T165840_20230717T165907_049466_05F2B5_9DD0,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",49466,44,142,2023-07-17T16:59:07.021469Z,2023-07-17T16:58:40.046404Z,SLC,2023-07-17T16:58:40.046404Z,2023-07-17T16:59:07.021469Z,44.6877,13.8257,43.667427,12.44154,44.067612,15.619477,45.284737,11.994936,45.685104,15.265564,,ASCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230717T165840_20230717T165907_049466_05F2B5_9DD0.zip,3879.38159656525,,,0,S1A_IWDV_0141_0148_049466_044,,,,,,,,,
S1A_IW_SLC__1SDV_20230717T165815_20230717T165842_049466_05F2B5_5B90,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",49466,44,137,2023-07-17T16:58:42.200626Z,2023-07-17T16:58:15.227617Z,SLC,2023-07-17T16:58:15.227617Z,2023-07-17T16:58:42.200626Z,43.1976,14.1826,42.177032,12.830985,42.57814,15.933902,43.79533,12.397099,44.196224,15.586086,,ASCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230717T165815_20230717T165842_049466_05F2B5_5B90.zip,3632.7872877121,,,0,S1A_IWDV_0137_0142_049466_044,,,,,,,,,
S1A_IW_SLC__1SDV_20230715T171543_20230715T171609_049437_05F1DD_5773,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",49437,15,149,2023-07-15T17:16:09.992972Z,2023-07-15T17:15:43.017906Z,SLC,2023-07-15T17:15:43.017906Z,2023-07-15T17:16:09.992972Z,46.8254,9.1975,45.807018,7.773153,46.203411,11.047134,47.422668,7.306619,47.819851,10.683175,,ASCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230715T171543_20230715T171609_049437_05F1DD_5773.zip,4459.20604705811,,,0,S1A_IWDV_0149_0154_049437_015,,,,,,,,,
S1A_IW_SLC__1SDV_20230715T171518_20230715T171545_049437_05F1DD_935A,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",49437,15,144,2023-07-15T17:15:45.168018Z,2023-07-15T17:15:18.192953Z,SLC,2023-07-15T17:15:18.192953Z,2023-07-15T17:15:45.168018Z,45.3332,9.5423,44.313385,8.14762,44.712574,11.351622,45.930195,7.694863,46.329769,10.994367,,ASCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230715T171518_20230715T171545_049437_05F1DD_935A.zip,4480.44630241394,,,0,S1A_IWDV_0144_0149_049437_015,,,,,,,,,
