time,grace_tws_anom,smap_surface_sm
2018-01-23,3.3325000436682366,0.2866697609424591
2018-01-29,3.3325000436682366,0.2866697609424591
2018-02-04,3.3325000436682366,0.2866697609424591
2018-02-10,3.3325000436682366,0.2866697609424591
2018-02-16,3.3325000436682366,0.2866697609424591
2018-02-22,3.3325000436682366,0.2866697609424591
2018-02-28,3.3325000436682366,0.2866697609424591
2018-03-06,3.3325000436682366,0.2866697609424591
2018-03-12,3.3325000436682366,0.2866697609424591
2018-03-18,3.3325000436682366,0.2866697609424591
2018-03-24,3.3325000436682366,0.2866697609424591
2018-03-30,3.3325000436682366,0.2866697609424591
2018-04-11,3.3325000436682366,0.2866697609424591
2018-04-17,3.3325000436682366,0.2866697609424591
2018-04-23,3.3325000436682366,0.2866697609424591
2018-04-29,3.3325000436682366,0.2866697609424591
2018-05-05,3.3325000436682366,0.2866697609424591
2018-05-11,3.3325000436682366,0.2866697609424591
2018-05-17,3.3325000436682366,0.2866697609424591
2018-05-23,3.3325000436682366,0.2866697609424591
2018-05-29,3.3325000436682366,0.2866697609424591
2018-06-04,3.3325000436682366,0.2866697609424591
2018-06-10,3.3325000436682366,0.2866697609424591
2018-06-22,3.3325000436682366,0.2866697609424591
2018-06-28,3.3325000436682366,0.2866697609424591
2018-07-04,3.3325000436682366,0.2866697609424591
2018-07-10,3.3325000436682366,0.2866697609424591
2018-07-16,3.3325000436682366,0.2866697609424591
2018-07-22,3.3325000436682366,0.2866697609424591
2018-07-28,3.3325000436682366,0.2866697609424591
2018-08-03,3.3325000436682366,0.2866697609424591
2018-08-09,3.3325000436682366,0.2866697609424591
2018-08-15,3.3325000436682366,0.2866697609424591
2018-08-21,3.3325000436682366,0.2866697609424591
2018-08-27,3.3325000436682366,0.2866697609424591
2018-09-02,3.3325000436682366,0.2866697609424591
2018-09-08,3.3325000436682366,0.2866697609424591
2018-09-14,3.3325000436682366,0.2866697609424591
2018-09-20,3.3325000436682366,0.2866697609424591
2018-09-26,3.3325000436682366,0.2866697609424591
2018-10-02,3.3325000436682366,0.2866697609424591
2018-10-08,3.3325000436682366,0.2866697609424591
2018-10-14,3.3325000436682366,0.2866697609424591
2018-10-20,3.3325000436682366,0.2866697609424591
2018-10-26,3.3325000436682366,0.2866697609424591
2018-11-01,3.3325000436682366,0.2866697609424591
2018-11-07,3.3325000436682366,0.2866697609424591
2018-11-13,3.3325000436682366,0.2866697609424591
2018-11-19,3.3325000436682366,0.2866697609424591
2018-11-25,3.3325000436682366,0.2866697609424591
2018-12-01,3.3325000436682366,0.2866697609424591
2018-12-07,3.3321968763544705,0.2866697609424591
2018-12-13,3.3318937090407044,0.2866697609424591
2018-12-19,3.3315905417269382,0.2866697609424591
2018-12-25,3.331287374413172,0.2866697609424591
2018-12-31,3.330984207099406,0.2866697609424591
2019-01-06,3.33068103978564,0.2866697609424591
2019-01-12,3.330377872471874,0.2866697609424591
2019-01-18,3.3300747051581077,0.2866697609424591
2019-01-24,3.3297715378443415,0.2866697609424591
2019-01-30,3.3294683705305754,0.2866697609424591
2019-02-05,3.3291652032168093,0.2866697609424591
2019-02-11,3.328862035903043,0.2866697609424591
2019-02-17,3.328558868589277,0.2866697609424591
2019-02-23,3.3282557012755105,0.2866697609424591
2019-03-01,3.3279525339617444,0.2866697609424591
2019-03-07,3.3276493666479783,0.2866697609424591
2019-03-13,3.327346199334212,0.2866697609424591
2019-03-19,3.327043032020446,0.2866697609424591
2019-03-25,3.32673986470668,0.2866697609424591
2019-03-31,3.326436697392914,0.2866697609424591
2019-04-06,3.3261335300791477,0.2866697609424591
2019-04-12,3.3258303627653816,0.2866697609424591
2019-04-24,3.3255271954516155,0.2866697609424591
2019-04-30,3.3252240281378493,0.2866697609424591
2019-05-06,3.3249208608240832,0.2866697609424591
2019-05-12,3.324617693510317,0.2866697609424591
2019-05-18,3.324314526196551,0.2866697609424591
2019-05-24,3.324011358882785,0.2866697609424591
2019-05-30,3.3237081915690188,0.2866697609424591
2019-06-05,3.3234050242552526,0.2866697609424591
2019-06-11,3.3231018569414865,0.2866697609424591
2019-06-17,3.3227986896277204,0.2866697609424591
2019-06-23,3.3224955223139543,0.2866697609424591
2019-07-05,3.322192355000188,0.2866697609424591
2019-07-11,3.321889187686422,0.2866697609424591
2019-07-17,3.321586020372656,0.2866697609424591
2019-07-23,3.32128285305889,0.2866697609424591
2019-07-29,3.3209796857451237,0.2866697609424591
2019-08-04,3.3206765184313576,0.2866697609424591
2019-08-10,3.3203733511175915,0.2866697609424591
2019-08-16,3.3200701838038253,0.2866697609424591
2019-08-22,3.319767016490059,0.2866697609424591
2019-08-28,3.3194638491762927,0.2866697609424591
2019-09-03,3.3191606818625266,0.2866697609424591
2019-09-09,3.3188575145487604,0.2866697609424591
2019-09-15,3.3185543472349943,0.2866697609424591
2019-09-21,3.318251179921228,0.2866697609424591
2019-09-27,3.317948012607462,0.2866697609424591
2019-10-03,3.317644845293696,0.2866697609424591
2019-10-09,3.31734167797993,0.2866697609424591
2019-10-15,3.3170385106661637,0.2866697609424591
2019-10-21,3.3167353433523976,0.2866697609424591
2019-10-27,3.3164321760386315,0.2866697609424591
2019-11-02,3.3161290087248654,0.2866697609424591
2019-11-08,3.3158258414110993,0.2866697609424591
2019-11-14,3.315522674097333,0.2866697609424591
2019-11-20,3.315219506783567,0.2866697609424591
2019-11-26,3.314916339469801,0.2866697609424591
2019-12-02,3.314613172156035,0.2866697609424591
2019-12-08,3.3143100048422687,0.2866697609424591
2019-12-14,3.3140068375285026,0.2866697609424591
2019-12-20,3.3137036702147364,0.2866697609424591
2019-12-26,3.3134005029009703,0.2866697609424591
2020-01-01,3.313097335587204,0.2866697609424591
2020-01-07,3.312794168273438,0.2866697609424591
2020-01-13,3.312491000959672,0.2866697609424591
2020-01-19,3.312187833645906,0.2866697609424591
2020-01-25,3.3118846663321397,0.2866697609424591
2020-01-31,3.3115814990183736,0.2866697609424591
2020-02-06,3.311278331704607,0.2866697609424591
2020-02-12,3.310975164390841,0.2866697609424591
2020-02-18,3.310671997077075,0.2866697609424591
2020-02-24,3.3103688297633087,0.2866697609424591
2020-03-01,3.3100656624495426,0.2866697609424591
2020-03-07,3.3097624951357765,0.2866697609424591
2020-03-19,3.3094593278220104,0.2866697609424591
2020-03-25,3.3091561605082442,0.2866697609424591
2020-03-31,3.308852993194478,0.2866697609424591
2020-04-06,3.308549825880712,0.2866697609424591
2020-04-12,3.308246658566946,0.2866697609424591
2020-04-18,3.3079434912531798,0.2866697609424591
2020-04-24,3.3076403239394137,0.2866697609424591
2020-04-30,3.3073371566256475,0.2866697609424591
2020-05-06,3.3070339893118814,0.2866697609424591
2020-05-12,3.3067308219981153,0.2866697609424591
2020-05-18,3.306427654684349,0.2866697609424591
2020-05-24,3.306124487370583,0.2866697609424591
2020-05-30,3.305821320056817,0.2866697609424591
2020-06-05,3.305518152743051,0.2866697609424591
2020-06-11,3.3052149854292847,0.2866697609424591
2020-06-17,3.3049118181155186,0.2866697609424591
2020-06-23,3.3046086508017525,0.2866697609424591
2020-06-29,3.3043054834879864,0.2866697609424591
2020-07-05,3.3040023161742202,0.2866697609424591
2020-07-11,3.303699148860454,0.2866697609424591
2020-07-17,3.303395981546688,0.2866697609424591
2020-07-23,3.303092814232922,0.2866697609424591
2020-07-29,3.3027896469191553,0.2866697609424591
2020-08-04,3.302486479605389,0.2866697609424591
2020-08-10,3.302183312291623,0.2866697609424591
2020-08-16,3.301880144977857,0.2866697609424591
2020-08-22,3.301576977664091,0.2866697609424591
2020-08-28,3.3012738103503247,0.2866697609424591
2020-09-03,3.3009706430365586,0.2866697609424591
2020-09-09,3.3006674757227925,0.2866697609424591
2020-09-15,3.3003643084090264,0.2866697609424591
2020-09-21,3.3000611410952603,0.2866697609424591
2020-09-27,3.299757973781494,0.2866697609424591
2020-10-03,3.299454806467728,0.2866697609424591
2020-10-09,3.299151639153962,0.2866697609424591
2020-10-15,3.298848471840196,0.2866697609424591
2020-10-21,3.2985453045264297,0.2866697609424591
2020-10-27,3.2982421372126636,0.2866697609424591
2020-11-02,3.2979389698988975,0.2866697609424591
2020-11-08,3.2976358025851313,0.2866697609424591
2020-11-14,3.297332635271365,0.2866697609424591
2020-11-20,3.297029467957599,0.2866697609424591
2020-11-26,3.296726300643833,0.2866697609424591
2020-12-02,3.296423133330067,0.2866697609424591
2020-12-08,3.2961199660163008,0.2866697609424591
2020-12-14,3.2958167987025346,0.2866697609424591
2020-12-20,3.2955136313887685,0.2866697609424591
2020-12-26,3.2952104640750024,0.2866697609424591
2021-01-01,3.2949072967612363,0.2866697609424591
2021-01-07,3.29460412944747,0.2866697609424591
2021-01-13,3.2943009621337036,0.2866697609424591
2021-01-19,3.2939977948199375,0.2866697609424591
2021-01-25,3.2936946275061714,0.2866697609424591
2021-01-31,3.2933914601924053,0.2866697609424591
2021-02-06,3.293088292878639,0.2866697609424591
2021-02-12,3.292785125564873,0.2866697609424591
2021-02-18,3.292481958251107,0.2866697609424591
2021-02-24,3.292178790937341,0.2866697609424591
2021-03-02,3.2918756236235747,0.2866697609424591
2021-03-08,3.2915724563098085,0.2866697609424591
2021-03-14,3.2912692889960424,0.2866697609424591
2021-03-20,3.2909661216822763,0.2866697609424591
2021-03-26,3.29066295436851,0.2866697609424591
2021-04-01,3.290359787054744,0.2866697609424591
2021-04-07,3.163004541569463,0.2866697609424591
2021-04-13,3.0356492960841823,0.2866697609424591
2021-04-19,2.9082940505989012,0.2866697609424591
2021-04-25,2.78093880511362,0.2866697609424591
2021-05-01,2.6535835596283395,0.2866697609424591
2021-05-07,2.5262283141430584,0.2866697609424591
2021-05-13,2.3988730686577773,0.2866697609424591
2021-05-19,2.2715178231724966,0.2866697609424591
2021-05-25,2.1441625776872155,0.2866697609424591
2021-05-31,2.0168073322019344,0.2866697609424591
2021-06-06,1.8894520867166535,0.2866697609424591
2021-06-12,1.7620968412313727,0.2866697609424591
2021-06-18,1.6347415957460916,0.2866697609424591
2021-06-24,1.5073863502608107,0.2866697609424591
2021-06-30,1.3800311047755296,0.2866697609424591
2021-07-06,1.2526758592902487,0.2866697609424591
2021-07-12,1.1253206138049676,0.2866697609424591
2021-07-18,0.997965368319687,0.2866697609424591
2021-07-24,0.8706101228344059,0.2866697609424591
2021-07-30,0.7432548773491248,0.2866697609424591
2021-08-05,0.6158996318638441,0.2866697609424591
2021-08-11,0.488544386378563,0.2866697609424591
2021-08-17,0.3611891408932819,0.2866697609424591
2021-08-23,0.23383389540800126,0.2866697609424591
2021-08-29,0.10647864992272016,0.2866697609424591
2021-09-04,-0.02087659556256094,0.2866697609424591
2021-09-10,-0.14823184104784204,0.2866697609424591
2021-09-16,-0.2755870865331227,0.2866697609424591
2021-09-22,-0.4029423320184038,0.2866697609424591
2021-09-28,-0.5302975775036849,0.2866697609424591
2021-10-04,-0.6576528229889655,0.2866697609424591
2021-10-10,-0.7850080684742466,0.2866697609424591
2021-10-16,-0.9123633139595273,0.2866697609424591
2021-10-22,-1.0397185594448088,0.2866697609424591
2021-10-28,-1.1670738049300895,0.2866697609424591
2021-11-03,-1.2944290504153702,0.2866697609424591
2021-11-09,-1.4217842959006517,0.2866697609424591
2021-11-15,-1.5491395413859324,0.2866697609424591
2021-11-21,-1.676494786871213,0.2866697609424591
2021-11-27,-1.8038500323564945,0.2866697609424591
2021-12-03,-1.9312052778417752,0.2866697609424591
2021-12-09,-2.058560523327056,0.2866697609424591
2021-12-15,-2.1859157688123374,0.2866697609424591
2021-12-21,-2.313271014297618,0.2866697609424591
2021-12-27,-2.4406262597828987,0.2866697609424591
2022-01-08,-2.5679815052681803,0.2866697609424591
2022-01-20,-2.695336750753461,0.2866697609424591
2022-02-01,-2.822691996238742,0.2866697609424591
2022-02-13,-3.7678058505145517,0.2866697609424591
2022-02-25,-4.7129197047903615,0.2866697609424591
2022-03-09,-5.658033559066171,0.2866697609424591
2022-03-21,-6.603147413341981,0.2866697609424591
2022-04-02,-7.54826126761779,0.2866697609424591
2022-04-26,-8.4933751218936,0.2866697609424591
2022-05-08,-9.43848897616941,0.2866697609424591
2022-05-20,-10.38360283044522,0.2866697609424591
2022-06-01,-11.328716684721028,0.2866697609424591
2022-06-13,-11.328716684721028,0.2866697609424591
2022-06-25,-11.328716684721028,0.2866697609424591
2022-07-07,-11.328716684721028,0.2866697609424591
2022-07-19,-11.328716684721028,0.2866697609424591
2022-09-29,-11.328716684721028,0.2866697609424591
2022-10-11,-11.328716684721028,0.2866697609424591
2022-10-23,-11.328716684721028,0.2866697609424591
2022-11-04,-11.328716684721028,0.2866697609424591
2022-11-16,-11.328716684721028,0.2866697609424591
2022-11-28,-11.328716684721028,0.2866697609424591
2022-12-10,-11.328716684721028,0.2866697609424591
2022-12-22,-11.328716684721028,0.2866697609424591
2023-01-03,-11.328716684721028,0.2866697609424591
2023-01-15,-11.328716684721028,0.2866697609424591
2023-01-27,-11.328716684721028,0.2866697609424591
2023-02-08,-11.328716684721028,0.2866697609424591
2023-02-20,-11.328716684721028,0.2866697609424591
2023-03-04,-11.328716684721028,0.2866697609424591
2023-03-16,-11.328716684721028,0.2866697609424591
2023-03-28,-11.328716684721028,0.2866697609424591
2023-04-09,-11.328716684721028,0.2866697609424591
2023-04-21,-11.328716684721028,0.2866697609424591
2023-05-03,-11.328716684721028,0.2866697609424591
2023-05-15,-11.328716684721028,0.2866697609424591
2023-05-27,-11.328716684721028,0.2866697609424591
2023-06-08,-11.328716684721028,0.2866697609424591
2023-07-02,-11.328716684721028,0.2866697609424591
2023-07-14,-11.328716684721028,0.2866697609424591
2023-07-26,-11.328716684721028,0.2866697609424591
2023-08-07,-11.328716684721028,0.2866697609424591
2023-08-19,-11.328716684721028,0.2866697609424591
2023-08-31,-11.328716684721028,0.2866697609424591
2023-09-12,-11.328716684721028,0.2866697609424591
2023-09-24,-11.328716684721028,0.2866697609424591
2023-10-06,-11.328716684721028,0.2866697609424591
2023-10-30,-11.328716684721028,0.2866697609424591
2023-11-23,-11.328716684721028,0.2866697609424591
2023-12-29,-11.328716684721028,0.2866697609424591
2024-01-10,-11.328716684721028,0.2866697609424591
2024-01-22,-11.328716684721028,0.2866697609424591
2024-02-03,-11.328716684721028,0.2866697609424591
2024-02-15,-11.328716684721028,0.2866697609424591
2024-02-27,-11.328716684721028,0.2866697609424591
2024-03-10,-11.328716684721028,0.2866697609424591
2024-03-22,-11.328716684721028,0.2866697609424591
2024-04-03,-11.328716684721028,0.2866697609424591
2024-04-15,-11.328716684721028,0.2866697609424591
2024-04-27,-11.328716684721028,0.2866697609424591
2024-05-09,-11.328716684721028,0.2866697609424591
2024-05-21,-11.328716684721028,0.2866697609424591
2024-06-02,-11.328716684721028,0.2866697609424591
2024-06-14,-11.328716684721028,0.2866697609424591
2024-06-26,-11.328716684721028,0.2866697609424591
2024-07-08,-11.328716684721028,0.2866697609424591
2024-07-20,-11.328716684721028,0.2866697609424591
2024-08-01,-11.328716684721028,0.2866697609424591
2024-08-13,-11.328716684721028,0.2866697609424591
2024-08-25,-11.328716684721028,0.2866697609424591
2024-09-06,-11.328716684721028,0.2866697609424591
2024-09-18,-11.328716684721028,0.2866697609424591
2024-09-30,-11.328716684721028,0.2866697609424591
2024-10-12,-11.328716684721028,0.2866697609424591
2024-10-24,-11.328716684721028,0.2866697609424591
2024-11-17,-11.328716684721028,0.2866697609424591
2024-11-29,-11.328716684721028,0.2866697609424591
2024-12-11,-11.328716684721028,0.2866697609424591
2024-12-23,-11.328716684721028,0.2866697609424591
2025-01-04,-11.328716684721028,0.2866697609424591
2025-01-16,-11.328716684721028,0.2866697609424591
2025-01-28,-11.328716684721028,0.2866697609424591
2025-02-09,-11.328716684721028,0.2866697609424591
2025-02-21,-11.328716684721028,0.2866697609424591
2025-03-05,-11.328716684721028,0.2866697609424591
2025-03-17,-11.328716684721028,0.2866697609424591
2025-04-10,-11.328716684721028,0.2866697609424591
2025-04-16,-11.328716684721028,0.2866697609424591
2025-04-22,-11.328716684721028,0.2866697609424591
2025-04-28,-11.328716684721028,0.2866697609424591
2025-05-04,-11.328716684721028,0.2866697609424591
2025-05-10,-11.328716684721028,0.2866697609424591
2025-05-16,-11.328716684721028,0.2866697609424591
2025-05-22,-11.328716684721028,0.2866697609424591
2025-05-28,-11.328716684721028,0.2866697609424591
2025-06-03,-11.328716684721028,0.2866697609424591
2025-06-09,-11.328716684721028,0.2866697609424591
2025-06-15,-11.328716684721028,0.2866697609424591
2025-06-21,-11.328716684721028,0.2866697609424591
2025-06-27,-11.328716684721028,0.2866697609424591
