tile_row,tile_col,lat,lon,insar_obs_mean,insar_post_mean,insar_obs_trend,insar_post_trend,ShallowLoad_mean,ShallowLoad_trend,ShallowLoad_theta_mean,DeepLoad_mean,DeepLoad_trend,DeepLoad_theta_mean,Groundwater_mean,Groundwater_trend,Groundwater_theta_mean
1,3,44.62237548828125,11.465991020202637,1.201706512077294e-10,-0.0026035478804260492,,-0.00047112503865631646,-0.6832451224327087,-0.363786462239951,0.43303778767585754,1.8185720443725586,-0.6835347869816948,1.4962315559387207,-4.064526081085205,-0.7311261657645358,0.2894288897514343
1,4,44.624839782714844,11.546517372131348,2.403413024154588e-10,-0.002482461975887418,,-0.000451409194984129,-0.7961994409561157,-0.37989811634965165,0.4298625886440277,1.5756267309188843,-0.7042757535283578,1.5370521545410156,-3.8409242630004883,-0.693547881442436,0.1885264366865158
1,5,44.62725067138672,11.627053260803223,-2.403413024154588e-10,-0.0023322240449488163,,-0.0003586673135426422,-0.9390037655830383,-0.3897554311941174,0.37693333625793457,1.3587052822113037,-0.7543563689777558,1.6206172704696655,-3.5096428394317627,-0.5361837413769593,0.20741374790668488
1,6,44.62843322753906,11.667325019836426,6.00853256038647e-11,-0.0015005627647042274,,-0.00024086302948519083,-1.157401204109192,-0.4082491884959294,0.368921160697937,0.8880673050880432,-0.8008299962801729,1.6354000568389893,-2.2479217052459717,-0.3504026579934566,0.1867038905620575
2,0,44.55714416503906,11.228202819824219,-1.5021331400966176e-10,-0.0023131677880883217,,-0.0004956997111154892,-0.45889905095100403,-0.3532023277450577,0.5076808333396912,2.6807045936584473,-0.7067525410317482,1.3495569229125977,-4.089216232299805,-0.8742730998219972,0.2511473596096039
2,1,44.55977249145508,11.308616638183594,-1.802559768115941e-10,-0.0019593832548707724,,-0.00041752438253382553,-0.5905677676200867,-0.37905329876245664,0.5221091508865356,2.410374164581299,-0.6803239519473783,1.3997503519058228,-3.274705648422241,-0.6923172915563545,0.18569844961166382
2,2,44.562347412109375,11.389041900634766,6.00853256038647e-11,-0.0016588626895099878,,-0.0005018346971792685,-0.679469645023346,-0.37883214698357376,0.505078136920929,2.1502201557159424,-0.6192247150814469,1.3713592290878296,-2.627817392349243,-0.7966771901131952,0.3131435811519623
2,3,44.56486892700195,11.469478607177734,0.0,-0.0016886942321434617,,-0.0002733173493341159,-0.7064371705055237,-0.41203002690556734,0.5110294222831726,1.7857420444488525,-0.6651995247578557,1.5239616632461548,-2.669929265975952,-0.41347558789931355,0.10903484374284744
2,4,44.56732940673828,11.549925804138184,-6.00853256038647e-11,-0.0012160988990217447,,-0.000544405401352101,-0.8343394994735718,-0.394564136314918,0.48844578862190247,1.7170135974884033,-0.5707822194631724,1.4332929849624634,-1.7624527215957642,-0.8063149522581601,0.296796053647995
2,5,44.569732666015625,11.630382537841797,-2.403413024154588e-10,-0.0020664127077907324,,-0.000481204658081334,-0.8061913251876831,-0.40977723097657776,0.4867210388183594,1.8423066139221191,-0.5556846265606383,1.445809006690979,-2.9405221939086914,-0.6971647707620302,0.2518749237060547
