id,url
3e45dead-85e4-41fa-983d-c26634bbfe95,https://d3gm2hf49xd6jj.cloudfront.net/3e45dead-85e4-41fa-983d-c26634bbfe95/S1C_IW_20250622T051839_DVR_RTC30_G_gpufem_4286.zip
974b4ed9-17fa-4ef0-8017-5e1a6588e426,https://d3gm2hf49xd6jj.cloudfront.net/974b4ed9-17fa-4ef0-8017-5e1a6588e426/S1A_IW_20250628T051938_DVR_RTC30_G_gpufem_649A.zip
d42d12a6-75c1-44af-87e1-6497f5497595,https://d3gm2hf49xd6jj.cloudfront.net/d42d12a6-75c1-44af-87e1-6497f5497595/S1A_IW_20250616T051939_DVP_RTC30_G_gpufem_1157.zip
bc72e52b-e4cc-4178-8bfe-a5e146e64e9f,https://d3gm2hf49xd6jj.cloudfront.net/bc72e52b-e4cc-4178-8bfe-a5e146e64e9f/S1A_IW_20250216T051940_DVP_RTC30_G_gpufem_A3D0.zip
46f0b9e3-be4a-4529-902c-457c743094cd,https://d3gm2hf49xd6jj.cloudfront.net/46f0b9e3-be4a-4529-902c-457c743094cd/S1A_IW_20250228T051940_DVP_RTC30_G_gpufem_390C.zip
e86a6a3f-819e-4bdf-88d4-2cb10da01c68,https://d3gm2hf49xd6jj.cloudfront.net/e86a6a3f-819e-4bdf-88d4-2cb10da01c68/S1C_IW_20250505T051835_DVP_RTC30_G_gpufem_9096.zip
a729d417-240a-4b58-9aa0-028f0228bfd7,https://d3gm2hf49xd6jj.cloudfront.net/a729d417-240a-4b58-9aa0-028f0228bfd7/S1A_IW_20250204T051941_DVP_RTC30_G_gpufem_FECA.zip
11bcc0dd-80df-4309-9b3a-7b9a870edee9,https://d3gm2hf49xd6jj.cloudfront.net/11bcc0dd-80df-4309-9b3a-7b9a870edee9/S1A_IW_20250324T051940_DVP_RTC30_G_gpufem_28E9.zip
936d20f7-e0e4-4e7f-b235-6795ae5b6fa8,https://d3gm2hf49xd6jj.cloudfront.net/936d20f7-e0e4-4e7f-b235-6795ae5b6fa8/S1C_IW_20250423T051836_DVP_RTC30_G_gpufem_C532.zip
8a6a156e-abbe-432e-b5f1-0ae9cb868ea4,https://d3gm2hf49xd6jj.cloudfront.net/8a6a156e-abbe-432e-b5f1-0ae9cb868ea4/S1A_IW_20250405T051941_DVP_RTC30_G_gpufem_5B4A.zip
0e610455-2be4-42f1-a1cb-e2b87e7cab8f,https://d3gm2hf49xd6jj.cloudfront.net/0e610455-2be4-42f1-a1cb-e2b87e7cab8f/S1A_IW_20250312T051940_DVP_RTC30_G_gpufem_AF73.zip
4d4d46c5-d2fd-4d60-b57c-0d40b6011ead,https://d3gm2hf49xd6jj.cloudfront.net/4d4d46c5-d2fd-4d60-b57c-0d40b6011ead/S1A_IW_20250523T051940_DVP_RTC30_G_gpufem_C246.zip
7477b264-e2f1-4e07-b6eb-a50c9167f680,https://d3gm2hf49xd6jj.cloudfront.net/7477b264-e2f1-4e07-b6eb-a50c9167f680/S1A_IW_20250123T051941_DVP_RTC30_G_gpufem_DFFA.zip
22528a08-7bbb-4255-8be1-46ed0d027834,https://d3gm2hf49xd6jj.cloudfront.net/22528a08-7bbb-4255-8be1-46ed0d027834/S1C_IW_20250529T051837_DVP_RTC30_G_gpufem_337C.zip
4680cb70-362c-41df-85b8-9f01271e888b,https://d3gm2hf49xd6jj.cloudfront.net/4680cb70-362c-41df-85b8-9f01271e888b/S1A_IW_20250511T051941_DVP_RTC30_G_gpufem_21F1.zip
97ce82ad-9fce-4166-987d-6d5a5d508b02,https://d3gm2hf49xd6jj.cloudfront.net/97ce82ad-9fce-4166-987d-6d5a5d508b02/S1C_IW_20250610T051838_DVP_RTC30_G_gpufem_0E2D.zip
7ca37b8f-840b-4914-9d3a-48f40867f8f5,https://d3gm2hf49xd6jj.cloudfront.net/7ca37b8f-840b-4914-9d3a-48f40867f8f5/S1C_IW_20250411T051835_DVP_RTC30_G_gpufem_140A.zip
734f292b-5a79-4a51-b487-9566aed8f112,https://d3gm2hf49xd6jj.cloudfront.net/734f292b-5a79-4a51-b487-9566aed8f112/S1A_IW_20250417T051941_DVP_RTC30_G_gpufem_7EC1.zip
0fb32519-8097-41a0-8622-8871b5dd3484,https://d3gm2hf49xd6jj.cloudfront.net/0fb32519-8097-41a0-8622-8871b5dd3484/S1A_IW_20250429T051941_DVP_RTC30_G_gpufem_C711.zip
fe780131-c455-449e-8393-5a54e62b8824,https://d3gm2hf49xd6jj.cloudfront.net/fe780131-c455-449e-8393-5a54e62b8824/S1A_IW_20250604T051940_DVP_RTC30_G_gpufem_F679.zip
581b2ec5-538e-4473-91f8-e1a48acd6a36,https://d3gm2hf49xd6jj.cloudfront.net/581b2ec5-538e-4473-91f8-e1a48acd6a36/S1A_IW_20250111T051942_DVP_RTC30_G_gpufem_4479.zip
4321ee3e-7ca5-4b37-970c-f5905ae70808,https://d3gm2hf49xd6jj.cloudfront.net/4321ee3e-7ca5-4b37-970c-f5905ae70808/S1C_IW_20250517T051835_DVP_RTC30_G_gpufem_1D83.zip
8358c9e5-9386-4c8a-8ed4-8f6e11fe3c26,https://d3gm2hf49xd6jj.cloudfront.net/8358c9e5-9386-4c8a-8ed4-8f6e11fe3c26/S1A_IW_20241230T051943_DVP_RTC30_G_gpufem_F29A.zip
91655dbc-d1a8-4763-8a3f-36dcaca373e6,https://d3gm2hf49xd6jj.cloudfront.net/91655dbc-d1a8-4763-8a3f-36dcaca373e6/S1A_IW_20240621T051947_DVP_RTC30_G_gpufem_B4A4.zip
b7304f8d-8bdb-4886-84e2-a97e22b48661,https://d3gm2hf49xd6jj.cloudfront.net/b7304f8d-8bdb-4886-84e2-a97e22b48661/S1A_IW_20240609T051948_DVP_RTC30_G_gpufem_55DE.zip
14a6c491-a8a2-4709-8d99-1494de2b4b62,https://d3gm2hf49xd6jj.cloudfront.net/14a6c491-a8a2-4709-8d99-1494de2b4b62/S1A_IW_20240528T051948_DVP_RTC30_G_gpufem_9B8D.zip
58f5dd8a-37ff-4a79-83fa-043fc9a03412,https://d3gm2hf49xd6jj.cloudfront.net/58f5dd8a-37ff-4a79-83fa-043fc9a03412/S1A_IW_20240703T051946_DVP_RTC30_G_gpufem_32A6.zip
07582526-c926-4ec0-b455-25d2cba80972,https://d3gm2hf49xd6jj.cloudfront.net/07582526-c926-4ec0-b455-25d2cba80972/S1A_IW_20241206T051945_DVP_RTC30_G_gpufem_3857.zip
50d550ba-8f1b-4728-b6c8-812b9bea09fa,https://d3gm2hf49xd6jj.cloudfront.net/50d550ba-8f1b-4728-b6c8-812b9bea09fa/S1A_IW_20240925T051947_DVP_RTC30_G_gpufem_4363.zip
962075ae-435f-4d2e-a7c6-325e27d5065f,https://d3gm2hf49xd6jj.cloudfront.net/962075ae-435f-4d2e-a7c6-325e27d5065f/S1A_IW_20240516T051948_DVP_RTC30_G_gpufem_BD65.zip
4f10eb46-5840-4d23-82d2-b3f526255cd3,https://d3gm2hf49xd6jj.cloudfront.net/4f10eb46-5840-4d23-82d2-b3f526255cd3/S1A_IW_20241031T051948_DVP_RTC30_G_gpufem_3018.zip
200b8471-c9fc-4af0-8cab-1c03ba22bde4,https://d3gm2hf49xd6jj.cloudfront.net/200b8471-c9fc-4af0-8cab-1c03ba22bde4/S1A_IW_20240715T051946_DVP_RTC30_G_gpufem_48AF.zip
6fe05207-032f-468d-ac61-ffd03fa59351,https://d3gm2hf49xd6jj.cloudfront.net/6fe05207-032f-468d-ac61-ffd03fa59351/S1A_IW_20241007T051948_DVP_RTC30_G_gpufem_DD8F.zip
572adbfc-91ac-44c7-bc90-438901a44513,https://d3gm2hf49xd6jj.cloudfront.net/572adbfc-91ac-44c7-bc90-438901a44513/S1A_IW_20240808T051946_DVP_RTC30_G_gpufem_94D3.zip
a08a219f-5576-4002-a521-87f7fe5c2ffc,https://d3gm2hf49xd6jj.cloudfront.net/a08a219f-5576-4002-a521-87f7fe5c2ffc/S1A_IW_20240820T051946_DVP_RTC30_G_gpufem_225B.zip
6d9dc863-b235-413b-a702-c1171997b98c,https://d3gm2hf49xd6jj.cloudfront.net/6d9dc863-b235-413b-a702-c1171997b98c/S1A_IW_20240913T051947_DVP_RTC30_G_gpufem_1949.zip
0eab61c4-fc22-46d7-a18e-7ebda9c643d1,https://d3gm2hf49xd6jj.cloudfront.net/0eab61c4-fc22-46d7-a18e-7ebda9c643d1/S1A_IW_20240727T051945_DVP_RTC30_G_gpufem_646A.zip
d70fa00d-3151-4871-b547-6c06daf6a7ed,https://d3gm2hf49xd6jj.cloudfront.net/d70fa00d-3151-4871-b547-6c06daf6a7ed/S1A_IW_20241019T051948_DVP_RTC30_G_gpufem_8EA2.zip
d4a6b406-20db-44cf-9e8e-cb7d39f27193,https://d3gm2hf49xd6jj.cloudfront.net/d4a6b406-20db-44cf-9e8e-cb7d39f27193/S1A_IW_20241112T051947_DVP_RTC30_G_gpufem_0BB5.zip
edb61801-cf05-44b6-8079-3be8b98ec14c,https://d3gm2hf49xd6jj.cloudfront.net/edb61801-cf05-44b6-8079-3be8b98ec14c/S1A_IW_20241124T051946_DVP_RTC30_G_gpufem_52B5.zip
18d30949-a4e4-434b-8b2d-a428ad5d1bf5,https://d3gm2hf49xd6jj.cloudfront.net/18d30949-a4e4-434b-8b2d-a428ad5d1bf5/S1A_IW_20241218T051944_DVP_RTC30_G_gpufem_02B5.zip
62ba2aab-6eac-4841-bb2c-355d137a52e9,https://d3gm2hf49xd6jj.cloudfront.net/62ba2aab-6eac-4841-bb2c-355d137a52e9/S1A_IW_20240129T051947_DVP_RTC30_G_gpufem_C538.zip
b26f9ce0-2fa1-4abb-844a-3c417d7725f4,https://d3gm2hf49xd6jj.cloudfront.net/b26f9ce0-2fa1-4abb-844a-3c417d7725f4/S1A_IW_20240410T051947_DVP_RTC30_G_gpufem_AD49.zip
7cf0d713-ad26-42a8-8735-77440424f52a,https://d3gm2hf49xd6jj.cloudfront.net/7cf0d713-ad26-42a8-8735-77440424f52a/S1A_IW_20240329T051948_DVP_RTC30_G_gpufem_813D.zip
55c472da-1fe7-4bef-9677-7b4d6f877bb0,https://d3gm2hf49xd6jj.cloudfront.net/55c472da-1fe7-4bef-9677-7b4d6f877bb0/S1A_IW_20230919T051951_DVP_RTC30_G_gpufem_0976.zip
e351aaf2-364f-4a1a-9a42-a01bc9ac7f06,https://d3gm2hf49xd6jj.cloudfront.net/e351aaf2-364f-4a1a-9a42-a01bc9ac7f06/S1A_IW_20240422T051948_DVP_RTC30_G_gpufem_EA76.zip
2f526dd5-2f40-4c2c-a88f-7ca35dec8955,https://d3gm2hf49xd6jj.cloudfront.net/2f526dd5-2f40-4c2c-a88f-7ca35dec8955/S1A_IW_20231013T051951_DVP_RTC30_G_gpufem_BF40.zip
2f660d86-992e-48a5-9d1b-4b05766882e6,https://d3gm2hf49xd6jj.cloudfront.net/2f660d86-992e-48a5-9d1b-4b05766882e6/S1A_IW_20231212T051950_DVP_RTC30_G_gpufem_61BF.zip
