time,y_insar,y_insar_prior,y_insar_post,y_grace,y_grace_prior,y_grace_post,y_smap,y_smap_prior,y_smap_post,theta_shallow,theta_deep,theta_groundwater,x_shallow,x_deep,x_groundwater
2017-06-01,0.0002176325952243669,-0.009960465510175709,0.002551777952100598,44.38049632467711,-71.94081234383536,-6.283212958578767,,-0.05195687210743762,0.007236782359090584,-0.13928441158132457,0.6808624708500237,-0.25621599662843186,4.566021411746153,-15.17269695422833,4.32346258390341
2017-08-01,0.005171749945504652,-0.011649981647764207,0.00420609477360949,50.21258006733446,-91.39740303770779,-15.376213486156947,,-0.05469358210663851,0.006680268447353282,-0.12213989631047506,0.7191364821077997,-0.36108119539117634,4.214890990677851,-26.717553278306337,7.126448801471538
2017-10-01,0.0174817202796769,-0.008927855188375133,0.003259969440948846,56.044663809991796,-14.808204027896053,-5.728140419606138,,0.020970534961103876,0.00018211473732175317,0.008684315286164104,0.8801771354863874,-0.365158618756524,0.11490462870713541,-11.366352580002541,5.523307531689268
2017-12-01,0.005480120163185583,0.02290966517415427,0.0019338946343967463,61.87674755264914,90.3507383223098,40.83114408634116,0.037290277806195316,0.029292587410370125,0.0028672095078353787,0.09788174283369494,1.0814016484698625,0.08439910353595512,1.8090553722806264,35.746292057142306,3.2757966569182297
2018-02-01,0.008621143381817327,0.02490292452816334,0.005775964930311283,67.80443922551399,94.26844000103179,52.05780913870607,,0.03161557482921093,0.0034670937183146695,0.10966410501925394,1.247574548337838,0.23192682743560586,2.1875501250178204,40.08522324541278,9.78503576827547
2018-04-01,0.006612658705337034,0.024777527846993053,0.0029360387352620533,73.44530710775634,81.1496483966211,40.57819827550262,,0.0231962607047006,0.002441208743366972,0.1052414772555248,1.3883318883478295,0.11848325801675205,1.5402717450461312,34.06424121355796,4.973685316898526
2018-06-01,0.017114218529088482,-0.004750899451448021,0.0016960092801850913,79.27739085041368,2.387909210868181,13.743243965109691,,0.005236595446493598,0.00039900134558802213,0.0761948005464489,1.4885785843031636,-0.3569555827301855,0.2517484424527283,10.618267160825814,2.8732283618311496
2018-08-01,0.012885520439369665,-0.01010406248845186,0.005773824898371291,-2.761603758033282,-59.34540777609757,-25.565439754769663,,-0.03186937416153573,-0.00114253528754686,0.03585057182973572,1.565448028280359,-0.5714961607962419,-0.720878468876614,-34.62731532423188,9.782754038338831
2018-10-01,0.02674595473311661,-0.008188631518706302,0.004394037885449212,-84.80059836648024,-11.244278807613444,-11.772317471207462,-0.0831629904833707,0.02267499939827676,0.0004135987994097755,0.01824030034775692,1.6679897641259684,-0.5366244522089773,0.2609586526538649,-19.478085115676304,7.444808991814978
2018-12-01,0.021996682714445576,0.005007966902752514,0.0001673747378727019,33.32500043668235,45.11118371097143,39.11830821159355,0.035359087315472715,0.024729515748177625,0.003977512227144505,0.160840683968412,1.7278085378415942,0.03334491741251061,2.509596819891956,36.3258139978884,0.28289739381319107
2019-02-01,0.02184326035879372,0.00903193434784555,0.0023029644049616833,81.26352445565546,54.72058860175538,54.207936967769086,,0.02113730915938424,0.005568530832865552,0.26344558765150655,1.794051379132021,0.2549346349515993,3.513444201191637,46.793630466216975,3.9008623003604717
2019-04-01,0.023005923460943684,-0.0059322126084881965,0.0006552844185981398,65.14155553065622,-9.165526030805298,1.7368301880447108,,0.0010603369358776933,0.0003685155916165191,0.3475457462127173,1.8250159291881796,-0.110460810655829,0.23251356727201322,0.3941300722584139,1.1101865485142834
2019-06-01,0.025391696225626453,0.0034099316864733,-6.460688635290951e-05,26.08486711390699,26.118549976919766,45.399403178409955,,-0.00862582539049989,-0.00370254962911276,0.42924003924199383,1.855626566347899,-0.01908427062497875,-2.336110172409017,47.84575993172767,-0.11024658090870113
2019-08-01,0.009374568443520056,-0.008339057690328389,0.00167408682200568,-46.170206560116185,-26.884566586782643,-18.11434195525602,-0.036614355715838404,-0.003871905291378961,-0.001956880598546759,0.505405078709925,1.911678224168681,-0.20078133873132922,-1.234686670101541,-19.716293512721027,2.8366382275665467
2019-10-01,-0.01883994394935848,-0.006279982228743819,0.0012378623941235998,-90.11343647382773,6.162925735580937,17.26664736341275,-0.06594632295044989,0.020229099299308727,0.011536043558054881,0.5702697578062259,1.9535130726287977,-0.19708232153010152,7.27862457086994,7.8910714987801995,2.0969512937626105
2019-12-01,-0.029023674112038628,0.03565462258423224,-0.02337916362740045,124.35742714785421,113.20229730037838,44.705936436135865,0.12795156511393463,0.02874737297659279,0.022806778044890823,0.7933517286418127,2.017612849111443,-0.6557460920500622,14.389853351759484,69.92704312899492,-39.610960044618544
2020-02-01,-0.02513227405049087,0.013425029245986764,-0.009564701517627283,102.6152716331967,45.192850346841205,17.360168047856845,,0.013595423285445885,0.01048675476007377,0.7713444840882598,1.9429252318390975,-0.7124906729321683,6.616579634190484,26.948900882249944,-16.205312468583582
2020-04-01,-0.018892033752279297,-0.005673462671651919,0.0011215307618015111,12.991893285591257,-9.444237455840486,4.93583485834866,,-0.00394859173694761,-0.002812857834034457,0.7123698830937857,1.8089985819476444,-0.19767458703525895,-1.7747623821055791,4.81052752501407,1.9000697154401696
2020-06-01,-0.012222648859249367,-0.009265426940956445,0.0004024553253856476,23.506662541706216,-43.70617890899881,-38.22504757562583,,-0.012412470266209034,-0.008121334676680081,0.6542883489347899,1.6743235815491833,-0.04348051030570155,-5.1241264674895834,-33.78344370997654,0.68252260184029
2020-08-01,0.012852017041070448,-0.010593076677295699,0.0022860395843691955,-78.93819589756049,-64.27255175690948,-56.60037923887657,,-0.022224362727220743,-0.013788928253698051,0.6204420087514662,1.6027270003930032,-0.21587307048174684,-8.70007394547772,-51.77441137571166,3.8741060823128057
2020-10-01,0.003522785585148321,-0.0099013328937545,0.0004961577692890277,-4.68749609432732,-34.83626011924823,-36.00110801298734,,0.016872691061848417,0.009628405548668034,0.5706502604341074,1.494999220947621,-0.05014917080541853,6.0750073326398075,-42.91735500413917,0.8412396585120246
2020-12-01,0.0047686400075983865,0.004033945811386275,0.0009593177692694999,30.85874571808065,53.92160141646484,52.26575724861172,-0.018324566158381378,0.028709204637347194,0.014465760642624273,0.503871870550049,1.4328069552283127,0.2377113061723425,9.127118870508296,41.51421789711527,1.6244204809881555
