time,source_month,lwe_thickness_mean,lwe_thickness_mean_anom
2019-11-20,2019-11-01,-7.883493028076034,1.3795075496846645
2019-11-26,2019-11-01,-7.883493028076034,1.3795075496846645
2019-12-02,2019-12-01,1.0990310754162602,10.362031653176963
2019-12-08,2019-12-01,1.0990310754162602,10.362031653176963
2019-12-14,2019-12-01,1.0990310754162602,10.362031653176963
2019-12-20,2019-12-01,1.0990310754162602,10.362031653176963
2019-12-26,2019-12-01,1.0990310754162602,10.362031653176963
2020-01-01,2020-01-01,-0.0560974610114812,9.20690311674922
2020-01-07,2020-01-01,-0.0560974610114812,9.20690311674922
2020-01-13,2020-01-01,-0.0560974610114812,9.20690311674922
2020-01-19,2020-01-01,-0.0560974610114812,9.20690311674922
2020-01-25,2020-01-01,-0.0560974610114812,9.20690311674922
2020-01-31,2020-01-01,-0.0560974610114812,9.20690311674922
2020-02-06,2020-02-01,-1.196640284240168,8.066360293520534
2020-02-12,2020-02-01,-1.196640284240168,8.066360293520534
2020-02-18,2020-02-01,-1.196640284240168,8.066360293520534
2020-02-24,2020-02-01,-1.196640284240168,8.066360293520534
2020-03-01,2020-03-01,-1.0595461666653019,8.203454411095398
2020-03-07,2020-03-01,-1.0595461666653019,8.203454411095398
2020-03-19,2020-03-01,-1.0595461666653019,8.203454411095398
2020-03-25,2020-03-01,-1.0595461666653019,8.203454411095398
2020-03-31,2020-03-01,-1.0595461666653019,8.203454411095398
2020-04-06,2020-04-01,-8.564101958944178,0.6988986188165195
2020-04-12,2020-04-01,-8.564101958944178,0.6988986188165195
2020-04-18,2020-04-01,-8.564101958944178,0.6988986188165195
2020-04-24,2020-04-01,-8.564101958944178,0.6988986188165195
2020-04-30,2020-04-01,-8.564101958944178,0.6988986188165195
2020-05-06,2020-05-01,-8.534320624117994,0.7286799536427042
2020-05-12,2020-05-01,-8.534320624117994,0.7286799536427042
2020-05-18,2020-05-01,-8.534320624117994,0.7286799536427042
2020-05-24,2020-05-01,-8.534320624117994,0.7286799536427042
2020-05-30,2020-05-01,-8.534320624117994,0.7286799536427042
2020-06-05,2020-06-01,-7.8949258660850745,1.3680747116756236
2020-06-11,2020-06-01,-7.8949258660850745,1.3680747116756236
2020-06-17,2020-06-01,-7.8949258660850745,1.3680747116756236
2020-06-23,2020-06-01,-7.8949258660850745,1.3680747116756236
2020-06-29,2020-06-01,-7.8949258660850745,1.3680747116756236
2020-07-05,2020-07-01,-14.92791379822327,-5.6649132204625685
2020-07-11,2020-07-01,-14.92791379822327,-5.6649132204625685
2020-07-17,2020-07-01,-14.92791379822327,-5.6649132204625685
2020-07-23,2020-07-01,-14.92791379822327,-5.6649132204625685
2020-07-29,2020-07-01,-14.92791379822327,-5.6649132204625685
2020-08-04,2020-08-01,-17.209611979575914,-7.94661140181521
2020-08-10,2020-08-01,-17.209611979575914,-7.94661140181521
2020-08-16,2020-08-01,-17.209611979575914,-7.94661140181521
2020-08-22,2020-08-01,-17.209611979575914,-7.94661140181521
2020-08-28,2020-08-01,-17.209611979575914,-7.94661140181521
2020-09-03,2020-09-01,-21.217763700225184,-11.954763122464488
2020-09-09,2020-09-01,-21.217763700225184,-11.954763122464488
2020-09-15,2020-09-01,-21.217763700225184,-11.954763122464488
2020-09-21,2020-09-01,-21.217763700225184,-11.954763122464488
2020-09-27,2020-09-01,-21.217763700225184,-11.954763122464488
2020-10-03,2020-10-01,-10.229130543973703,-0.9661299662130017
2020-10-09,2020-10-01,-10.229130543973703,-0.9661299662130017
2020-10-15,2020-10-01,-10.229130543973703,-0.9661299662130017
2020-10-21,2020-10-01,-10.229130543973703,-0.9661299662130017
2020-10-27,2020-10-01,-10.229130543973703,-0.9661299662130017
2020-11-02,2020-11-01,-13.367133008652795,-4.104132430892093
2020-11-08,2020-11-01,-13.367133008652795,-4.104132430892093
2020-11-14,2020-11-01,-13.367133008652795,-4.104132430892093
2020-11-20,2020-11-01,-13.367133008652795,-4.104132430892093
2020-11-26,2020-11-01,-13.367133008652795,-4.104132430892093
2020-12-02,2020-12-01,-6.925882486396034,2.3371180913646645
2020-12-08,2020-12-01,-6.925882486396034,2.3371180913646645
2020-12-14,2020-12-01,-6.925882486396034,2.3371180913646645
2020-12-20,2020-12-01,-6.925882486396034,2.3371180913646645
2020-12-26,2020-12-01,-6.925882486396034,2.3371180913646645
2021-01-01,2021-01-01,-0.34974584792653046,8.91325472983417
2021-01-07,2021-01-01,-0.34974584792653046,8.91325472983417
2021-01-13,2021-01-01,-0.34974584792653046,8.91325472983417
2021-01-19,2021-01-01,-0.34974584792653046,8.91325472983417
2021-01-25,2021-01-01,-0.34974584792653046,8.91325472983417
2021-01-31,2021-01-01,-0.34974584792653046,8.91325472983417
2021-02-06,2021-02-01,-0.6723250173579834,8.590675560402717
2021-02-12,2021-02-01,-0.6723250173579834,8.590675560402717
2021-02-18,2021-02-01,-0.6723250173579834,8.590675560402717
2021-02-24,2021-02-01,-0.6723250173579834,8.590675560402717
2021-03-02,2021-03-01,-2.4141788737987335,6.848821703961968
2021-03-08,2021-03-01,-2.4141788737987335,6.848821703961968
2021-03-14,2021-03-01,-2.4141788737987335,6.848821703961968
2021-03-20,2021-03-01,-2.4141788737987335,6.848821703961968
2021-03-26,2021-03-01,-2.4141788737987335,6.848821703961968
2021-04-01,2021-04-01,-7.204389261264193,2.0586113164965054
2021-04-07,2021-04-01,-7.204389261264193,2.0586113164965054
2021-04-13,2021-04-01,-7.204389261264193,2.0586113164965054
2021-04-19,2021-04-01,-7.204389261264193,2.0586113164965054
2021-04-25,2021-04-01,-7.204389261264193,2.0586113164965054
2021-05-01,2021-05-01,-0.9803249094286421,8.282675668332057
2021-05-07,2021-05-01,-0.9803249094286421,8.282675668332057
2021-05-13,2021-05-01,-0.9803249094286421,8.282675668332057
2021-05-19,2021-05-01,-0.9803249094286421,8.282675668332057
2021-05-25,2021-05-01,-0.9803249094286421,8.282675668332057
2021-05-31,2021-05-01,-0.9803249094286421,8.282675668332057
2021-06-06,2021-06-01,-8.696262821040744,0.5667377567199542
2021-06-12,2021-06-01,-8.696262821040744,0.5667377567199542
2021-06-18,2021-06-01,-8.696262821040744,0.5667377567199542
2021-06-24,2021-06-01,-8.696262821040744,0.5667377567199542
2021-06-30,2021-06-01,-8.696262821040744,0.5667377567199542
2021-07-06,2021-07-01,-12.110393230216667,-2.847392652455964
2021-07-12,2021-07-01,-12.110393230216667,-2.847392652455964
2021-07-18,2021-07-01,-12.110393230216667,-2.847392652455964
2021-07-24,2021-07-01,-12.110393230216667,-2.847392652455964
2021-07-30,2021-07-01,-12.110393230216667,-2.847392652455964
2021-08-05,2021-08-01,-17.51167499267773,-8.248674414917028
2021-08-11,2021-08-01,-17.51167499267773,-8.248674414917028
2021-08-17,2021-08-01,-17.51167499267773,-8.248674414917028
2021-08-23,2021-08-01,-17.51167499267773,-8.248674414917028
2021-08-29,2021-08-01,-17.51167499267773,-8.248674414917028
2021-09-04,2021-09-01,-19.73876690672936,-10.475766328968662
2021-09-10,2021-09-01,-19.73876690672936,-10.475766328968662
2021-09-16,2021-09-01,-19.73876690672936,-10.475766328968662
2021-09-22,2021-09-01,-19.73876690672936,-10.475766328968662
2021-09-28,2021-09-01,-19.73876690672936,-10.475766328968662
2021-10-04,2021-10-01,-18.55973903183861,-9.29673845407791
2021-10-10,2021-10-01,-18.55973903183861,-9.29673845407791
2021-10-16,2021-10-01,-18.55973903183861,-9.29673845407791
2021-10-22,2021-10-01,-18.55973903183861,-9.29673845407791
2021-10-28,2021-10-01,-18.55973903183861,-9.29673845407791
2021-11-03,2021-11-01,-17.22860095876198,-7.965600381001275
2021-11-09,2021-11-01,-17.22860095876198,-7.965600381001275
2021-11-15,2021-11-01,-17.22860095876198,-7.965600381001275
2021-11-21,2021-11-01,-17.22860095876198,-7.965600381001275
2021-11-27,2021-11-01,-17.22860095876198,-7.965600381001275
2021-12-03,2021-12-01,-12.482172150081503,-3.219171572320798
2021-12-09,2021-12-01,-12.482172150081503,-3.219171572320798
2021-12-15,2021-12-01,-12.482172150081503,-3.219171572320798
2021-12-21,2021-12-01,-12.482172150081503,-3.219171572320798
2021-12-27,2021-12-01,-12.482172150081503,-3.219171572320798
2022-01-08,2022-01-01,-13.248614763135683,-3.985614185374979
2022-01-20,2022-01-01,-13.248614763135683,-3.985614185374979
2022-02-01,2022-02-01,-12.683742711954775,-3.42074213419407
2022-02-13,2022-02-01,-12.683742711954775,-3.42074213419407
2022-02-25,2022-02-01,-12.683742711954775,-3.42074213419407
2022-03-09,2022-03-01,-14.463582623676363,-5.200582045915661
2022-03-21,2022-03-01,-14.463582623676363,-5.200582045915661
2022-04-02,2022-04-01,-13.035389843557725,-3.7723892657970217
2022-04-26,2022-04-01,-13.035389843557725,-3.7723892657970217
2022-05-08,2022-05-01,-13.999357201782626,-4.736356624021922
2022-05-20,2022-05-01,-13.999357201782626,-4.736356624021922
2022-06-01,2022-06-01,-19.921939367751957,-10.658938789991256
2022-06-13,2022-06-01,-19.921939367751957,-10.658938789991256
2022-06-25,2022-06-01,-19.921939367751957,-10.658938789991256
2022-07-07,2022-07-01,-23.987934449027943,-14.724933871267247
2022-07-19,2022-07-01,-23.987934449027943,-14.724933871267247
2022-09-29,2022-09-01,-24.735547694305758,-15.472547116545062
2022-10-11,2022-10-01,-24.33819915047223,-15.075198572711535
2022-10-23,2022-10-01,-24.33819915047223,-15.075198572711535
2022-11-04,2022-11-01,-22.868188137177892,-13.605187559417198
2022-11-16,2022-11-01,-22.868188137177892,-13.605187559417198
2022-11-28,2022-11-01,-22.868188137177892,-13.605187559417198
2022-12-10,2022-12-01,-17.93476129120493,-8.671760713444229
2022-12-22,2022-12-01,-17.93476129120493,-8.671760713444229
2023-01-03,2023-01-01,-13.974277625577903,-4.7112770478172
2023-01-15,2023-01-01,-13.974277625577903,-4.7112770478172
2023-01-27,2023-01-01,-13.974277625577903,-4.7112770478172
2023-02-08,2023-02-01,-12.021090129124328,-2.758089551363624
2023-02-20,2023-02-01,-12.021090129124328,-2.758089551363624
2023-03-04,2023-03-01,-12.102039606089864,-2.83903902832916
2023-03-16,2023-03-01,-12.102039606089864,-2.83903902832916
2023-03-28,2023-03-01,-12.102039606089864,-2.83903902832916
2023-04-09,2023-04-01,-13.991421279472798,-4.7284207017120945
2023-04-21,2023-04-01,-13.991421279472798,-4.7284207017120945
2023-05-03,2023-05-01,-7.9640933061300165,1.2989072716306815
2023-05-15,2023-05-01,-7.9640933061300165,1.2989072716306815
2023-05-27,2023-05-01,-7.9640933061300165,1.2989072716306815
2023-06-08,2023-06-01,-14.085697150423748,-4.822696572663044
2023-07-02,2023-07-01,-14.462332072933483,-5.199331495172779
2023-07-14,2023-07-01,-14.462332072933483,-5.199331495172779
2023-07-26,2023-07-01,-14.462332072933483,-5.199331495172779
2023-08-07,2023-08-01,-21.820699030694932,-12.557698452934236
2023-08-19,2023-08-01,-21.820699030694932,-12.557698452934236
2023-08-31,2023-08-01,-21.820699030694932,-12.557698452934236
2023-09-12,2023-09-01,-25.298746023170665,-16.03574544540997
2023-09-24,2023-09-01,-25.298746023170665,-16.03574544540997
2023-10-06,2023-10-01,-25.0544709175362,-15.791470339775504
2023-10-30,2023-10-01,-25.0544709175362,-15.791470339775504
2023-11-23,2023-11-01,-16.17367420113988,-6.91067362337918
2023-12-29,2023-12-01,-10.86501055170719,-1.6020099739464868
2024-01-10,2024-01-01,-8.812533195612453,0.4504673821482447
2024-01-22,2024-01-01,-8.812533195612453,0.4504673821482447
2024-02-03,2024-02-01,-7.257427030623173,2.0055735471375242
2024-02-15,2024-02-01,-7.257427030623173,2.0055735471375242
2024-02-27,2024-02-01,-7.257427030623173,2.0055735471375242
2024-03-10,2024-03-01,-5.911592975566671,3.351407602194027
2024-03-22,2024-03-01,-5.911592975566671,3.351407602194027
2024-04-03,2024-04-01,-5.061805107692481,4.201195470068217
2024-04-15,2024-04-01,-5.061805107692481,4.201195470068217
2024-04-27,2024-04-01,-5.061805107692481,4.201195470068217
2024-05-09,2024-05-01,-1.927742947274411,7.335257630486288
2024-05-21,2024-05-01,-1.927742947274411,7.335257630486288
2024-06-02,2024-06-01,-3.69051093437498,5.572489643385721
2024-06-14,2024-06-01,-3.69051093437498,5.572489643385721
2024-06-26,2024-06-01,-3.69051093437498,5.572489643385721
2024-07-08,2024-07-01,-10.75483646016266,-1.4918358824019549
2024-07-20,2024-07-01,-10.75483646016266,-1.4918358824019549
2024-08-01,2024-08-01,-20.29032164180977,-11.027321064049067
