time,grace_tws_anom,smap_surface_sm,swot_river_wse_mean,swot_lake_wse_mean
2019-01-12,1.7790345041475422,0.2866697609424591,,
2019-01-18,1.7790345041475422,0.2866697609424591,,
2019-01-24,1.7790345041475422,0.2866697609424591,,
2019-01-30,1.7790345041475422,0.2866697609424591,,
2019-02-05,6.620055309944348,0.2866697609424591,,
2019-02-11,6.620055309944348,0.2866697609424591,,
2019-02-17,6.620055309944348,0.2866697609424591,,
2019-02-23,6.620055309944348,0.2866697609424591,,
2019-03-01,7.842909483357013,0.2866697609424591,,
2019-03-07,7.842909483357013,0.2866697609424591,,
2019-03-13,7.842909483357013,0.2866697609424591,,
2019-03-19,7.842909483357013,0.2866697609424591,,
2019-03-25,7.842909483357013,0.2866697609424591,,
2019-03-31,7.842909483357013,0.2866697609424591,,
2019-04-06,4.94643773752577,0.2866697609424591,,
2019-04-12,4.94643773752577,0.2866697609424591,,
2019-04-24,4.94643773752577,0.2866697609424591,,
2019-04-30,4.94643773752577,0.2866697609424591,,
2019-05-06,7.734359834465156,0.2866697609424591,,
2019-05-12,7.734359834465156,0.2866697609424591,,
2019-05-18,7.734359834465156,0.2866697609424591,,
2019-05-24,7.734359834465156,0.2866697609424591,,
2019-05-30,7.734359834465156,0.2866697609424591,,
2019-06-05,1.0392865833441438,0.2866697609424591,,
2019-06-11,1.0392865833441438,0.2866697609424591,,
2019-06-17,1.0392865833441438,0.2866697609424591,,
2019-06-23,1.0392865833441438,0.2866697609424591,,
2019-07-05,-5.617994497504507,0.2866697609424591,,
2019-07-11,-5.617994497504507,0.2866697609424591,,
2019-07-17,-5.617994497504507,0.2866697609424591,,
2019-07-23,-5.617994497504507,0.2866697609424591,,
2019-07-29,-5.617994497504507,0.2866697609424591,,
2019-08-04,-5.352230041603372,0.2866697609424591,,
2019-08-10,-5.352230041603372,0.2866697609424591,,
2019-08-16,-5.352230041603372,0.2866697609424591,,
2019-08-22,-5.352230041603372,0.2866697609424591,,
2019-08-28,-5.352230041603372,0.2866697609424591,,
2019-09-03,-8.83337542757354,0.2866697609424591,,
2019-09-09,-8.83337542757354,0.2866697609424591,,
2019-09-15,-8.83337542757354,0.2866697609424591,,
2019-09-21,-8.83337542757354,0.2866697609424591,,
2019-09-27,-8.83337542757354,0.2866697609424591,,
2019-10-03,-8.53050221266824,0.2866697609424591,,
2019-10-09,-8.53050221266824,0.2866697609424591,,
2019-10-15,-8.53050221266824,0.2866697609424591,,
2019-10-21,-8.53050221266824,0.2866697609424591,,
2019-10-27,-8.53050221266824,0.2866697609424591,,
2019-11-02,1.3795075496846645,0.2866697609424591,,
2019-11-08,1.3795075496846645,0.2866697609424591,,
2019-11-14,1.3795075496846645,0.2866697609424591,,
2019-11-20,1.3795075496846645,0.2866697609424591,,
2019-11-26,1.3795075496846645,0.2866697609424591,,
2019-12-02,10.362031653176963,0.2866697609424591,,
2019-12-08,10.362031653176963,0.2866697609424591,,
2019-12-14,10.362031653176963,0.2866697609424591,,
2019-12-20,10.362031653176963,0.2866697609424591,,
2019-12-26,10.362031653176963,0.2866697609424591,,
2020-01-01,9.20690311674922,0.2866697609424591,,
2020-01-07,9.20690311674922,0.2866697609424591,,
2020-01-13,9.20690311674922,0.2866697609424591,,
2020-01-19,9.20690311674922,0.2866697609424591,,
2020-01-25,9.20690311674922,0.2866697609424591,,
2020-01-31,9.20690311674922,0.2866697609424591,,
2020-02-06,8.066360293520534,0.2866697609424591,,
2020-02-12,8.066360293520534,0.2866697609424591,,
2020-02-18,8.066360293520534,0.2866697609424591,,
2020-02-24,8.066360293520534,0.2866697609424591,,
2020-03-01,8.203454411095398,0.2866697609424591,,
2020-03-07,8.203454411095398,0.2866697609424591,,
2020-03-19,8.203454411095398,0.2866697609424591,,
2020-03-25,8.203454411095398,0.2866697609424591,,
2020-03-31,8.203454411095398,0.2866697609424591,,
2020-04-06,0.6988986188165195,0.2866697609424591,,
2020-04-12,0.6988986188165195,0.2866697609424591,,
2020-04-18,0.6988986188165195,0.2866697609424591,,
2020-04-24,0.6988986188165195,0.2866697609424591,,
2020-04-30,0.6988986188165195,0.2866697609424591,,
2020-05-06,0.7286799536427042,0.2866697609424591,,
2020-05-12,0.7286799536427042,0.2866697609424591,,
2020-05-18,0.7286799536427042,0.2866697609424591,,
2020-05-24,0.7286799536427042,0.2866697609424591,,
2020-05-30,0.7286799536427042,0.2866697609424591,,
2020-06-05,1.3680747116756236,0.2866697609424591,,
2020-06-11,1.3680747116756236,0.2866697609424591,,
2020-06-17,1.3680747116756236,0.2866697609424591,,
2020-06-23,1.3680747116756236,0.2866697609424591,,
2020-06-29,1.3680747116756236,0.2866697609424591,,
2020-07-05,-5.6649132204625685,0.2866697609424591,,
2020-07-11,-5.6649132204625685,0.2866697609424591,,
2020-07-17,-5.6649132204625685,0.2866697609424591,,
2020-07-23,-5.6649132204625685,0.2866697609424591,,
2020-07-29,-5.6649132204625685,0.2866697609424591,,
2020-08-04,-7.94661140181521,0.2866697609424591,,
2020-08-10,-7.94661140181521,0.2866697609424591,,
2020-08-16,-7.94661140181521,0.2866697609424591,,
2020-08-22,-7.94661140181521,0.2866697609424591,,
2020-08-28,-7.94661140181521,0.2866697609424591,,
2020-09-03,-11.954763122464488,0.2866697609424591,,
2020-09-09,-11.954763122464488,0.2866697609424591,,
2020-09-15,-11.954763122464488,0.2866697609424591,,
2020-09-21,-11.954763122464488,0.2866697609424591,,
2020-09-27,-11.954763122464488,0.2866697609424591,,
2020-10-03,-0.9661299662130016,0.2866697609424591,,
2020-10-09,-0.9661299662130016,0.2866697609424591,,
2020-10-15,-0.9661299662130016,0.2866697609424591,,
2020-10-21,-0.9661299662130016,0.2866697609424591,,
2020-10-27,-0.9661299662130016,0.2866697609424591,,
2020-11-02,-4.104132430892093,0.2866697609424591,,
2020-11-08,-4.104132430892093,0.2866697609424591,,
2020-11-14,-4.104132430892093,0.2866697609424591,,
2020-11-20,-4.104132430892093,0.2866697609424591,,
2020-11-26,-4.104132430892093,0.2866697609424591,,
2020-12-02,2.3371180913646645,0.2866697609424591,,
2020-12-08,2.3371180913646645,0.2866697609424591,,
2020-12-14,2.3371180913646645,0.2866697609424591,,
2020-12-20,2.3371180913646645,0.2866697609424591,,
2020-12-26,2.3371180913646645,0.2866697609424591,,
2021-01-01,8.91325472983417,0.2866697609424591,,
2021-01-07,8.91325472983417,0.2866697609424591,,
2021-01-13,8.91325472983417,0.2866697609424591,,
2021-01-19,8.91325472983417,0.2866697609424591,,
2021-01-25,8.91325472983417,0.2866697609424591,,
2021-01-31,8.91325472983417,0.2866697609424591,,
2021-02-06,8.590675560402717,0.2866697609424591,,
2021-02-12,8.590675560402717,0.2866697609424591,,
2021-02-18,8.590675560402717,0.2866697609424591,,
2021-02-24,8.590675560402717,0.2866697609424591,,
2021-03-02,6.848821703961968,0.2866697609424591,,
2021-03-08,6.848821703961968,0.2866697609424591,,
2021-03-14,6.848821703961968,0.2866697609424591,,
2021-03-20,6.848821703961968,0.2866697609424591,,
2021-03-26,6.848821703961968,0.2866697609424591,,
2021-04-01,2.0586113164965054,0.2866697609424591,,
2021-04-07,2.0586113164965054,0.2866697609424591,,
2021-04-13,2.0586113164965054,0.2866697609424591,,
2021-04-19,2.0586113164965054,0.2866697609424591,,
2021-04-25,2.0586113164965054,0.2866697609424591,,
2021-05-01,8.282675668332057,0.2866697609424591,,
2021-05-07,8.282675668332057,0.2866697609424591,,
2021-05-13,8.282675668332057,0.2866697609424591,,
2021-05-19,8.282675668332057,0.2866697609424591,,
2021-05-25,8.282675668332057,0.2866697609424591,,
2021-05-31,8.282675668332057,0.2866697609424591,,
2021-06-06,0.5667377567199542,0.2866697609424591,,
2021-06-12,0.5667377567199542,0.2866697609424591,,
2021-06-18,0.5667377567199542,0.2866697609424591,,
2021-06-24,0.5667377567199542,0.2866697609424591,,
2021-06-30,0.5667377567199542,0.2866697609424591,,
2021-07-06,-2.847392652455964,0.2866697609424591,,
2021-07-12,-2.847392652455964,0.2866697609424591,,
2021-07-18,-2.847392652455964,0.2866697609424591,,
2021-07-24,-2.847392652455964,0.2866697609424591,,
2021-07-30,-2.847392652455964,0.2866697609424591,,
2021-08-05,-8.248674414917028,0.2866697609424591,,
2021-08-11,-8.248674414917028,0.2866697609424591,,
2021-08-17,-8.248674414917028,0.2866697609424591,,
2021-08-23,-8.248674414917028,0.2866697609424591,,
2021-08-29,-8.248674414917028,0.2866697609424591,,
2021-09-04,-10.475766328968662,0.2866697609424591,,
2021-09-10,-10.475766328968662,0.2866697609424591,,
2021-09-16,-10.475766328968662,0.2866697609424591,,
2021-09-22,-10.475766328968662,0.2866697609424591,,
2021-09-28,-10.475766328968662,0.2866697609424591,,
2021-10-04,-9.29673845407791,0.2866697609424591,,
2021-10-10,-9.29673845407791,0.2866697609424591,,
2021-10-16,-9.29673845407791,0.2866697609424591,,
2021-10-22,-9.29673845407791,0.2866697609424591,,
2021-10-28,-9.29673845407791,0.2866697609424591,,
2021-11-03,-7.965600381001275,0.2866697609424591,,
2021-11-09,-7.965600381001275,0.2866697609424591,,
2021-11-15,-7.965600381001275,0.2866697609424591,,
2021-11-21,-7.965600381001275,0.2866697609424591,,
2021-11-27,-7.965600381001275,0.2866697609424591,,
2021-12-03,-3.219171572320798,0.2866697609424591,,
2021-12-09,-3.219171572320798,0.2866697609424591,,
2021-12-15,-3.219171572320798,0.2866697609424591,,
2021-12-21,-3.219171572320798,0.2866697609424591,,
2021-12-27,-3.219171572320798,0.2866697609424591,,
2022-01-08,-3.985614185374979,0.2866697609424591,,
2022-01-20,-3.985614185374979,0.2866697609424591,,
2022-02-01,-3.42074213419407,0.2866697609424591,,
2022-02-13,-3.42074213419407,0.2866697609424591,,
2022-02-25,-3.42074213419407,0.2866697609424591,,
2022-03-09,-5.200582045915661,0.2866697609424591,,
2022-03-21,-5.200582045915661,0.2866697609424591,,
2022-04-02,-3.7723892657970217,0.2866697609424591,,
2022-04-26,-3.7723892657970217,0.2866697609424591,,
2022-05-08,-4.736356624021922,0.2866697609424591,,
2022-05-20,-4.736356624021922,0.2866697609424591,,
2022-06-01,-10.658938789991256,0.2866697609424591,,
2022-06-13,-10.658938789991256,0.2866697609424591,,
2022-06-25,-10.658938789991256,0.2866697609424591,,
2022-07-07,-14.724933871267249,0.2866697609424591,,
2022-07-19,-14.724933871267249,0.2866697609424591,,
2022-09-29,-15.472547116545062,0.2866697609424591,,
2022-10-11,-15.075198572711535,0.2866697609424591,,
2022-10-23,-15.075198572711535,0.2866697609424591,,
2022-11-04,-13.605187559417198,0.2866697609424591,,
2022-11-16,-13.605187559417198,0.2866697609424591,,
2022-11-28,-13.605187559417198,0.2866697609424591,,
2022-12-10,-8.671760713444229,0.2866697609424591,,
2022-12-22,-8.671760713444229,0.2866697609424591,,
2023-01-03,-4.7112770478172,0.2866697609424591,,
2023-01-15,-4.7112770478172,0.2866697609424591,,
2023-01-27,-4.7112770478172,0.2866697609424591,,
2023-02-08,-2.758089551363624,0.2866697609424591,,
2023-02-20,-2.758089551363624,0.2866697609424591,,
2023-03-04,-2.83903902832916,0.2866697609424591,,
2023-03-16,-2.83903902832916,0.2866697609424591,,
2023-03-28,-2.83903902832916,0.2866697609424591,,
2023-04-09,-4.728420701712095,0.2866697609424591,,
2023-04-21,-4.728420701712095,0.2866697609424591,,
2023-05-03,1.2989072716306815,0.2866697609424591,,
2023-05-15,1.2989072716306815,0.2866697609424591,,
2023-05-27,1.2989072716306815,0.2866697609424591,,
2023-06-08,-4.822696572663044,0.2866697609424591,,
2023-07-02,-5.199331495172779,0.2866697609424591,,
2023-07-14,-5.199331495172779,0.2866697609424591,,
2023-07-26,-5.199331495172779,0.2866697609424591,,
2023-08-07,-12.557698452934236,0.2866697609424591,,
2023-08-19,-12.557698452934236,0.2866697609424591,,
2023-08-31,-12.557698452934236,0.2866697609424591,,
2023-09-12,-16.03574544540997,0.2866697609424591,,
2023-09-24,-16.03574544540997,0.2866697609424591,,
2023-10-06,-15.791470339775504,0.2866697609424591,,
2023-10-30,-15.791470339775504,0.2866697609424591,,
2023-11-23,-6.91067362337918,0.2866697609424591,24.24575,26.87275
2023-12-29,-1.6020099739464868,0.2866697609424591,,
2024-01-10,0.4504673821482447,0.2866697609424591,,
2024-01-22,0.4504673821482447,0.2866697609424591,29.141826666666663,87.6810857142857
2024-02-03,2.005573547137524,0.2866697609424591,21.58242857142857,123.14174074074074
2024-02-15,2.005573547137524,0.2866697609424591,,
2024-02-27,2.005573547137524,0.2866697609424591,,
2024-03-10,3.351407602194027,0.2866697609424591,,
2024-03-22,3.351407602194027,0.2866697609424591,,
2024-04-03,4.201195470068217,0.2866697609424591,,
2024-04-15,4.201195470068217,0.2866697609424591,,
2024-04-27,4.201195470068217,0.2866697609424591,,
2024-05-09,7.335257630486288,0.2866697609424591,,
2024-05-21,7.335257630486288,0.2866697609424591,,
2024-06-02,5.572489643385721,0.2866697609424591,,
2024-06-14,5.572489643385721,0.2866697609424591,,
2024-06-26,5.572489643385721,0.2866697609424591,,
2024-07-08,-1.4918358824019549,0.2866697609424591,,
2024-07-20,-1.4918358824019549,0.2866697609424591,,
2024-08-01,-11.027321064049069,0.2866697609424591,,
